bairro,latitude,longitude,jan,fev,mar,abr,mai,jun,jul,ago,set,out,nov,dez
Santo Antônio,9108146.872,292305.893,29.84760824805033,28.205318357237868,26.92784305779043,27.68898186417122,27.49024325132421,26.990486547528718,24.531481556430652,24.114952309991565,26.34049220960381,24.8266482140575,26.24696004884351,29.143347637368716
São José,9106966.415,291028.633,28.871456736921186,28.901567636098697,26.10410260367381,28.742682225014363,25.537917599096467,25.5677957872057,24.514378339356583,25.260813370493864,26.071973014081177,27.73681709443849,27.744331827677723,26.280667003207096
Recife Antigo,9109085.741,292919.623,26.60421909370763,27.97583696793158,28.87483389711725,27.1712483001934,25.373006118036198,26.003070428740664,25.040530151494327,24.511474486128552,24.320423827693904,26.968934442760833,26.744068941025322,26.29679879874403
Cabanga,9106406.495,290656.46,29.714427355596772,28.51966148524073,28.263582441150117,25.88346086676559,28.589173531765432,25.05775010965992,25.27532040954387,25.32996233887868,25.330581649434247,26.61538315438939,26.704049354771474,29.308946107170105
Coelhos,9107760.014,291308.772,28.102452117543553,27.96286610158079,26.212044019869854,26.368145144472535,26.179828696238296,27.518857277620217,24.351711748192866,24.40675644198979,24.286908104319554,27.192352449361326,28.716071033636887,28.972274850752573
Ilha do Leite,9107978.96,291077.482,26.783134813740674,26.483129140657116,30.523551680650993,28.719634224270106,27.20236897429194,26.2613638926586,22.29251083105482,24.708818984751726,24.62044422258636,27.97005757277097,27.685308907620115,26.26164473077508
Paissandú,9108194.842,290416.08,26.39058911224106,27.823342529566045,27.812609767090233,26.877896970767463,28.00146595233755,25.96015059568016,23.67442133352579,25.169847424685454,24.671336500023536,26.551653821228154,27.65282114803721,28.017765348583158
Ilha Joana Bezerra,9107310.114,290425.748,27.639228996484878,28.371011276031343,28.711154904033435,26.292469917566194,26.80497820814885,25.983101252073148,25.735903605843568,24.581027724996154,26.79538272155798,27.731092128054428,27.59287256541951,27.044532993047362
Boa Vista,9109077.387,290876.732,28.690667522848326,27.655531355080395,27.974801605586514,26.955099109696473,27.10171522387186,23.915623290130117,23.767825190507118,25.378027957034696,25.95783945637795,25.43753640033141,28.43109056687041,26.410060960789483
Soledade,9108960.796,291276.183,27.18163609566997,29.262261100390237,26.703387139206956,27.58596973527513,25.79698191339466,25.749547301491653,23.47304060198011,24.72713989542201,27.380207752808566,26.704755260353835,28.381771422218964,26.51762366845149
