bairro,latitude,longitude,ano,mes,temperatura
AFLITOS,9110884.0,290992.0,2019,mai,25.755626863392926
AFOGADOS,9106661.8,289910.65,2019,mai,27.56425479056173
AGUA FRIA,9113343.0,290787.7,2019,mai,25.27590221910068
ALTO DO MANDU,9112712.9,287498.0,2019,mai,26.5076596005534
ALTO JOSE BONIFACIO,9113775.0,289181.0,2019,mai,27.81443705134149
ALTO JOSE DO PINHO,9112846.0,289698.0,2019,mai,24.29319157563076
ALTO SANTA TEREZINHA,9113502.0,289671.0,2019,mai,26.070186693915257
APIPUCOS,9113095.0,286390.0,2019,mai,26.59324692441441
AREIAS,9104782.0,287566.7,2019,mai,27.281813413482254
ARRUDA,9112449.1,291553.7,2019,mai,26.124160017696592
BARRO,9104647.9,285112.8,2019,mai,25.957520318398835
BEBERIBE,9114684.0,290898.0,2019,mai,28.265123606045275
BOA VIAGEM,9101556.0,290274.0,2019,mai,24.12984508364875
BOA VISTA,9108394.0,292017.0,2019,mai,27.06464962819505
BOMBA DO HEMETERIO,9112839.1,290413.0,2019,mai,23.67033197822293
BONGI,9107910.4,288238.4,2019,mai,27.554737138669413
BRASILIA TEIMOSA,9106073.0,292947.0,2019,mai,28.62251900014308
BREJO DA GUABIRABA,9116097.0,287054.0,2019,mai,25.211068290171845
BREJO DE BEBERIBE,9115386.1,287902.9,2019,mai,23.179172573999665
CABANGA,9106392.0,290894.3,2019,mai,26.04687047960085
CACOTE,9104023.9,287032.9,2019,mai,27.59667040411848
CAJUEIRO,9113888.0,292172.0,2019,mai,26.56795114501033
CAMPINA DO BARRETO,9113399.0,292574.0,2019,mai,26.114263789345674
CAMPO GRANDE,9111728.0,292874.0,2019,mai,27.4922641484908
CASA AMARELA,9112482.0,288643.0,2019,mai,25.317255932478893
CASA FORTE,9111470.0,288586.0,2019,mai,25.3204741502397
CAXANGA,9111832.0,285184.0,2019,mai,25.17313020584524
CIDADE UNIVERSITARIA,9109172.0,284920.0,2019,mai,24.84800505472713
COELHOS,9107816.0,291882.0,2019,mai,27.103217239853585
COHAB,9101433.0,284767.0,2019,mai,24.96968108291742
COQUEIRAL,9105465.0,283108.0,2019,mai,25.580394031540852
CORDEIRO,9109547.0,287467.0,2019,mai,24.99610458545869
CORREGO DO JENIPAPO,9114488.0,286627.0,2019,mai,25.90213742190779
CURADO,9107651.0,283800.0,2019,mai,25.923850840598757
DERBY,9108825.0,290723.0,2019,mai,26.560354016155536
DOIS IRMAOS,9114707.0,284762.0,2019,mai,23.96914602352331
DOIS UNIDOS,9115967.0,289395.0,2019,mai,28.227699062387625
