bairro,latitude,longitude,ano,mes,temperatura
AFLITOS,9110884.0,290992.0,2021,set,25.17254694900231
AFOGADOS,9106661.8,289910.65,2021,set,25.746683743695872
AGUA FRIA,9113343.0,290787.7,2021,set,26.04247957521316
ALTO DO MANDU,9112712.9,287498.0,2021,set,26.134441993938644
ALTO JOSE BONIFACIO,9113775.0,289181.0,2021,set,26.07182200448243
ALTO JOSE DO PINHO,9112846.0,289698.0,2021,set,23.90265463797525
ALTO SANTA TEREZINHA,9113502.0,289671.0,2021,set,25.025796985218157
APIPUCOS,9113095.0,286390.0,2021,set,25.928453037976
AREIAS,9104782.0,287566.7,2021,set,25.530712192589235
ARRUDA,9112449.1,291553.7,2021,set,26.848336070217847
BARRO,9104647.9,285112.8,2021,set,27.83697167983838
BEBERIBE,9114684.0,290898.0,2021,set,26.120392359575504
BOA VIAGEM,9101556.0,290274.0,2021,set,25.83499691081028
BOA VISTA,9108394.0,292017.0,2021,set,24.150215333743265
BOMBA DO HEMETERIO,9112839.1,290413.0,2021,set,25.976431722871595
BONGI,9107910.4,288238.4,2021,set,24.5419593551012
BRASILIA TEIMOSA,9106073.0,292947.0,2021,set,25.11517109866544
BREJO DA GUABIRABA,9116097.0,287054.0,2021,set,25.398692997688503
BREJO DE BEBERIBE,9115386.1,287902.9,2021,set,26.222419369252687
CABANGA,9106392.0,290894.3,2021,set,25.04633368620797
CACOTE,9104023.9,287032.9,2021,set,23.876854319371592
CAJUEIRO,9113888.0,292172.0,2021,set,27.486376301452367
CAMPINA DO BARRETO,9113399.0,292574.0,2021,set,27.27383909413392
CAMPO GRANDE,9111728.0,292874.0,2021,set,26.04500656700847
CASA AMARELA,9112482.0,288643.0,2021,set,23.93134481483913
CASA FORTE,9111470.0,288586.0,2021,set,25.786052999826136
CAXANGA,9111832.0,285184.0,2021,set,26.04046345027387
CIDADE UNIVERSITARIA,9109172.0,284920.0,2021,set,23.351700696301595
COELHOS,9107816.0,291882.0,2021,set,24.50498051399459
COHAB,9101433.0,284767.0,2021,set,27.312506938791877
COQUEIRAL,9105465.0,283108.0,2021,set,25.543411133245836
CORDEIRO,9109547.0,287467.0,2021,set,24.88068831019146
CORREGO DO JENIPAPO,9114488.0,286627.0,2021,set,26.12271973860168
CURADO,9107651.0,283800.0,2021,set,24.721961260338563
DERBY,9108825.0,290723.0,2021,set,26.256545173464072
DOIS IRMAOS,9114707.0,284762.0,2021,set,22.26335637768972
DOIS UNIDOS,9115967.0,289395.0,2021,set,25.44565363445363
ENCRUZILHADA,9111158.0,291613.0,2021,set,25.37861044440181
ENGENHO DO MEIO,9108934.0,285940.0,2021,set,25.40427618623317
ESPINHEIRO,9110478.0,291571.0,2021,set,24.25447401685589
ESTANCIA,9105647.0,287423.0,2021,set,24.347271008929617
FUNDAO,9113575.6,291651.2,2021,set,25.292777568988523
GRACAS,9110179.5,290528.0,2021,set,25.45452787749596
GUABIRABA,9120358.0,284635.0,2021,set,27.20049852435687
HIPODROMO,9111621.2,292022.4,2021,set,26.301908291728928
IBURA,9101668.1,287104.4,2021,set,25.482008616771257
ILHA DO LEITE,9107953.6,291260.0,2021,set,25.34104641371688
ILHA DO RETIRO,9108164.9,290198.2,2021,set,23.28841894260804
ILHA JOANA BEZERRA,9107504.0,290753.0,2021,set,25.1683189221182
IMBIRIBEIRA,9103837.8,289440.3,2021,set,26.42118701621466
IPSEP,9103015.3,288448.0,2021,set,26.05721574985128
IPUTINGA,9110794.2,286487.9,2021,set,25.60870601231252
JAQUEIRA,9111235.3,290316.6,2021,set,25.72795283260562
JARDIM SAO PAULO,9106260.1,285989.0,2021,set,26.299508176304823
JIQUIA,9105794.0,288086.0,2021,set,25.962271473661257
JORDAO,9100464.0,286239.0,2021,set,27.355199167139723
LINHA DO TIRO,9114147.0,290008.0,2021,set,24.790619736382453
MACAXEIRA,9113886.0,287156.0,2021,set,26.146073046186338
MADALENA,9109267.0,289691.0,2021,set,25.551006329876436
MANGABEIRA,9112518.0,290270.0,2021,set,25.04502372107137
MANGUEIRA,9106721.0,288365.0,2021,set,26.74040313317752
MONTEIRO,9112291.0,287425.0,2021,set,26.00216656716504
MORRO DA CONCEICAO,9113078.0,288997.0,2021,set,24.39294904053468
MUSTARDINHA,9107205.0,288581.0,2021,set,26.591818656337104
NOVA DESCOBERTA,9115154.0,287233.0,2021,set,25.9177267192538
PAISSANDU,9108269.0,290754.0,2021,set,25.72018375442341
PARNAMIRIM,9111464.0,289457.0,2021,set,26.791411363330067
PASSARINHO,9117218.0,288021.0,2021,set,26.350642091615125
