bairro,latitude,longitude,ano,mes,temperatura
AFLITOS,9110884.0,290992.0,2014,mar,25.716103732754423
AFOGADOS,9106661.8,289910.65,2014,mar,23.82821790289381
AGUA FRIA,9113343.0,290787.7,2014,mar,27.03687207666272
ALTO DO MANDU,9112712.9,287498.0,2014,mar,25.00272817747825
ALTO JOSE BONIFACIO,9113775.0,289181.0,2014,mar,28.92967117010476
ALTO JOSE DO PINHO,9112846.0,289698.0,2014,mar,27.50379750562105
ALTO SANTA TEREZINHA,9113502.0,289671.0,2014,mar,24.49868526151868
APIPUCOS,9113095.0,286390.0,2014,mar,27.32573162384513
AREIAS,9104782.0,287566.7,2014,mar,26.696321547790586
ARRUDA,9112449.1,291553.7,2014,mar,26.53885795063735
BARRO,9104647.9,285112.8,2014,mar,25.798828045289834
BEBERIBE,9114684.0,290898.0,2014,mar,26.903843991920976
BOA VIAGEM,9101556.0,290274.0,2014,mar,25.508132044344222
BOA VISTA,9108394.0,292017.0,2014,mar,27.4349571366632
BOMBA DO HEMETERIO,9112839.1,290413.0,2014,mar,28.130966248485237
BONGI,9107910.4,288238.4,2014,mar,23.60123391296165
BRASILIA TEIMOSA,9106073.0,292947.0,2014,mar,25.107156097846417
BREJO DA GUABIRABA,9116097.0,287054.0,2014,mar,26.33027434577745
BREJO DE BEBERIBE,9115386.1,287902.9,2014,mar,28.97516926154287
CABANGA,9106392.0,290894.3,2014,mar,27.34487058449848
CACOTE,9104023.9,287032.9,2014,mar,27.015002288579748
CAJUEIRO,9113888.0,292172.0,2014,mar,24.92711543568592
CAMPINA DO BARRETO,9113399.0,292574.0,2014,mar,26.330511620180804
CAMPO GRANDE,9111728.0,292874.0,2014,mar,27.44710144953402
CASA AMARELA,9112482.0,288643.0,2014,mar,28.0972200781101
CASA FORTE,9111470.0,288586.0,2014,mar,25.28676365988658
CAXANGA,9111832.0,285184.0,2014,mar,27.23266428577892
CIDADE UNIVERSITARIA,9109172.0,284920.0,2014,mar,26.509205284930832
COELHOS,9107816.0,291882.0,2014,mar,28.40231088627772
COHAB,9101433.0,284767.0,2014,mar,27.41006477290135
COQUEIRAL,9105465.0,283108.0,2014,mar,26.97522149526984
CORDEIRO,9109547.0,287467.0,2014,mar,28.219256990732465
CORREGO DO JENIPAPO,9114488.0,286627.0,2014,mar,26.4233094458725
CURADO,9107651.0,283800.0,2014,mar,25.797273034268773
DERBY,9108825.0,290723.0,2014,mar,28.40160407746655
DOIS IRMAOS,9114707.0,284762.0,2014,mar,27.38437634557951
DOIS UNIDOS,9115967.0,289395.0,2014,mar,26.179996527370967
ENCRUZILHADA,9111158.0,291613.0,2014,mar,25.629366788647992
ENGENHO DO MEIO,9108934.0,285940.0,2014,mar,26.44895002526642
ESPINHEIRO,9110478.0,291571.0,2014,mar,26.542351325837416
ESTANCIA,9105647.0,287423.0,2014,mar,26.863420211693843
FUNDAO,9113575.6,291651.2,2014,mar,27.999745046452432
GRACAS,9110179.5,290528.0,2014,mar,26.100267657624293
GUABIRABA,9120358.0,284635.0,2014,mar,27.231839181518325
HIPODROMO,9111621.2,292022.4,2014,mar,26.96252654884001
IBURA,9101668.1,287104.4,2014,mar,26.39448452089649
ILHA DO LEITE,9107953.6,291260.0,2014,mar,26.68048102276439
ILHA DO RETIRO,9108164.9,290198.2,2014,mar,25.151604904501696
ILHA JOANA BEZERRA,9107504.0,290753.0,2014,mar,27.74878390860928
IMBIRIBEIRA,9103837.8,289440.3,2014,mar,26.989078814158997
IPSEP,9103015.3,288448.0,2014,mar,25.965567214951044
IPUTINGA,9110794.2,286487.9,2014,mar,26.86843153215328
JAQUEIRA,9111235.3,290316.6,2014,mar,26.978791595778056
JARDIM SAO PAULO,9106260.1,285989.0,2014,mar,25.078547543866268
JIQUIA,9105794.0,288086.0,2014,mar,26.84463345123345
JORDAO,9100464.0,286239.0,2014,mar,26.50802858062543
