bairro,latitude,longitude,ano,mes,temperatura
AFLITOS,9110884.0,290992.0,2014,mai,25.273991806436715
AFOGADOS,9106661.8,289910.65,2014,mai,24.49689167337019
AGUA FRIA,9113343.0,290787.7,2014,mai,21.8436493274226
ALTO DO MANDU,9112712.9,287498.0,2014,mai,25.681729194585103
ALTO JOSE BONIFACIO,9113775.0,289181.0,2014,mai,25.62864542141431
ALTO JOSE DO PINHO,9112846.0,289698.0,2014,mai,23.967545002475767
ALTO SANTA TEREZINHA,9113502.0,289671.0,2014,mai,24.654331313161496
APIPUCOS,9113095.0,286390.0,2014,mai,26.27898554880371
AREIAS,9104782.0,287566.7,2014,mai,25.02301037648752
ARRUDA,9112449.1,291553.7,2014,mai,25.675950124420694
BARRO,9104647.9,285112.8,2014,mai,25.74987757861843
BEBERIBE,9114684.0,290898.0,2014,mai,23.84155879232872
BOA VIAGEM,9101556.0,290274.0,2014,mai,27.35081703454564
BOA VISTA,9108394.0,292017.0,2014,mai,25.24405780582422
BOMBA DO HEMETERIO,9112839.1,290413.0,2014,mai,26.53173019643494
BONGI,9107910.4,288238.4,2014,mai,25.753972682674856
BRASILIA TEIMOSA,9106073.0,292947.0,2014,mai,24.46679134193093
BREJO DA GUABIRABA,9116097.0,287054.0,2014,mai,23.25450247452194
BREJO DE BEBERIBE,9115386.1,287902.9,2014,mai,25.97020142349071
CABANGA,9106392.0,290894.3,2014,mai,24.514117230231246
CACOTE,9104023.9,287032.9,2014,mai,24.17396628584727
CAJUEIRO,9113888.0,292172.0,2014,mai,26.26917395658866
CAMPINA DO BARRETO,9113399.0,292574.0,2014,mai,24.452326647321197
CAMPO GRANDE,9111728.0,292874.0,2014,mai,26.614673558933703
CASA AMARELA,9112482.0,288643.0,2014,mai,25.51023092296048
CASA FORTE,9111470.0,288586.0,2014,mai,25.26854232875491
CAXANGA,9111832.0,285184.0,2014,mai,24.14280022888384
CIDADE UNIVERSITARIA,9109172.0,284920.0,2014,mai,25.680698258853035
COELHOS,9107816.0,291882.0,2014,mai,24.018579735232937
COHAB,9101433.0,284767.0,2014,mai,24.179547959453497
COQUEIRAL,9105465.0,283108.0,2014,mai,26.011751883889005
CORDEIRO,9109547.0,287467.0,2014,mai,26.340157260855232
CORREGO DO JENIPAPO,9114488.0,286627.0,2014,mai,25.99983913262701
CURADO,9107651.0,283800.0,2014,mai,24.533682232359823
DERBY,9108825.0,290723.0,2014,mai,26.39054484813212
DOIS IRMAOS,9114707.0,284762.0,2014,mai,24.134963213959725
DOIS UNIDOS,9115967.0,289395.0,2014,mai,24.594946721994607
ENCRUZILHADA,9111158.0,291613.0,2014,mai,25.830091116576074
ENGENHO DO MEIO,9108934.0,285940.0,2014,mai,26.036440122182245
ESPINHEIRO,9110478.0,291571.0,2014,mai,25.74911676864263
ESTANCIA,9105647.0,287423.0,2014,mai,26.17320739026426
FUNDAO,9113575.6,291651.2,2014,mai,25.039063509790903
GRACAS,9110179.5,290528.0,2014,mai,24.44379260186654
GUABIRABA,9120358.0,284635.0,2014,mai,25.74589065543595
HIPODROMO,9111621.2,292022.4,2014,mai,25.719959700020127
IBURA,9101668.1,287104.4,2014,mai,25.291402766290886
ILHA DO LEITE,9107953.6,291260.0,2014,mai,27.673667996268037
ILHA DO RETIRO,9108164.9,290198.2,2014,mai,23.98129333989253
ILHA JOANA BEZERRA,9107504.0,290753.0,2014,mai,23.69543563395623
IMBIRIBEIRA,9103837.8,289440.3,2014,mai,23.47156302369945
IPSEP,9103015.3,288448.0,2014,mai,25.691478389686733
IPUTINGA,9110794.2,286487.9,2014,mai,25.920303639173188
JAQUEIRA,9111235.3,290316.6,2014,mai,25.257138551247905
JARDIM SAO PAULO,9106260.1,285989.0,2014,mai,23.52297198551581
JIQUIA,9105794.0,288086.0,2014,mai,24.437926892742095
JORDAO,9100464.0,286239.0,2014,mai,24.084115767414605
LINHA DO TIRO,9114147.0,290008.0,2014,mai,25.292606652439893
MACAXEIRA,9113886.0,287156.0,2014,mai,26.8548904505304
MADALENA,9109267.0,289691.0,2014,mai,24.46782194506051
MANGABEIRA,9112518.0,290270.0,2014,mai,26.43206906704014
MANGUEIRA,9106721.0,288365.0,2014,mai,25.53338079947031
MONTEIRO,9112291.0,287425.0,2014,mai,26.859254444428817
MORRO DA CONCEICAO,9113078.0,288997.0,2014,mai,26.726082961938232
MUSTARDINHA,9107205.0,288581.0,2014,mai,26.60125012395481
NOVA DESCOBERTA,9115154.0,287233.0,2014,mai,24.343084236040507
PAISSANDU,9108269.0,290754.0,2014,mai,27.003719735658223
PARNAMIRIM,9111464.0,289457.0,2014,mai,25.340608041886615
PASSARINHO,9117218.0,288021.0,2014,mai,24.482102226290294
PAU FERRO,9118853.0,282335.0,2014,mai,24.55619525167407
PEIXINHOS,9113220.0,293141.0,2014,mai,24.699582411074555
PINA,9104566.0,291222.0,2014,mai,30.011977398546293
POCO,9111320.0,287974.0,2014,mai,25.01441140498899
PONTO DE PARADA,9111936.0,291363.0,2014,mai,25.5754712113424
PORTO DA MADEIRA,9114446.0,291875.0,2014,mai,26.160199292086624
PRADO,9108586.0,289083.0,2014,mai,26.437419565071654
RECIFE,9108963.5,293824.9,2014,mai,25.234354825977825
ROSARINHO,9111653.0,290839.0,2014,mai,25.453878503214668
SAN MARTIN,9107439.0,287447.0,2014,mai,25.350780856903924
SANCHO,9105834.0,283826.0,2014,mai,25.207977289062296
SANTANA,9110875.0,288843.0,2014,mai,25.84909377021025
SANTO AMARO,9109594.0,292657.0,2014,mai,24.04370811204691
SANTO ANTONIO,9108074.0,293047.0,2014,mai,25.53273807924787
SAO JOSE,9107439.0,292735.0,2014,mai,24.042595635293253
SITIO DOS PINTOS,9113960.0,284132.0,2014,mai,24.83965751207798
SOLEDADE,9109031.0,291653.0,2014,mai,25.860623955438346
TAMARINEIRA,9111623.0,290489.0,2014,mai,25.188409060907887
TEJIPIO,9105574.0,284554.0,2014,mai,26.673250407171103
TORRE,9110512.0,289784.0,2014,mai,25.316913131893187
TORREAO,9110768.0,292379.0,2014,mai,26.28382593209449
TORROES,9108525.0,286617.0,2014,mai,26.466123246919565
TOTO,9106121.0,283026.0,2014,mai,25.778115930294923
VARZEA,9110202.0,282982.0,2014,mai,24.979861728439197
VASCO DA GAMA,9113906.0,288489.0,2014,mai,24.457358277152323
ZUMBI,9109277.0,288621.0,2014,mai,24.83152175335673
