bairro,latitude,longitude,ano,mes,temperatura
AFLITOS,9110884.0,290992.0,2018,abr,25.93001933226526
AFOGADOS,9106661.8,289910.65,2018,abr,24.348369657304534
AGUA FRIA,9113343.0,290787.7,2018,abr,24.595835711459472
ALTO DO MANDU,9112712.9,287498.0,2018,abr,25.186645610047464
ALTO JOSE BONIFACIO,9113775.0,289181.0,2018,abr,25.98074501774781
ALTO JOSE DO PINHO,9112846.0,289698.0,2018,abr,23.333920106857214
ALTO SANTA TEREZINHA,9113502.0,289671.0,2018,abr,23.54993814943
APIPUCOS,9113095.0,286390.0,2018,abr,24.66328251856696
AREIAS,9104782.0,287566.7,2018,abr,26.67356439152035
ARRUDA,9112449.1,291553.7,2018,abr,26.58560624657745
BARRO,9104647.9,285112.8,2018,abr,22.314117721533524
BEBERIBE,9114684.0,290898.0,2018,abr,23.900069033534745
BOA VIAGEM,9101556.0,290274.0,2018,abr,25.23732654892041
BOA VISTA,9108394.0,292017.0,2018,abr,26.177045560050512
BOMBA DO HEMETERIO,9112839.1,290413.0,2018,abr,22.63025961958411
BONGI,9107910.4,288238.4,2018,abr,26.70355133984126
BRASILIA TEIMOSA,9106073.0,292947.0,2018,abr,24.66450778421428
BREJO DA GUABIRABA,9116097.0,287054.0,2018,abr,24.349066041873964
BREJO DE BEBERIBE,9115386.1,287902.9,2018,abr,25.289923805592064
CABANGA,9106392.0,290894.3,2018,abr,26.55235525703708
CACOTE,9104023.9,287032.9,2018,abr,25.671801137720816
CAJUEIRO,9113888.0,292172.0,2018,abr,25.40680942298095
CAMPINA DO BARRETO,9113399.0,292574.0,2018,abr,25.66427896795168
CAMPO GRANDE,9111728.0,292874.0,2018,abr,26.622621983256263
CASA AMARELA,9112482.0,288643.0,2018,abr,26.739412492681435
CASA FORTE,9111470.0,288586.0,2018,abr,26.29622265972109
CAXANGA,9111832.0,285184.0,2018,abr,26.83480129042173
CIDADE UNIVERSITARIA,9109172.0,284920.0,2018,abr,24.456364979645148
COELHOS,9107816.0,291882.0,2018,abr,25.15385333049181
