bairro,latitude,longitude,ano,mes,temperatura
AFLITOS,9110884.0,290992.0,2020,nov,27.707743002775437
AFOGADOS,9106661.8,289910.65,2020,nov,26.75770562769968
AGUA FRIA,9113343.0,290787.7,2020,nov,29.28709347483995
ALTO DO MANDU,9112712.9,287498.0,2020,nov,28.827296659779552
ALTO JOSE BONIFACIO,9113775.0,289181.0,2020,nov,25.01708992976556
ALTO JOSE DO PINHO,9112846.0,289698.0,2020,nov,28.735577442020347
ALTO SANTA TEREZINHA,9113502.0,289671.0,2020,nov,28.07823910019678
APIPUCOS,9113095.0,286390.0,2020,nov,27.691291091384464
AREIAS,9104782.0,287566.7,2020,nov,28.023884367396256
ARRUDA,9112449.1,291553.7,2020,nov,26.18284278225714
BARRO,9104647.9,285112.8,2020,nov,27.0723798188316
BEBERIBE,9114684.0,290898.0,2020,nov,27.92422747286632
BOA VIAGEM,9101556.0,290274.0,2020,nov,27.8736974254642
BOA VISTA,9108394.0,292017.0,2020,nov,25.0296638961628
BOMBA DO HEMETERIO,9112839.1,290413.0,2020,nov,27.10227627248488
BONGI,9107910.4,288238.4,2020,nov,26.964546211340878
BRASILIA TEIMOSA,9106073.0,292947.0,2020,nov,27.11014782041145
BREJO DA GUABIRABA,9116097.0,287054.0,2020,nov,26.64124037279238
BREJO DE BEBERIBE,9115386.1,287902.9,2020,nov,26.96089374996094
CABANGA,9106392.0,290894.3,2020,nov,27.72778625425869
CACOTE,9104023.9,287032.9,2020,nov,27.46958285325628
CAJUEIRO,9113888.0,292172.0,2020,nov,27.40038489481718
CAMPINA DO BARRETO,9113399.0,292574.0,2020,nov,28.52124877268229
CAMPO GRANDE,9111728.0,292874.0,2020,nov,27.70995018048586
CASA AMARELA,9112482.0,288643.0,2020,nov,28.43048270395814
CASA FORTE,9111470.0,288586.0,2020,nov,27.53129199248905
CAXANGA,9111832.0,285184.0,2020,nov,26.570301748108243
CIDADE UNIVERSITARIA,9109172.0,284920.0,2020,nov,27.569985821701444
COELHOS,9107816.0,291882.0,2020,nov,27.87456316270872
COHAB,9101433.0,284767.0,2020,nov,25.96207820744576
COQUEIRAL,9105465.0,283108.0,2020,nov,27.378649708856692
CORDEIRO,9109547.0,287467.0,2020,nov,28.26068720267054
CORREGO DO JENIPAPO,9114488.0,286627.0,2020,nov,27.148286764312623
CURADO,9107651.0,283800.0,2020,nov,26.658168373329826
DERBY,9108825.0,290723.0,2020,nov,27.49849075968469
DOIS IRMAOS,9114707.0,284762.0,2020,nov,26.974020705152125
DOIS UNIDOS,9115967.0,289395.0,2020,nov,26.798147194686567
ENCRUZILHADA,9111158.0,291613.0,2020,nov,28.06647035434652
ENGENHO DO MEIO,9108934.0,285940.0,2020,nov,25.778700228118584
ESPINHEIRO,9110478.0,291571.0,2020,nov,27.12800490763565
ESTANCIA,9105647.0,287423.0,2020,nov,26.835911824437403
FUNDAO,9113575.6,291651.2,2020,nov,27.85948030741634
GRACAS,9110179.5,290528.0,2020,nov,28.208638442727228
GUABIRABA,9120358.0,284635.0,2020,nov,29.05212931099785
HIPODROMO,9111621.2,292022.4,2020,nov,27.635684736483874
IBURA,9101668.1,287104.4,2020,nov,27.562754859366784
ILHA DO LEITE,9107953.6,291260.0,2020,nov,27.120425494555786
ILHA DO RETIRO,9108164.9,290198.2,2020,nov,27.25660082201263
ILHA JOANA BEZERRA,9107504.0,290753.0,2020,nov,27.448849126591988
IMBIRIBEIRA,9103837.8,289440.3,2020,nov,27.771330575478665
IPSEP,9103015.3,288448.0,2020,nov,27.021451366633155
IPUTINGA,9110794.2,286487.9,2020,nov,25.84651979124282
JAQUEIRA,9111235.3,290316.6,2020,nov,28.404032758842803
JARDIM SAO PAULO,9106260.1,285989.0,2020,nov,27.368185039022038
JIQUIA,9105794.0,288086.0,2020,nov,28.99585442730013
JORDAO,9100464.0,286239.0,2020,nov,28.54800854545315
LINHA DO TIRO,9114147.0,290008.0,2020,nov,26.417500309690848
MACAXEIRA,9113886.0,287156.0,2020,nov,26.462414393576733
MADALENA,9109267.0,289691.0,2020,nov,26.2572588420948
MANGABEIRA,9112518.0,290270.0,2020,nov,29.81538917171031
MANGUEIRA,9106721.0,288365.0,2020,nov,27.264600001747613
MONTEIRO,9112291.0,287425.0,2020,nov,27.684591697509664
MORRO DA CONCEICAO,9113078.0,288997.0,2020,nov,25.798248353631266
MUSTARDINHA,9107205.0,288581.0,2020,nov,28.904482848769696
NOVA DESCOBERTA,9115154.0,287233.0,2020,nov,27.602266217656474
PAISSANDU,9108269.0,290754.0,2020,nov,27.712104157692178
PARNAMIRIM,9111464.0,289457.0,2020,nov,28.596309056783667
PASSARINHO,9117218.0,288021.0,2020,nov,28.101513620029213
PAU FERRO,9118853.0,282335.0,2020,nov,27.50626701978424
PEIXINHOS,9113220.0,293141.0,2020,nov,26.087171369695756
PINA,9104566.0,291222.0,2020,nov,27.05535650346274
POCO,9111320.0,287974.0,2020,nov,27.93812580679609
PONTO DE PARADA,9111936.0,291363.0,2020,nov,28.42807512195397
PORTO DA MADEIRA,9114446.0,291875.0,2020,nov,25.25791611936536
PRADO,9108586.0,289083.0,2020,nov,26.993935139514768
RECIFE,9108963.5,293824.9,2020,nov,26.52349420304108
ROSARINHO,9111653.0,290839.0,2020,nov,28.47618810940697
SAN MARTIN,9107439.0,287447.0,2020,nov,26.72805840458215
SANCHO,9105834.0,283826.0,2020,nov,26.634197831487707
SANTANA,9110875.0,288843.0,2020,nov,29.40102530508058
SANTO AMARO,9109594.0,292657.0,2020,nov,26.93294453631649
SANTO ANTONIO,9108074.0,293047.0,2020,nov,27.692068878207504
SAO JOSE,9107439.0,292735.0,2020,nov,28.3127721208851
SITIO DOS PINTOS,9113960.0,284132.0,2020,nov,26.900035829835986
