bairro,latitude,longitude,ano,mes,temperatura
AFLITOS,9110884.0,290992.0,2019,ago,24.76559346156329
AFOGADOS,9106661.8,289910.65,2019,ago,23.019799877973945
AGUA FRIA,9113343.0,290787.7,2019,ago,25.49588719724395
ALTO DO MANDU,9112712.9,287498.0,2019,ago,25.80867365913313
ALTO JOSE BONIFACIO,9113775.0,289181.0,2019,ago,25.62188454030109
ALTO JOSE DO PINHO,9112846.0,289698.0,2019,ago,24.69501882943957
ALTO SANTA TEREZINHA,9113502.0,289671.0,2019,ago,25.15742097937255
APIPUCOS,9113095.0,286390.0,2019,ago,23.080980565757542
AREIAS,9104782.0,287566.7,2019,ago,26.599396472640542
ARRUDA,9112449.1,291553.7,2019,ago,24.82068580618009
BARRO,9104647.9,285112.8,2019,ago,25.982816383101326
BEBERIBE,9114684.0,290898.0,2019,ago,23.221850126702968
BOA VIAGEM,9101556.0,290274.0,2019,ago,24.9359038448081
BOA VISTA,9108394.0,292017.0,2019,ago,24.27584955701788
BOMBA DO HEMETERIO,9112839.1,290413.0,2019,ago,24.50710884234861
BONGI,9107910.4,288238.4,2019,ago,23.00982460579592
BRASILIA TEIMOSA,9106073.0,292947.0,2019,ago,23.1290692651466
BREJO DA GUABIRABA,9116097.0,287054.0,2019,ago,23.605171002680347
BREJO DE BEBERIBE,9115386.1,287902.9,2019,ago,24.10654947877117
CABANGA,9106392.0,290894.3,2019,ago,22.55564857928184
CACOTE,9104023.9,287032.9,2019,ago,22.952344274947524
CAJUEIRO,9113888.0,292172.0,2019,ago,24.7100976024471
CAMPINA DO BARRETO,9113399.0,292574.0,2019,ago,24.05178862980324
CAMPO GRANDE,9111728.0,292874.0,2019,ago,24.60619286140229
CASA AMARELA,9112482.0,288643.0,2019,ago,25.898373941932174
CASA FORTE,9111470.0,288586.0,2019,ago,24.052833631107347
CAXANGA,9111832.0,285184.0,2019,ago,22.75343147262868
CIDADE UNIVERSITARIA,9109172.0,284920.0,2019,ago,24.29712715423108
COELHOS,9107816.0,291882.0,2019,ago,22.076872461881727
COHAB,9101433.0,284767.0,2019,ago,24.712302984066355
COQUEIRAL,9105465.0,283108.0,2019,ago,22.86570560086246
CORDEIRO,9109547.0,287467.0,2019,ago,23.657793875830112
CORREGO DO JENIPAPO,9114488.0,286627.0,2019,ago,23.154901194508824
CURADO,9107651.0,283800.0,2019,ago,24.07342885205778
DERBY,9108825.0,290723.0,2019,ago,25.131553614692407
DOIS IRMAOS,9114707.0,284762.0,2019,ago,25.3519980499346
DOIS UNIDOS,9115967.0,289395.0,2019,ago,24.33432813646932
ENCRUZILHADA,9111158.0,291613.0,2019,ago,23.76883927918222
ENGENHO DO MEIO,9108934.0,285940.0,2019,ago,25.150616561565972
ESPINHEIRO,9110478.0,291571.0,2019,ago,25.0264044386884
ESTANCIA,9105647.0,287423.0,2019,ago,24.440525795124778
FUNDAO,9113575.6,291651.2,2019,ago,24.58261624326443
GRACAS,9110179.5,290528.0,2019,ago,23.51729821923695
GUABIRABA,9120358.0,284635.0,2019,ago,23.799791898905703
HIPODROMO,9111621.2,292022.4,2019,ago,24.63224189209257
IBURA,9101668.1,287104.4,2019,ago,23.667525620229927
ILHA DO LEITE,9107953.6,291260.0,2019,ago,22.718324779157463
ILHA DO RETIRO,9108164.9,290198.2,2019,ago,24.93160571044151
ILHA JOANA BEZERRA,9107504.0,290753.0,2019,ago,25.66579255621335
