bairro,latitude,longitude,ano,mes,temperatura
AFLITOS,9110884.0,290992.0,2017,abr,26.086481995987388
AFOGADOS,9106661.8,289910.65,2017,abr,25.25594236751234
AGUA FRIA,9113343.0,290787.7,2017,abr,27.32705469813732
ALTO DO MANDU,9112712.9,287498.0,2017,abr,25.9318298246073
ALTO JOSE BONIFACIO,9113775.0,289181.0,2017,abr,26.6484979540168
ALTO JOSE DO PINHO,9112846.0,289698.0,2017,abr,26.03700109339819
ALTO SANTA TEREZINHA,9113502.0,289671.0,2017,abr,26.456288008954967
APIPUCOS,9113095.0,286390.0,2017,abr,26.736712182697243
AREIAS,9104782.0,287566.7,2017,abr,25.43086240260708
ARRUDA,9112449.1,291553.7,2017,abr,27.34560988525751
BARRO,9104647.9,285112.8,2017,abr,26.17385000657533
BEBERIBE,9114684.0,290898.0,2017,abr,26.121802517971837
BOA VIAGEM,9101556.0,290274.0,2017,abr,26.78479744626632
BOA VISTA,9108394.0,292017.0,2017,abr,26.905820120113617
BOMBA DO HEMETERIO,9112839.1,290413.0,2017,abr,27.680497530779625
BONGI,9107910.4,288238.4,2017,abr,25.786091759193702
BRASILIA TEIMOSA,9106073.0,292947.0,2017,abr,25.768099367128325
BREJO DA GUABIRABA,9116097.0,287054.0,2017,abr,28.76894798571333
BREJO DE BEBERIBE,9115386.1,287902.9,2017,abr,26.29456193971126
CABANGA,9106392.0,290894.3,2017,abr,24.86383681712701
CACOTE,9104023.9,287032.9,2017,abr,26.06733775350411
CAJUEIRO,9113888.0,292172.0,2017,abr,25.020760539323213
CAMPINA DO BARRETO,9113399.0,292574.0,2017,abr,26.95497674053548
CAMPO GRANDE,9111728.0,292874.0,2017,abr,25.602431963582305
CASA AMARELA,9112482.0,288643.0,2017,abr,27.618667883094076
CASA FORTE,9111470.0,288586.0,2017,abr,25.118810812891518
CAXANGA,9111832.0,285184.0,2017,abr,26.61537519308264
CIDADE UNIVERSITARIA,9109172.0,284920.0,2017,abr,24.99883248374291
COELHOS,9107816.0,291882.0,2017,abr,27.63746661145464
COHAB,9101433.0,284767.0,2017,abr,27.25724894281017
COQUEIRAL,9105465.0,283108.0,2017,abr,27.037556382168543
CORDEIRO,9109547.0,287467.0,2017,abr,25.83426384149115
CORREGO DO JENIPAPO,9114488.0,286627.0,2017,abr,26.40154202521425
CURADO,9107651.0,283800.0,2017,abr,26.32232238028705
DERBY,9108825.0,290723.0,2017,abr,26.41555329884676
DOIS IRMAOS,9114707.0,284762.0,2017,abr,26.91205883306465
DOIS UNIDOS,9115967.0,289395.0,2017,abr,26.52138399403605
ENCRUZILHADA,9111158.0,291613.0,2017,abr,27.774754587652104
ENGENHO DO MEIO,9108934.0,285940.0,2017,abr,26.91937945457508
ESPINHEIRO,9110478.0,291571.0,2017,abr,26.56890867115905
ESTANCIA,9105647.0,287423.0,2017,abr,29.539112182914355
FUNDAO,9113575.6,291651.2,2017,abr,27.558855431602304
GRACAS,9110179.5,290528.0,2017,abr,27.944527195337777
GUABIRABA,9120358.0,284635.0,2017,abr,26.654311402529995
HIPODROMO,9111621.2,292022.4,2017,abr,27.41469658735731
IBURA,9101668.1,287104.4,2017,abr,26.08509154754298
ILHA DO LEITE,9107953.6,291260.0,2017,abr,27.69381598319667
ILHA DO RETIRO,9108164.9,290198.2,2017,abr,27.92002194491806
ILHA JOANA BEZERRA,9107504.0,290753.0,2017,abr,26.973537295825142
IMBIRIBEIRA,9103837.8,289440.3,2017,abr,28.309431915549418
IPSEP,9103015.3,288448.0,2017,abr,26.78004096603444
IPUTINGA,9110794.2,286487.9,2017,abr,27.073568207238548
JAQUEIRA,9111235.3,290316.6,2017,abr,28.24875987016473
JARDIM SAO PAULO,9106260.1,285989.0,2017,abr,25.86257235435388
JIQUIA,9105794.0,288086.0,2017,abr,25.19437239462717
JORDAO,9100464.0,286239.0,2017,abr,26.41658000261253
LINHA DO TIRO,9114147.0,290008.0,2017,abr,28.219928620708703
MACAXEIRA,9113886.0,287156.0,2017,abr,26.837732815873306
MADALENA,9109267.0,289691.0,2017,abr,26.073268098694285
MANGABEIRA,9112518.0,290270.0,2017,abr,26.681336722010325
MANGUEIRA,9106721.0,288365.0,2017,abr,27.52687088108108
MONTEIRO,9112291.0,287425.0,2017,abr,26.062396120313185
MORRO DA CONCEICAO,9113078.0,288997.0,2017,abr,25.753653996348213
MUSTARDINHA,9107205.0,288581.0,2017,abr,27.35127154860711
NOVA DESCOBERTA,9115154.0,287233.0,2017,abr,27.905032741226893
PAISSANDU,9108269.0,290754.0,2017,abr,26.50037853563649
PARNAMIRIM,9111464.0,289457.0,2017,abr,26.480073323320543
PASSARINHO,9117218.0,288021.0,2017,abr,26.635290374910383
PAU FERRO,9118853.0,282335.0,2017,abr,27.101711865242965
PEIXINHOS,9113220.0,293141.0,2017,abr,27.570794028875124
PINA,9104566.0,291222.0,2017,abr,26.5538917405768
POCO,9111320.0,287974.0,2017,abr,27.382955688485648
PONTO DE PARADA,9111936.0,291363.0,2017,abr,25.923452731936248
PORTO DA MADEIRA,9114446.0,291875.0,2017,abr,26.352207824665783
PRADO,9108586.0,289083.0,2017,abr,26.62238186254596
RECIFE,9108963.5,293824.9,2017,abr,27.165435756494823
ROSARINHO,9111653.0,290839.0,2017,abr,26.546963232509725
SAN MARTIN,9107439.0,287447.0,2017,abr,26.04900799519895
SANCHO,9105834.0,283826.0,2017,abr,25.599788443885696
SANTANA,9110875.0,288843.0,2017,abr,24.92611936380308
SANTO AMARO,9109594.0,292657.0,2017,abr,27.6392925898769
SANTO ANTONIO,9108074.0,293047.0,2017,abr,25.984016689618468
SAO JOSE,9107439.0,292735.0,2017,abr,25.19837110186708
SITIO DOS PINTOS,9113960.0,284132.0,2017,abr,27.93466814831149
SOLEDADE,9109031.0,291653.0,2017,abr,27.539484632071712
TAMARINEIRA,9111623.0,290489.0,2017,abr,24.139926306861494
TEJIPIO,9105574.0,284554.0,2017,abr,28.07008940572925
TORRE,9110512.0,289784.0,2017,abr,26.86333011776043
TORREAO,9110768.0,292379.0,2017,abr,27.71053654593174
TORROES,9108525.0,286617.0,2017,abr,28.13223884568018
TOTO,9106121.0,283026.0,2017,abr,26.897372685172478
VARZEA,9110202.0,282982.0,2017,abr,28.16220393319205
VASCO DA GAMA,9113906.0,288489.0,2017,abr,27.92600510483786
ZUMBI,9109277.0,288621.0,2017,abr,26.96985695429507
