bairro,latitude,longitude,ano,mes,temperatura
AFLITOS,9110884.0,290992.0,2017,dez,26.808086062797837
AFOGADOS,9106661.8,289910.65,2017,dez,27.64063817202985
AGUA FRIA,9113343.0,290787.7,2017,dez,25.41949161226845
ALTO DO MANDU,9112712.9,287498.0,2017,dez,28.24097270892184
ALTO JOSE BONIFACIO,9113775.0,289181.0,2017,dez,27.608606565771733
ALTO JOSE DO PINHO,9112846.0,289698.0,2017,dez,28.36423068947716
ALTO SANTA TEREZINHA,9113502.0,289671.0,2017,dez,26.54784374529887
APIPUCOS,9113095.0,286390.0,2017,dez,27.846232505784663
AREIAS,9104782.0,287566.7,2017,dez,28.688125456028533
ARRUDA,9112449.1,291553.7,2017,dez,27.086714096937147
BARRO,9104647.9,285112.8,2017,dez,26.55969104249906
BEBERIBE,9114684.0,290898.0,2017,dez,27.067113580513723
BOA VIAGEM,9101556.0,290274.0,2017,dez,26.85938132876048
BOA VISTA,9108394.0,292017.0,2017,dez,27.608648290463176
BOMBA DO HEMETERIO,9112839.1,290413.0,2017,dez,26.03214081059804
BONGI,9107910.4,288238.4,2017,dez,25.594101632634025
BRASILIA TEIMOSA,9106073.0,292947.0,2017,dez,27.731926112676614
BREJO DA GUABIRABA,9116097.0,287054.0,2017,dez,27.936361983959173
BREJO DE BEBERIBE,9115386.1,287902.9,2017,dez,27.757530364886996
CABANGA,9106392.0,290894.3,2017,dez,27.450408892685303
CACOTE,9104023.9,287032.9,2017,dez,27.01857882187152
CAJUEIRO,9113888.0,292172.0,2017,dez,28.80008315997182
CAMPINA DO BARRETO,9113399.0,292574.0,2017,dez,28.35426319013103
CAMPO GRANDE,9111728.0,292874.0,2017,dez,26.85459010764416
CASA AMARELA,9112482.0,288643.0,2017,dez,25.973454809257657
CASA FORTE,9111470.0,288586.0,2017,dez,25.69373401332488
CAXANGA,9111832.0,285184.0,2017,dez,25.742418526279824
CIDADE UNIVERSITARIA,9109172.0,284920.0,2017,dez,26.89932640852024
COELHOS,9107816.0,291882.0,2017,dez,27.044904958661125
COHAB,9101433.0,284767.0,2017,dez,27.4322096833339
COQUEIRAL,9105465.0,283108.0,2017,dez,26.90082130260926
CORDEIRO,9109547.0,287467.0,2017,dez,26.325216159945768
CORREGO DO JENIPAPO,9114488.0,286627.0,2017,dez,27.242139548226675
CURADO,9107651.0,283800.0,2017,dez,27.040035080913047
DERBY,9108825.0,290723.0,2017,dez,27.06887218996368
DOIS IRMAOS,9114707.0,284762.0,2017,dez,26.858687587156663
DOIS UNIDOS,9115967.0,289395.0,2017,dez,27.441755890810487
ENCRUZILHADA,9111158.0,291613.0,2017,dez,26.383529242429443
ENGENHO DO MEIO,9108934.0,285940.0,2017,dez,27.85284437770538
ESPINHEIRO,9110478.0,291571.0,2017,dez,28.29768147102932
ESTANCIA,9105647.0,287423.0,2017,dez,27.480710304247918
FUNDAO,9113575.6,291651.2,2017,dez,26.48309502364817
GRACAS,9110179.5,290528.0,2017,dez,26.5357777193787
GUABIRABA,9120358.0,284635.0,2017,dez,27.92508115411894
HIPODROMO,9111621.2,292022.4,2017,dez,29.68165822404984
IBURA,9101668.1,287104.4,2017,dez,27.679369987546337
ILHA DO LEITE,9107953.6,291260.0,2017,dez,24.79885866163357
ILHA DO RETIRO,9108164.9,290198.2,2017,dez,27.504282576117703
ILHA JOANA BEZERRA,9107504.0,290753.0,2017,dez,26.371571814551984
IMBIRIBEIRA,9103837.8,289440.3,2017,dez,26.123554129060214
IPSEP,9103015.3,288448.0,2017,dez,27.12326430801138
IPUTINGA,9110794.2,286487.9,2017,dez,25.116705889915742
JAQUEIRA,9111235.3,290316.6,2017,dez,26.906855325398134
JARDIM SAO PAULO,9106260.1,285989.0,2017,dez,27.30500983944236
JIQUIA,9105794.0,288086.0,2017,dez,27.17785642282626
JORDAO,9100464.0,286239.0,2017,dez,27.67884025307061
LINHA DO TIRO,9114147.0,290008.0,2017,dez,26.78921740010593
MACAXEIRA,9113886.0,287156.0,2017,dez,27.945888801546893
MADALENA,9109267.0,289691.0,2017,dez,27.89881864890084
MANGABEIRA,9112518.0,290270.0,2017,dez,27.226951917619704
MANGUEIRA,9106721.0,288365.0,2017,dez,26.459771813444565
MONTEIRO,9112291.0,287425.0,2017,dez,28.43206286593468
MORRO DA CONCEICAO,9113078.0,288997.0,2017,dez,27.55426755013398
MUSTARDINHA,9107205.0,288581.0,2017,dez,26.954821690960923
NOVA DESCOBERTA,9115154.0,287233.0,2017,dez,27.836298009143604
PAISSANDU,9108269.0,290754.0,2017,dez,28.76826788217286
PARNAMIRIM,9111464.0,289457.0,2017,dez,26.610973801252943
PASSARINHO,9117218.0,288021.0,2017,dez,26.00919282028416
PAU FERRO,9118853.0,282335.0,2017,dez,28.50704558842052
PEIXINHOS,9113220.0,293141.0,2017,dez,26.6460251627586
PINA,9104566.0,291222.0,2017,dez,27.34468943612223
POCO,9111320.0,287974.0,2017,dez,27.537894917501344
PONTO DE PARADA,9111936.0,291363.0,2017,dez,25.71429159387878
PORTO DA MADEIRA,9114446.0,291875.0,2017,dez,27.63684417008532
PRADO,9108586.0,289083.0,2017,dez,27.553588852304827
RECIFE,9108963.5,293824.9,2017,dez,27.874337172449096
ROSARINHO,9111653.0,290839.0,2017,dez,27.58468518300449
SAN MARTIN,9107439.0,287447.0,2017,dez,27.853661089567137
SANCHO,9105834.0,283826.0,2017,dez,26.733547934367635
SANTANA,9110875.0,288843.0,2017,dez,27.028902530468187
SANTO AMARO,9109594.0,292657.0,2017,dez,26.276837913684343
SANTO ANTONIO,9108074.0,293047.0,2017,dez,25.469685700971475
SAO JOSE,9107439.0,292735.0,2017,dez,27.39428845075337
SITIO DOS PINTOS,9113960.0,284132.0,2017,dez,25.331705294819447
SOLEDADE,9109031.0,291653.0,2017,dez,26.484930783477505
TAMARINEIRA,9111623.0,290489.0,2017,dez,28.003500672514143
TEJIPIO,9105574.0,284554.0,2017,dez,28.168784900841963
TORRE,9110512.0,289784.0,2017,dez,27.47983174562754
TORREAO,9110768.0,292379.0,2017,dez,28.995794183010545
TORROES,9108525.0,286617.0,2017,dez,25.803669191938663
TOTO,9106121.0,283026.0,2017,dez,25.722181526545288
VARZEA,9110202.0,282982.0,2017,dez,26.84610616085375
VASCO DA GAMA,9113906.0,288489.0,2017,dez,26.638836843568946
ZUMBI,9109277.0,288621.0,2017,dez,26.280940440512406
