bairro,latitude,longitude,ano,mes,temperatura
AFLITOS,9110884.0,290992.0,2016,nov,28.91590794274725
AFOGADOS,9106661.8,289910.65,2016,nov,28.88405205692085
AGUA FRIA,9113343.0,290787.7,2016,nov,28.710674346263872
ALTO DO MANDU,9112712.9,287498.0,2016,nov,27.576911640205086
ALTO JOSE BONIFACIO,9113775.0,289181.0,2016,nov,25.58976251145764
ALTO JOSE DO PINHO,9112846.0,289698.0,2016,nov,26.81965171621878
ALTO SANTA TEREZINHA,9113502.0,289671.0,2016,nov,26.08134970311316
APIPUCOS,9113095.0,286390.0,2016,nov,26.750120865308045
AREIAS,9104782.0,287566.7,2016,nov,28.20867891389885
ARRUDA,9112449.1,291553.7,2016,nov,26.502569822558687
BARRO,9104647.9,285112.8,2016,nov,28.625830505714205
BEBERIBE,9114684.0,290898.0,2016,nov,27.030971311673827
BOA VIAGEM,9101556.0,290274.0,2016,nov,28.506488823523707
BOA VISTA,9108394.0,292017.0,2016,nov,26.562726633097995
BOMBA DO HEMETERIO,9112839.1,290413.0,2016,nov,25.530485900628264
BONGI,9107910.4,288238.4,2016,nov,27.635086732335125
BRASILIA TEIMOSA,9106073.0,292947.0,2016,nov,25.99348693691357
BREJO DA GUABIRABA,9116097.0,287054.0,2016,nov,26.946275725460477
BREJO DE BEBERIBE,9115386.1,287902.9,2016,nov,29.028239203295318
CABANGA,9106392.0,290894.3,2016,nov,28.073389094075296
CACOTE,9104023.9,287032.9,2016,nov,28.093064551193336
CAJUEIRO,9113888.0,292172.0,2016,nov,27.755035453979577
CAMPINA DO BARRETO,9113399.0,292574.0,2016,nov,25.89842249560201
CAMPO GRANDE,9111728.0,292874.0,2016,nov,25.662122772771387
CASA AMARELA,9112482.0,288643.0,2016,nov,26.46640775707388
CASA FORTE,9111470.0,288586.0,2016,nov,28.441982042206213
CAXANGA,9111832.0,285184.0,2016,nov,27.25415755708628
CIDADE UNIVERSITARIA,9109172.0,284920.0,2016,nov,28.432866904537946
COELHOS,9107816.0,291882.0,2016,nov,29.550639157288305
COHAB,9101433.0,284767.0,2016,nov,28.95482266929114
COQUEIRAL,9105465.0,283108.0,2016,nov,25.678337662659253
CORDEIRO,9109547.0,287467.0,2016,nov,26.319959370275164
CORREGO DO JENIPAPO,9114488.0,286627.0,2016,nov,26.249906897851403
CURADO,9107651.0,283800.0,2016,nov,26.16778241601037
DERBY,9108825.0,290723.0,2016,nov,28.366988585826785
DOIS IRMAOS,9114707.0,284762.0,2016,nov,25.546180134587026
DOIS UNIDOS,9115967.0,289395.0,2016,nov,28.362602440059625
ENCRUZILHADA,9111158.0,291613.0,2016,nov,26.6032525490579
ENGENHO DO MEIO,9108934.0,285940.0,2016,nov,26.510921196631543
ESPINHEIRO,9110478.0,291571.0,2016,nov,28.20572928826414
ESTANCIA,9105647.0,287423.0,2016,nov,28.873965576291923
FUNDAO,9113575.6,291651.2,2016,nov,27.90094722501622
GRACAS,9110179.5,290528.0,2016,nov,26.871344894246118
GUABIRABA,9120358.0,284635.0,2016,nov,26.02807345241841
HIPODROMO,9111621.2,292022.4,2016,nov,26.537425608867892
IBURA,9101668.1,287104.4,2016,nov,26.613623960234285
ILHA DO LEITE,9107953.6,291260.0,2016,nov,26.914653943286336
ILHA DO RETIRO,9108164.9,290198.2,2016,nov,25.678104411087663
ILHA JOANA BEZERRA,9107504.0,290753.0,2016,nov,27.485455359135614
IMBIRIBEIRA,9103837.8,289440.3,2016,nov,27.026168974309897
IPSEP,9103015.3,288448.0,2016,nov,28.10612355727405
IPUTINGA,9110794.2,286487.9,2016,nov,28.14287114241893
JAQUEIRA,9111235.3,290316.6,2016,nov,26.198654017322102
JARDIM SAO PAULO,9106260.1,285989.0,2016,nov,28.32543175785298
JIQUIA,9105794.0,288086.0,2016,nov,27.071296185702654
JORDAO,9100464.0,286239.0,2016,nov,28.85821218880846
LINHA DO TIRO,9114147.0,290008.0,2016,nov,28.48052894833033
MACAXEIRA,9113886.0,287156.0,2016,nov,27.796121022853114
MADALENA,9109267.0,289691.0,2016,nov,25.85699062955961
MANGABEIRA,9112518.0,290270.0,2016,nov,26.830264988477555
MANGUEIRA,9106721.0,288365.0,2016,nov,26.921759185794787
MONTEIRO,9112291.0,287425.0,2016,nov,27.01382066799963
MORRO DA CONCEICAO,9113078.0,288997.0,2016,nov,27.71037494363491
MUSTARDINHA,9107205.0,288581.0,2016,nov,27.60173275654453
NOVA DESCOBERTA,9115154.0,287233.0,2016,nov,26.579509399758543
PAISSANDU,9108269.0,290754.0,2016,nov,29.617722659760098
PARNAMIRIM,9111464.0,289457.0,2016,nov,25.49778877945516
PASSARINHO,9117218.0,288021.0,2016,nov,24.612005214089866
PAU FERRO,9118853.0,282335.0,2016,nov,27.740236483327717
PEIXINHOS,9113220.0,293141.0,2016,nov,27.05415136521664
PINA,9104566.0,291222.0,2016,nov,26.584185969013348
POCO,9111320.0,287974.0,2016,nov,26.267157553115656
PONTO DE PARADA,9111936.0,291363.0,2016,nov,27.22539813803869
PORTO DA MADEIRA,9114446.0,291875.0,2016,nov,30.416576258113498
PRADO,9108586.0,289083.0,2016,nov,27.4642605597384
RECIFE,9108963.5,293824.9,2016,nov,27.04718604729193
ROSARINHO,9111653.0,290839.0,2016,nov,27.45394708626548
SAN MARTIN,9107439.0,287447.0,2016,nov,27.85556719357338
SANCHO,9105834.0,283826.0,2016,nov,28.58175694716433
SANTANA,9110875.0,288843.0,2016,nov,28.080670484053456
SANTO AMARO,9109594.0,292657.0,2016,nov,26.87486790229477
SANTO ANTONIO,9108074.0,293047.0,2016,nov,28.14960267841285
SAO JOSE,9107439.0,292735.0,2016,nov,26.1378815484228
SITIO DOS PINTOS,9113960.0,284132.0,2016,nov,28.344536647935463
SOLEDADE,9109031.0,291653.0,2016,nov,28.886962161854765
TAMARINEIRA,9111623.0,290489.0,2016,nov,29.011719740919123
TEJIPIO,9105574.0,284554.0,2016,nov,26.299453056188234
TORRE,9110512.0,289784.0,2016,nov,26.288764659023283
TORREAO,9110768.0,292379.0,2016,nov,26.49845343446212
TORROES,9108525.0,286617.0,2016,nov,28.863575518615203
TOTO,9106121.0,283026.0,2016,nov,27.8087946545842
VARZEA,9110202.0,282982.0,2016,nov,28.48095497438146
VASCO DA GAMA,9113906.0,288489.0,2016,nov,25.569585089633524
ZUMBI,9109277.0,288621.0,2016,nov,28.79186250466478
