bairro,latitude,longitude,ano,mes,temperatura
AFLITOS,9110884.0,290992.0,2014,jun,27.7927637080172
AFOGADOS,9106661.8,289910.65,2014,jun,24.912443104570663
AGUA FRIA,9113343.0,290787.7,2014,jun,25.741617818820355
ALTO DO MANDU,9112712.9,287498.0,2014,jun,25.31021157778008
ALTO JOSE BONIFACIO,9113775.0,289181.0,2014,jun,25.26203432435432
ALTO JOSE DO PINHO,9112846.0,289698.0,2014,jun,25.422567934432934
ALTO SANTA TEREZINHA,9113502.0,289671.0,2014,jun,25.774509630586675
APIPUCOS,9113095.0,286390.0,2014,jun,24.51138183417316
AREIAS,9104782.0,287566.7,2014,jun,25.052190478510774
ARRUDA,9112449.1,291553.7,2014,jun,25.971426544210715
BARRO,9104647.9,285112.8,2014,jun,25.019420773621626
BEBERIBE,9114684.0,290898.0,2014,jun,24.927697252826903
BOA VIAGEM,9101556.0,290274.0,2014,jun,24.322864419009477
BOA VISTA,9108394.0,292017.0,2014,jun,24.41031942734205
BOMBA DO HEMETERIO,9112839.1,290413.0,2014,jun,24.102108661083378
BONGI,9107910.4,288238.4,2014,jun,24.425799717294748
BRASILIA TEIMOSA,9106073.0,292947.0,2014,jun,23.053920440630897
BREJO DA GUABIRABA,9116097.0,287054.0,2014,jun,26.181574752259333
BREJO DE BEBERIBE,9115386.1,287902.9,2014,jun,23.81776227392704
CABANGA,9106392.0,290894.3,2014,jun,25.48662557679577
CACOTE,9104023.9,287032.9,2014,jun,25.969770897207987
CAJUEIRO,9113888.0,292172.0,2014,jun,25.290330133293065
CAMPINA DO BARRETO,9113399.0,292574.0,2014,jun,26.61064289022298
CAMPO GRANDE,9111728.0,292874.0,2014,jun,24.34782771158759
CASA AMARELA,9112482.0,288643.0,2014,jun,26.06899530521401
CASA FORTE,9111470.0,288586.0,2014,jun,24.23360944840945
CAXANGA,9111832.0,285184.0,2014,jun,24.44370627406074
CIDADE UNIVERSITARIA,9109172.0,284920.0,2014,jun,22.71597134800968
COELHOS,9107816.0,291882.0,2014,jun,23.099121675678493
COHAB,9101433.0,284767.0,2014,jun,25.12204099342492
COQUEIRAL,9105465.0,283108.0,2014,jun,24.4078109162356
CORDEIRO,9109547.0,287467.0,2014,jun,23.83282036355502
CORREGO DO JENIPAPO,9114488.0,286627.0,2014,jun,25.15407402119881
CURADO,9107651.0,283800.0,2014,jun,24.151799783102422
DERBY,9108825.0,290723.0,2014,jun,24.310553910986467
DOIS IRMAOS,9114707.0,284762.0,2014,jun,26.330641285770863
DOIS UNIDOS,9115967.0,289395.0,2014,jun,24.925729974009805
ENCRUZILHADA,9111158.0,291613.0,2014,jun,23.869480585958826
ENGENHO DO MEIO,9108934.0,285940.0,2014,jun,23.81127319961808
ESPINHEIRO,9110478.0,291571.0,2014,jun,25.690732884148822
ESTANCIA,9105647.0,287423.0,2014,jun,22.93761398910538
FUNDAO,9113575.6,291651.2,2014,jun,23.42982824210453
GRACAS,9110179.5,290528.0,2014,jun,24.830195915877848
GUABIRABA,9120358.0,284635.0,2014,jun,25.22611782426919
HIPODROMO,9111621.2,292022.4,2014,jun,25.48677341550852
IBURA,9101668.1,287104.4,2014,jun,23.186059728966868
ILHA DO LEITE,9107953.6,291260.0,2014,jun,24.67197137591105
ILHA DO RETIRO,9108164.9,290198.2,2014,jun,24.414596878769952
ILHA JOANA BEZERRA,9107504.0,290753.0,2014,jun,24.773958389180343
IMBIRIBEIRA,9103837.8,289440.3,2014,jun,24.059407122326977
IPSEP,9103015.3,288448.0,2014,jun,25.803169151260008
IPUTINGA,9110794.2,286487.9,2014,jun,24.858486645252437
JAQUEIRA,9111235.3,290316.6,2014,jun,24.91237064161135
JARDIM SAO PAULO,9106260.1,285989.0,2014,jun,26.672691776468323
JIQUIA,9105794.0,288086.0,2014,jun,24.96904383290978
JORDAO,9100464.0,286239.0,2014,jun,22.91079197194663
LINHA DO TIRO,9114147.0,290008.0,2014,jun,24.963928892282755
MACAXEIRA,9113886.0,287156.0,2014,jun,24.676533313990955
MADALENA,9109267.0,289691.0,2014,jun,24.864176056611583
MANGABEIRA,9112518.0,290270.0,2014,jun,25.907521075445104
MANGUEIRA,9106721.0,288365.0,2014,jun,24.751896926096656
MONTEIRO,9112291.0,287425.0,2014,jun,22.604213965271786
MORRO DA CONCEICAO,9113078.0,288997.0,2014,jun,26.316640791792665
MUSTARDINHA,9107205.0,288581.0,2014,jun,24.19983306611323
NOVA DESCOBERTA,9115154.0,287233.0,2014,jun,24.92368796833012
PAISSANDU,9108269.0,290754.0,2014,jun,24.409590133390648
PARNAMIRIM,9111464.0,289457.0,2014,jun,22.1497613980444
PASSARINHO,9117218.0,288021.0,2014,jun,24.1810607022904
PAU FERRO,9118853.0,282335.0,2014,jun,25.734768500944877
PEIXINHOS,9113220.0,293141.0,2014,jun,24.82354153839932
PINA,9104566.0,291222.0,2014,jun,24.17072776212328
POCO,9111320.0,287974.0,2014,jun,24.57970937909633
PONTO DE PARADA,9111936.0,291363.0,2014,jun,25.6038966674239
PORTO DA MADEIRA,9114446.0,291875.0,2014,jun,25.143015982234623
PRADO,9108586.0,289083.0,2014,jun,26.081673831535333
RECIFE,9108963.5,293824.9,2014,jun,22.90671505151357
ROSARINHO,9111653.0,290839.0,2014,jun,25.56258253569175
SAN MARTIN,9107439.0,287447.0,2014,jun,26.122367306972333
SANCHO,9105834.0,283826.0,2014,jun,25.267234212057183
SANTANA,9110875.0,288843.0,2014,jun,24.88546012943031
SANTO AMARO,9109594.0,292657.0,2014,jun,24.57380743400358
SANTO ANTONIO,9108074.0,293047.0,2014,jun,24.36861090173748
SAO JOSE,9107439.0,292735.0,2014,jun,24.969329416558317
SITIO DOS PINTOS,9113960.0,284132.0,2014,jun,25.28568616030311
SOLEDADE,9109031.0,291653.0,2014,jun,26.276372213745493
TAMARINEIRA,9111623.0,290489.0,2014,jun,24.893431323361234
TEJIPIO,9105574.0,284554.0,2014,jun,23.79059797279828
TORRE,9110512.0,289784.0,2014,jun,25.418582619761317
TORREAO,9110768.0,292379.0,2014,jun,24.604242894749024
TORROES,9108525.0,286617.0,2014,jun,25.16005621209925
TOTO,9106121.0,283026.0,2014,jun,24.72516133463354
VARZEA,9110202.0,282982.0,2014,jun,24.56246732244892
VASCO DA GAMA,9113906.0,288489.0,2014,jun,24.576585350858835
ZUMBI,9109277.0,288621.0,2014,jun,23.5080983694602
