bairro,latitude,longitude,ano,mes,temperatura
AFLITOS,9110884.0,290992.0,2017,fev,27.590438281037603
AFOGADOS,9106661.8,289910.65,2017,fev,27.22047879915493
AGUA FRIA,9113343.0,290787.7,2017,fev,28.77085284775461
ALTO DO MANDU,9112712.9,287498.0,2017,fev,27.302948871831894
ALTO JOSE BONIFACIO,9113775.0,289181.0,2017,fev,27.49867430772234
ALTO JOSE DO PINHO,9112846.0,289698.0,2017,fev,28.447390262004895
ALTO SANTA TEREZINHA,9113502.0,289671.0,2017,fev,28.22919354205458
APIPUCOS,9113095.0,286390.0,2017,fev,28.752325233581903
AREIAS,9104782.0,287566.7,2017,fev,27.33990666895165
ARRUDA,9112449.1,291553.7,2017,fev,27.497701612830507
BARRO,9104647.9,285112.8,2017,fev,27.916998027663595
BEBERIBE,9114684.0,290898.0,2017,fev,26.773640169517517
BOA VIAGEM,9101556.0,290274.0,2017,fev,27.80306052188647
BOA VISTA,9108394.0,292017.0,2017,fev,28.28867384600803
BOMBA DO HEMETERIO,9112839.1,290413.0,2017,fev,28.33453647956364
BONGI,9107910.4,288238.4,2017,fev,30.85985797045445
BRASILIA TEIMOSA,9106073.0,292947.0,2017,fev,27.910370996271297
BREJO DA GUABIRABA,9116097.0,287054.0,2017,fev,28.49930353186735
BREJO DE BEBERIBE,9115386.1,287902.9,2017,fev,27.99704215166676
CABANGA,9106392.0,290894.3,2017,fev,27.742264294810603
CACOTE,9104023.9,287032.9,2017,fev,28.384949539790444
CAJUEIRO,9113888.0,292172.0,2017,fev,27.351372907300743
CAMPINA DO BARRETO,9113399.0,292574.0,2017,fev,30.500504631432275
CAMPO GRANDE,9111728.0,292874.0,2017,fev,26.9279663896584
CASA AMARELA,9112482.0,288643.0,2017,fev,28.37525329173054
CASA FORTE,9111470.0,288586.0,2017,fev,29.806540991438755
CAXANGA,9111832.0,285184.0,2017,fev,27.27649369276413
CIDADE UNIVERSITARIA,9109172.0,284920.0,2017,fev,27.60423682837165
COELHOS,9107816.0,291882.0,2017,fev,27.24759325297009
COHAB,9101433.0,284767.0,2017,fev,25.56537379318322
COQUEIRAL,9105465.0,283108.0,2017,fev,29.288167114861636
CORDEIRO,9109547.0,287467.0,2017,fev,28.025438981086616
CORREGO DO JENIPAPO,9114488.0,286627.0,2017,fev,27.25844533494043
CURADO,9107651.0,283800.0,2017,fev,28.171142269637976
DERBY,9108825.0,290723.0,2017,fev,29.50820092837636
DOIS IRMAOS,9114707.0,284762.0,2017,fev,29.0651966393562
DOIS UNIDOS,9115967.0,289395.0,2017,fev,27.150070317285003
ENCRUZILHADA,9111158.0,291613.0,2017,fev,27.795370431709465
ENGENHO DO MEIO,9108934.0,285940.0,2017,fev,27.19166341864125
ESPINHEIRO,9110478.0,291571.0,2017,fev,29.5500433331314
ESTANCIA,9105647.0,287423.0,2017,fev,27.6712590067771
FUNDAO,9113575.6,291651.2,2017,fev,28.86741281945441
GRACAS,9110179.5,290528.0,2017,fev,27.08919283488663
GUABIRABA,9120358.0,284635.0,2017,fev,27.305172566462343
HIPODROMO,9111621.2,292022.4,2017,fev,29.338190710516397
IBURA,9101668.1,287104.4,2017,fev,27.150091860464386
ILHA DO LEITE,9107953.6,291260.0,2017,fev,27.369516300166566
ILHA DO RETIRO,9108164.9,290198.2,2017,fev,28.71968166139961
ILHA JOANA BEZERRA,9107504.0,290753.0,2017,fev,27.51762388424186
IMBIRIBEIRA,9103837.8,289440.3,2017,fev,28.869777211024594
IPSEP,9103015.3,288448.0,2017,fev,27.360132967954943
IPUTINGA,9110794.2,286487.9,2017,fev,28.367492298218853
JAQUEIRA,9111235.3,290316.6,2017,fev,27.689189706791453
JARDIM SAO PAULO,9106260.1,285989.0,2017,fev,26.9722162871721
JIQUIA,9105794.0,288086.0,2017,fev,27.92462209822132
JORDAO,9100464.0,286239.0,2017,fev,28.14168239554936
LINHA DO TIRO,9114147.0,290008.0,2017,fev,27.940679878430483
MACAXEIRA,9113886.0,287156.0,2017,fev,28.99337838590785
MADALENA,9109267.0,289691.0,2017,fev,26.11554526659896
MANGABEIRA,9112518.0,290270.0,2017,fev,26.723243659501044
MANGUEIRA,9106721.0,288365.0,2017,fev,25.52028404135197
MONTEIRO,9112291.0,287425.0,2017,fev,27.7310114234598
MORRO DA CONCEICAO,9113078.0,288997.0,2017,fev,28.36092294567156
MUSTARDINHA,9107205.0,288581.0,2017,fev,27.762151482589804
NOVA DESCOBERTA,9115154.0,287233.0,2017,fev,27.859439316289805
PAISSANDU,9108269.0,290754.0,2017,fev,28.89628243089874
PARNAMIRIM,9111464.0,289457.0,2017,fev,29.43517438460676
PASSARINHO,9117218.0,288021.0,2017,fev,27.67004772695019
PAU FERRO,9118853.0,282335.0,2017,fev,26.870668264346573
PEIXINHOS,9113220.0,293141.0,2017,fev,27.96849792170153
PINA,9104566.0,291222.0,2017,fev,28.440879677994165
POCO,9111320.0,287974.0,2017,fev,29.050224313110697
PONTO DE PARADA,9111936.0,291363.0,2017,fev,25.33080532275505
PORTO DA MADEIRA,9114446.0,291875.0,2017,fev,28.11593981091945
PRADO,9108586.0,289083.0,2017,fev,25.700005852953435
RECIFE,9108963.5,293824.9,2017,fev,28.081798026960644
ROSARINHO,9111653.0,290839.0,2017,fev,28.991651246221878
SAN MARTIN,9107439.0,287447.0,2017,fev,28.86361976324944
SANCHO,9105834.0,283826.0,2017,fev,29.164053829218656
SANTANA,9110875.0,288843.0,2017,fev,29.956389993764866
SANTO AMARO,9109594.0,292657.0,2017,fev,28.863242021541488
SANTO ANTONIO,9108074.0,293047.0,2017,fev,27.301864978540884
SAO JOSE,9107439.0,292735.0,2017,fev,26.87462210447033
SITIO DOS PINTOS,9113960.0,284132.0,2017,fev,29.19929863705347
SOLEDADE,9109031.0,291653.0,2017,fev,27.595643050900176
TAMARINEIRA,9111623.0,290489.0,2017,fev,29.0947550847505
TEJIPIO,9105574.0,284554.0,2017,fev,28.64483517469228
TORRE,9110512.0,289784.0,2017,fev,29.2258438310986
TORREAO,9110768.0,292379.0,2017,fev,28.92020232554271
TORROES,9108525.0,286617.0,2017,fev,28.648749924140997
TOTO,9106121.0,283026.0,2017,fev,28.322879914488897
VARZEA,9110202.0,282982.0,2017,fev,28.797778997737844
VASCO DA GAMA,9113906.0,288489.0,2017,fev,25.06141929548139
ZUMBI,9109277.0,288621.0,2017,fev,27.001340342729247
