bairro,latitude,longitude,ano,mes,temperatura
AFLITOS,9110884.0,290992.0,2017,mar,27.820410445936936
AFOGADOS,9106661.8,289910.65,2017,mar,28.69750131202064
AGUA FRIA,9113343.0,290787.7,2017,mar,28.42001184482501
ALTO DO MANDU,9112712.9,287498.0,2017,mar,27.023997828481413
ALTO JOSE BONIFACIO,9113775.0,289181.0,2017,mar,30.046586318911174
ALTO JOSE DO PINHO,9112846.0,289698.0,2017,mar,26.763288900788243
ALTO SANTA TEREZINHA,9113502.0,289671.0,2017,mar,27.426331858332876
APIPUCOS,9113095.0,286390.0,2017,mar,29.48369914399187
AREIAS,9104782.0,287566.7,2017,mar,27.892401789308696
ARRUDA,9112449.1,291553.7,2017,mar,29.521417418493517
BARRO,9104647.9,285112.8,2017,mar,26.37765303691409
BEBERIBE,9114684.0,290898.0,2017,mar,27.019835519263918
BOA VIAGEM,9101556.0,290274.0,2017,mar,28.797578694005438
BOA VISTA,9108394.0,292017.0,2017,mar,28.35833288027067
BOMBA DO HEMETERIO,9112839.1,290413.0,2017,mar,26.909509871185804
BONGI,9107910.4,288238.4,2017,mar,27.78375478642036
BRASILIA TEIMOSA,9106073.0,292947.0,2017,mar,27.10676956819624
BREJO DA GUABIRABA,9116097.0,287054.0,2017,mar,29.2067799202036
BREJO DE BEBERIBE,9115386.1,287902.9,2017,mar,29.241329347131973
CABANGA,9106392.0,290894.3,2017,mar,26.5034615013844
CACOTE,9104023.9,287032.9,2017,mar,27.20725573650193
CAJUEIRO,9113888.0,292172.0,2017,mar,27.81743439658842
CAMPINA DO BARRETO,9113399.0,292574.0,2017,mar,26.39627360902442
CAMPO GRANDE,9111728.0,292874.0,2017,mar,27.549692852637385
CASA AMARELA,9112482.0,288643.0,2017,mar,26.497331735092438
CASA FORTE,9111470.0,288586.0,2017,mar,27.655485984961853
CAXANGA,9111832.0,285184.0,2017,mar,28.470119995528947
CIDADE UNIVERSITARIA,9109172.0,284920.0,2017,mar,26.79545835295192
COELHOS,9107816.0,291882.0,2017,mar,28.46301212214286
