bairro,latitude,longitude,jan,fev,mar,abr,mai,jun,jul,ago,set,out,nov,dez
AFLITOS,9110884.0,290992.0,68.45750093916062,68.26010158766546,75.32159901664001,84.30107101542902,83.44527088990496,84.99837728738221,77.37363416237463,73.76337108759033,73.05732238417667,75.96866425651176,72.92173926369843,63.76192512618031
AFOGADOS,9106661.8,289910.65,66.66395508740948,77.22857959041914,76.38516226258467,80.57056518667949,81.77132387917965,86.50705727832883,80.40926099080932,74.4750285122325,77.19395927578128,76.02139750197556,75.38628323022729,71.6272739451543
AGUA FRIA,9113343.0,290787.7,70.79817505730334,79.67279301070553,75.45058545772783,79.66489136836628,83.58205393818763,81.68330167797899,77.44790531040792,73.9626554926124,77.12317567739304,76.20945497728198,69.0266092146106,67.11674724853441
ALTO DO MANDU,9112712.9,287498.0,66.99187535703254,73.88810669436063,75.2913919008152,84.53471860216608,80.63111730569928,76.24488125830959,77.09835843376874,75.92703108119673,74.00655026005782,79.28462684276154,67.67460178058639,66.04419103214542
ALTO JOSE BONIFACIO,9113775.0,289181.0,70.46263068772667,73.07668521431079,65.87719105368922,81.65994307766589,85.23304339414948,83.85569794368645,79.75813521989515,81.03450737633828,73.9877214405178,64.66183217632243,77.67349636920459,69.36768116142426
ALTO JOSE DO PINHO,9112846.0,289698.0,73.76080727491586,73.34036401464779,70.07352474899969,83.23232850726761,78.77932469420958,80.06101950010668,83.5708162713773,77.8303722483114,75.52555984579266,79.52972127207397,71.95194099626337,65.48976762429601
ALTO SANTA TEREZINHA,9113502.0,289671.0,77.28494375026692,70.53917538396269,72.68932403496427,79.19028887119043,81.98229996382774,85.3181012696348,79.8629631132039,78.24306506722253,81.09051303962006,76.05143550737856,73.0705500612834,69.13000765033335
APIPUCOS,9113095.0,286390.0,64.75506210914683,78.73564919605764,79.67886044089221,74.5261174311371,87.34083733734582,81.8851817034137,81.92386693974925,79.23635606719701,81.76205846938467,76.78527564487281,72.04987748613007,64.04482977491146
AREIAS,9104782.0,287566.7,70.96137429050594,70.01346711911005,76.88810760322427,80.47828903228401,81.40830794788982,84.47893556553989,85.40304126969576,76.74535351305765,73.6028835297266,66.4834397444195,71.89096756575456,69.51129371982915
ARRUDA,9112449.1,291553.7,66.09779510330917,69.19365095405932,77.55236235148757,80.98822105563228,83.03782472845765,79.84666874713943,81.64703109855658,77.70029145897304,83.11343107134071,75.54672202378254,71.9884320414866,68.37816527314456
BARRO,9104647.9,285112.8,73.55528440612933,69.0518951195523,68.65916838875543,79.42851376074101,87.31864427504875,84.82512874219314,80.24431582240337,72.71942250973595,77.28944152029277,74.66565723693067,74.14037684606733,71.09570568202827
BEBERIBE,9114684.0,290898.0,61.64050019396187,75.39124139285603,85.47133274503167,79.7999072750107,84.53330969118605,90.21555837257264,78.55270665889233,74.62175660255936,71.77047644764205,72.76403877938104,69.33537851008292,70.96643707487719
BOA VIAGEM,9101556.0,290274.0,64.58978061148088,76.61372905166989,71.358305965028,77.1322307357755,79.85365376694449,80.44918711201444,80.56629322514831,85.46494696146456,75.20547985154968,76.07646853075606,68.56020156551867,62.60502699296913
BOA VISTA,9108394.0,292017.0,67.47351052345412,80.97526079365221,78.32696557369147,81.9087103296088,78.416853862277,81.01651935513524,83.22427084100431,82.70937910292066,70.4591302510233,81.34090184534296,74.08473640717591,70.3664294546675
BOMBA DO HEMETERIO,9112839.1,290413.0,65.33867411932638,75.43719891929132,72.16374572288474,84.06048407441942,83.39188203173426,82.89914486190091,77.3884883001327,80.36326435401418,76.50126694403127,68.47688644971653,71.86523720417945,71.79757286898811
