bairro,latitude,longitude,jan,fev,mar,abr,mai,jun,jul,ago,set,out,nov,dez
AFLITOS,9110884.0,290992.0,69.96610905498527,68.5905474748893,76.21980122578451,85.80811487378146,89.68143628106002,90.46480983133227,86.39538045215893,81.31255190229422,80.38692802804535,79.39539745261595,71.87172092050741,76.80638802703434
AFOGADOS,9106661.8,289910.65,71.48723842353404,71.6287827927692,81.67192444113034,87.70426749679471,90.4905368069312,93.90678727578842,83.47551441015463,79.99741735538655,70.75359772032827,73.90208369177576,71.59301982413237,80.59416598728968
AGUA FRIA,9113343.0,290787.7,68.3259319145653,71.07276224006301,81.13124450978611,83.71199449080012,88.85774432061729,92.03990969875596,82.56490927938897,91.21886098769416,73.6322680771575,69.11254858940424,70.10582099347205,80.78021891189299
ALTO DO MANDU,9112712.9,287498.0,70.2381528864294,68.90616607855988,88.2551284040277,90.29671669419189,92.92966855530639,94.1699706407783,88.2288396228089,80.68262038863948,78.90096055804432,69.24618479097026,65.8176780404758,76.24297301855741
ALTO JOSE BONIFACIO,9113775.0,289181.0,69.60426392892204,75.15567622316962,87.10362465324852,88.23791816489788,90.67196896397147,90.27813860431252,83.49237136809387,83.03692949442717,71.6946254344967,66.63592508773085,70.13836570301844,77.78049582702951
ALTO JOSE DO PINHO,9112846.0,289698.0,81.3711405956661,73.64376909478388,76.01542854811535,84.04240322616724,85.67962304858361,92.0535282222379,81.78811523945322,78.31605674586193,78.77882839045262,79.07600944385615,72.59464233605628,77.43301470073455
ALTO SANTA TEREZINHA,9113502.0,289671.0,78.11932507364978,77.53996750773204,82.32162568753247,87.46490902221433,88.62849776868117,93.80234817844243,80.34596777424997,74.79953666499068,76.56797400985617,74.46940288916069,71.23989750342811,79.03085393374447
APIPUCOS,9113095.0,286390.0,71.79425893257243,78.39088820172009,82.40603778148406,85.77065147289451,86.73327886128405,93.4769162077499,82.29870361393884,82.53844499416672,79.8057892825189,65.66212980220782,67.77984707845327,79.49789129164041
AREIAS,9104782.0,287566.7,71.61347001448301,79.96583441278517,90.34615359786865,91.32717081407391,95.01618148320452,88.43018110356103,86.6896406028602,82.1051561633124,72.47806043891573,70.72804034671331,81.10237507557278,75.20559352519696
ARRUDA,9112449.1,291553.7,71.17655541100777,67.76097316304507,78.59138383592432,86.18765107688861,87.93814730180081,91.03479327852162,86.80490964302984,87.83344315532943,75.9773609799153,71.7129312379189,70.68520185913749,84.07066142200001
BARRO,9104647.9,285112.8,72.81832517309012,72.92836967290555,80.69850692577889,89.49177466490723,90.49376277205272,89.78513564013718,81.04762400305012,82.43086263571192,77.03576751160274,74.41699790019476,63.27214804803745,78.69266808682684
BEBERIBE,9114684.0,290898.0,77.0889444327471,73.76107465194015,82.43621077936662,86.03290930361955,87.64939641634894,94.42600774512562,85.96272519434628,79.367765732121,80.88180946017053,72.61596344304017,65.35463150179395,77.0910593188456
BOA VIAGEM,9101556.0,290274.0,77.4370980603409,72.33599707618171,84.65683866212645,84.31449873762008,88.78963090411638,92.0966667834803,87.713138501504,89.68415102428757,74.96097374367938,77.1490329036863,69.17381803271755,76.70863157089391
BOA VISTA,9108394.0,292017.0,78.89125688611784,72.09112105677552,81.36478751180421,84.5744385188979,87.43385936687142,96.94268176576738,86.89825985673052,84.34768688277181,76.15905968995511,72.65059478337733,70.5354349114419,80.76010260771754
BOMBA DO HEMETERIO,9112839.1,290413.0,70.57682982777818,68.57694433547556,80.85331276802943,85.3719862740016,87.14758201563366,93.19034330132278,84.21242847425077,77.99998097925672,70.5516260826425,78.7811074284014,70.69970945702953,81.25887642151362
BONGI,9107910.4,288238.4,74.536609903995,80.29297912878275,80.7012627678291,85.74317045723453,86.93458766881447,90.52304263396405,84.61895641157683,81.68859155869859,73.5954612726459,69.76371133568249,68.4920332630696,78.13017687480608
BRASILIA TEIMOSA,9106073.0,292947.0,76.6111360748468,66.83949213945522,84.90871143301635,91.65094477986057,91.9152439529947,92.91221097307944,86.50150400604299,80.69743443393037,75.69090450384338,71.38101376752057,62.9880622901208,76.3375151860467
BREJO DA GUABIRABA,9116097.0,287054.0,73.00386319430248,74.06039033593431,82.99879823979524,84.45579959453647,93.40598428023834,89.48603769172273,82.52065334513154,80.82353110356489,73.89855348094902,67.22694826609337,60.13171606119203,81.27860488720584
BREJO DE BEBERIBE,9115386.1,287902.9,78.90261981740268,75.65004175932881,88.70513032767495,93.27806053561847,88.27105399302563,90.62383728567895,87.12352064742741,81.24941097323955,74.08759613485898,76.74353536796295,64.05260436793357,78.17641246043873
CABANGA,9106392.0,290894.3,70.10939919937573,68.58924801142328,84.14139954014477,86.80582094186052,95.72126815847342,90.25232174255726,82.96378091774517,79.99547008677727,71.64188406541547,73.67704586269967,65.40885874658383,77.34399285163167
CACOTE,9104023.9,287032.9,81.31722179908492,71.01448141391305,82.51345902491266,86.75492900263463,90.26645562353957,88.94697233338852,82.05351562842068,83.15839549924263,78.72939050106683,75.79039719218908,71.06332815710034,82.19101982557922
CAJUEIRO,9113888.0,292172.0,76.27979813941488,75.35936838426213,79.46663539480569,92.73166280003704,85.54067356686691,91.64199384350819,81.28046777903003,82.25845656091799,77.72343162781371,70.71406600955542,66.48902446470592,72.69659168097795
CAMPINA DO BARRETO,9113399.0,292574.0,77.59343363677996,72.69623717511617,87.04026053307979,84.65117008503043,86.54260193199244,91.73976487790664,79.68745315858706,84.20506131427031,80.71808341598435,69.02883372939199,69.85216940291593,80.50428879795263
CAMPO GRANDE,9111728.0,292874.0,67.92696874331796,71.53537875013934,73.9121550506791,84.65771452897113,87.98980003091096,93.58984535565317,89.00053963026342,83.6936339443006,77.28777089943172,73.58355834917747,73.00867257943365,75.62672135533815
CASA AMARELA,9112482.0,288643.0,72.37402078593385,71.81480341092175,92.05422923381421,86.82282542901389,87.62660321685699,95.68774374687543,84.33971392290044,77.59500554133197,74.54040627941943,72.22424324146121,70.78473532880382,77.85845845592351
CASA FORTE,9111470.0,288586.0,80.0239127648375,73.053781785368,80.63165838296086,82.44061170683342,83.96081464744324,93.61972080573149,80.59567537921555,83.38175039664516,76.34387916439043,78.52284180484746,66.13420814597701,81.42772811673035
CAXANGA,9111832.0,285184.0,71.20722930571883,76.27012266432055,80.55709280708655,88.54401230766263,89.09358285423212,88.23744782015889,85.79830345070111,85.0109353968549,76.56652337906337,74.70465555838356,65.46901069490568,74.35735744365303
CIDADE UNIVERSITARIA,9109172.0,284920.0,70.97629805125419,75.13185702383608,83.16898024661167,88.70996798719625,87.76931155152363,92.53355120893147,89.18239091521049,82.99630046619859,70.46154131213429,67.78920374383209,67.08192339315076,74.5742593432968
COELHOS,9107816.0,291882.0,76.42317092493272,74.75799624190329,81.03332844272299,90.33841339603059,91.5083829006514,94.508281285667,88.32014080556311,79.04235639331145,73.52647505263421,78.7533438825705,61.579013309614496,81.1662626546212
COHAB,9101433.0,284767.0,80.40717072053661,72.79867566510285,81.31786423791118,87.4187373406418,91.3505271781628,91.85045568364988,83.08662593453208,86.61383641062537,65.62623290237725,81.54453433575169,65.71927866979925,76.50258954503062
COQUEIRAL,9105465.0,283108.0,70.97930153596243,68.46561340001328,83.53006716645797,88.39470163698839,86.053812340505,92.21003425559981,85.59572696648635,83.0559402286221,73.58628151728232,68.30071580407265,64.11420545215167,76.2607626322491
