bairro,latitude,longitude,ano,mes,chuva
Santo AntÃ´nio,9108146.872,292305.893,2009,abr,243.218108522013
SÃ£o JosÃ©,9106966.415,291028.633,2009,abr,297.82408854108934
Recife Antigo,9109085.741,292919.623,2009,abr,233.26523084317265
Cabanga,9106406.495,290656.46,2009,abr,291.5569288316606
Coelhos,9107760.014,291308.772,2009,abr,245.8419077963626
Ilha do Leite,9107978.96,291077.482,2009,abr,302.6762656551564
PaissandÃº,9108194.842,290416.08,2009,abr,294.3297263072563
Ilha Joana Bezerra,9107310.114,290425.748,2009,abr,282.05061690950134
Boa Vista,9109077.387,290876.732,2009,abr,254.1813819516181
Soledade,9108960.796,291276.183,2009,abr,299.9173711731067
Santo Amaro,9109946.116,291880.247,2009,abr,270.0637488455595
Dois Unidos,9115506.345,288388.799,2009,abr,264.8224502080296
Beberibe,9114586.482,290525.705,2009,abr,306.9341918151342
Linha do Tiro,9114233.62,289504.946,2009,abr,305.0488628351559
Ãgua Fria (Plana),9113172.84,291071.501,2009,abr,271.81660741144896
Ãgua Fria (Alta),9113472.429,290156.813,2009,abr,244.7742818446998
Porto da Madeira,9114404.262,291240.722,2009,abr,257.08663593770706
Cajueiro,9113978.874,291787.251,2009,abr,291.4377169978696
Campina do Barreto,9113360.156,292045.138,2009,abr,255.0427479846533
Peixinhos,9113079.242,292663.795,2009,abr,226.68934131226865
Arruda,9112577.585,290778.65,2009,abr,254.7301558332759
Encruzilhada,9111342.984,291147.432,2009,abr,330.94048244365496
Ponto de Parada,9111944.964,291203.258,2009,abr,308.6250844030772
FundÃ£o,9113692.115,291141.885,2009,abr,297.90753226265315
HipÃ³dromo,9111681.871,291492.858,2009,abr,321.46642336138297
Rosarinho,9111613.61,290381.157,2009,abr,301.30320508523994
TorreÃ£o,9110784.651,292131.119,2009,abr,275.4596724220592
Campo Grande,9111851.014,291827.584,2009,abr,295.0657129353851
Alto Santa Terezinha,9113598.2,289883.467,2009,abr,254.7060148255776
Bomba do HemetÃ©rio,9112880.579,289851.021,2009,abr,330.7389955363556
Derby,9108891.462,290104.934,2009,abr,240.0237604987594
GraÃ§as,9110255.798,289708.079,2009,abr,284.9724093817954
Espinheiro,9110331.328,291132.224,2009,abr,206.60698237299408
Aflitos,9110761.843,290578.478,2009,abr,278.1128096793417
Jaqueira,9111017.043,289466.588,2009,abr,292.0839384706284
Tamarineira,9111760.594,289914.716,2009,abr,307.941907777754
Santana,9110759.51,288467.83,2009,abr,200.1473262395204
Parnamirim,9111469.017,288892.196,2009,abr,288.95114793503234
Casa Forte,9111477.721,288043.907,2009,abr,224.45565040834288
PoÃ§o da Panela,9111288.519,287134.705,2009,abr,317.2664851980653
Casa Amarela,9112326.465,287770.32,2009,abr,258.77641175881195
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2009,abr,256.50553264003014
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2009,abr,253.5232220880672
Alto JosÃ© do Pinho,9112751.629,289283.565,2009,abr,299.0237099030596
Vasco da Gama,9113922.665,287550.762,2009,abr,355.6543459025172
Monteiro,9112251.966,286935.676,2009,abr,214.3121708675444
Apipucos,9113185.175,285711.387,2009,abr,252.87880741571925
Alto do MandÃº,9112720.118,286967.594,2009,abr,275.5165049004282
SÃ­tio dos Pintos,9113652.981,283248.377,2009,abr,297.8125204987058
CÃ³rrego do Jenipapo,9114931.748,285628.687,2009,abr,266.4785102046813
Dois IrmÃ£os,9114316.891,283046.585,2009,abr,283.13801535847165
Macaxeira,9113929.124,286266.928,2009,abr,275.0120058161826
Nova Descoberta,9114374.078,285455.447,2009,abr,318.87616765959024
