bairro,latitude,longitude,ano,mes,chuva
Santo AntÃ´nio,9108146.872,292305.893,2018,dez,33.02681406272528
SÃ£o JosÃ©,9106966.415,291028.633,2018,dez,21.36496104466988
Recife Antigo,9109085.741,292919.623,2018,dez,17.520144541766424
Cabanga,9106406.495,290656.46,2018,dez,33.30486082429219
Coelhos,9107760.014,291308.772,2018,dez,3.1059262067611897
Ilha do Leite,9107978.96,291077.482,2018,dez,23.08896980187189
PaissandÃº,9108194.842,290416.08,2018,dez,18.113906491436754
Ilha Joana Bezerra,9107310.114,290425.748,2018,dez,11.681502078576402
Boa Vista,9109077.387,290876.732,2018,dez,31.38200419990937
Soledade,9108960.796,291276.183,2018,dez,17.174179832557165
Santo Amaro,9109946.116,291880.247,2018,dez,15.219710222576564
Dois Unidos,9115506.345,288388.799,2018,dez,13.438671965850627
Beberibe,9114586.482,290525.705,2018,dez,8.03336486018469
Linha do Tiro,9114233.62,289504.946,2018,dez,2.724202321285972
Ãgua Fria (Plana),9113172.84,291071.501,2018,dez,16.293406689506142
Ãgua Fria (Alta),9113472.429,290156.813,2018,dez,12.236461745007352
Porto da Madeira,9114404.262,291240.722,2018,dez,12.11959613825756
Cajueiro,9113978.874,291787.251,2018,dez,40.93221429769171
Campina do Barreto,9113360.156,292045.138,2018,dez,11.068568160843158
Peixinhos,9113079.242,292663.795,2018,dez,7.491343401827152
Arruda,9112577.585,290778.65,2018,dez,24.585700750307776
Encruzilhada,9111342.984,291147.432,2018,dez,1.2737654496918651
Ponto de Parada,9111944.964,291203.258,2018,dez,28.91732802374993
FundÃ£o,9113692.115,291141.885,2018,dez,42.35320862840316
HipÃ³dromo,9111681.871,291492.858,2018,dez,24.300178420361004
Rosarinho,9111613.61,290381.157,2018,dez,36.52101533522731
TorreÃ£o,9110784.651,292131.119,2018,dez,25.79103263649134
Campo Grande,9111851.014,291827.584,2018,dez,38.73227671531582
Alto Santa Terezinha,9113598.2,289883.467,2018,dez,23.573117049105107
Bomba do HemetÃ©rio,9112880.579,289851.021,2018,dez,10.250381939233892
Derby,9108891.462,290104.934,2018,dez,29.4914628171855
GraÃ§as,9110255.798,289708.079,2018,dez,6.453336900127486
Espinheiro,9110331.328,291132.224,2018,dez,29.943481496735828
Aflitos,9110761.843,290578.478,2018,dez,29.14843519718172
Jaqueira,9111017.043,289466.588,2018,dez,33.56818414128836
Tamarineira,9111760.594,289914.716,2018,dez,12.31480997859936
Santana,9110759.51,288467.83,2018,dez,44.69555012685225
Parnamirim,9111469.017,288892.196,2018,dez,10.888254145674912
Casa Forte,9111477.721,288043.907,2018,dez,41.36640098494497
PoÃ§o da Panela,9111288.519,287134.705,2018,dez,18.324896910039296
