bairro,latitude,longitude,ano,mes,chuva
Santo AntÃ´nio,9108146.872,292305.893,2009,jun,227.45377376312075
SÃ£o JosÃ©,9106966.415,291028.633,2009,jun,220.3502782806165
Recife Antigo,9109085.741,292919.623,2009,jun,230.90182482102185
Cabanga,9106406.495,290656.46,2009,jun,237.52892244246755
Coelhos,9107760.014,291308.772,2009,jun,221.0134624689624
Ilha do Leite,9107978.96,291077.482,2009,jun,182.1991159374957
PaissandÃº,9108194.842,290416.08,2009,jun,200.17870155658613
Ilha Joana Bezerra,9107310.114,290425.748,2009,jun,225.6097946969193
Boa Vista,9109077.387,290876.732,2009,jun,193.21099550997803
Soledade,9108960.796,291276.183,2009,jun,257.2536900239683
Santo Amaro,9109946.116,291880.247,2009,jun,209.2940427011674
Dois Unidos,9115506.345,288388.799,2009,jun,251.9624909934868
Beberibe,9114586.482,290525.705,2009,jun,221.4497261089201
Linha do Tiro,9114233.62,289504.946,2009,jun,217.20669727922316
Ãgua Fria (Plana),9113172.84,291071.501,2009,jun,237.60841776208903
Ãgua Fria (Alta),9113472.429,290156.813,2009,jun,201.5377081478568
Porto da Madeira,9114404.262,291240.722,2009,jun,220.57044704907588
Cajueiro,9113978.874,291787.251,2009,jun,200.89781421534207
Campina do Barreto,9113360.156,292045.138,2009,jun,190.8696906456749
Peixinhos,9113079.242,292663.795,2009,jun,245.4220764489569
Arruda,9112577.585,290778.65,2009,jun,190.7583802971745
Encruzilhada,9111342.984,291147.432,2009,jun,258.23066473210923
Ponto de Parada,9111944.964,291203.258,2009,jun,203.22858128728492
FundÃ£o,9113692.115,291141.885,2009,jun,231.58212854663077
HipÃ³dromo,9111681.871,291492.858,2009,jun,273.19666224219503
Rosarinho,9111613.61,290381.157,2009,jun,183.122088682972
TorreÃ£o,9110784.651,292131.119,2009,jun,245.98778762215363
Campo Grande,9111851.014,291827.584,2009,jun,229.2435902114036
Alto Santa Terezinha,9113598.2,289883.467,2009,jun,245.7006778136501
Bomba do HemetÃ©rio,9112880.579,289851.021,2009,jun,213.56304973230624
Derby,9108891.462,290104.934,2009,jun,233.0922367479848
GraÃ§as,9110255.798,289708.079,2009,jun,236.25206995523297
Espinheiro,9110331.328,291132.224,2009,jun,185.97378856530372
Aflitos,9110761.843,290578.478,2009,jun,225.7062005470881
Jaqueira,9111017.043,289466.588,2009,jun,265.76834128158515
Tamarineira,9111760.594,289914.716,2009,jun,218.7715853380612
Santana,9110759.51,288467.83,2009,jun,235.6582383081769
Parnamirim,9111469.017,288892.196,2009,jun,280.85810937499457
Casa Forte,9111477.721,288043.907,2009,jun,239.0119302614916
PoÃ§o da Panela,9111288.519,287134.705,2009,jun,223.76682739785096
Casa Amarela,9112326.465,287770.32,2009,jun,207.84819110061807
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2009,jun,223.3963985956448
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2009,jun,216.180381056098
Alto JosÃ© do Pinho,9112751.629,289283.565,2009,jun,232.5900983497885
Vasco da Gama,9113922.665,287550.762,2009,jun,225.63149691631372
Monteiro,9112251.966,286935.676,2009,jun,250.15596020436007
Apipucos,9113185.175,285711.387,2009,jun,241.5346624180119
Alto do MandÃº,9112720.118,286967.594,2009,jun,192.59886206692
SÃ­tio dos Pintos,9113652.981,283248.377,2009,jun,224.74780479280716
CÃ³rrego do Jenipapo,9114931.748,285628.687,2009,jun,221.95664056561884
Dois IrmÃ£os,9114316.891,283046.585,2009,jun,253.8006472852712
Macaxeira,9113929.124,286266.928,2009,jun,211.086174873816
Nova Descoberta,9114374.078,285455.447,2009,jun,219.8072946422702
