bairro,latitude,longitude,ano,mes,chuva
Santo AntÃ´nio,9108146.872,292305.893,2010,jan,145.02080742503898
SÃ£o JosÃ©,9106966.415,291028.633,2010,jan,137.4232582681716
Recife Antigo,9109085.741,292919.623,2010,jan,122.20364976849127
Cabanga,9106406.495,290656.46,2010,jan,133.3155738191943
Coelhos,9107760.014,291308.772,2010,jan,108.15207265189495
Ilha do Leite,9107978.96,291077.482,2010,jan,131.6208163731672
PaissandÃº,9108194.842,290416.08,2010,jan,119.93814747368884
Ilha Joana Bezerra,9107310.114,290425.748,2010,jan,160.04369486536058
Boa Vista,9109077.387,290876.732,2010,jan,144.7085970103951
Soledade,9108960.796,291276.183,2010,jan,121.67642909505008
Santo Amaro,9109946.116,291880.247,2010,jan,124.74876957823471
Dois Unidos,9115506.345,288388.799,2010,jan,126.52968037431285
Beberibe,9114586.482,290525.705,2010,jan,143.54622422047336
Linha do Tiro,9114233.62,289504.946,2010,jan,156.91412474814058
Ãgua Fria (Plana),9113172.84,291071.501,2010,jan,111.758179316985
Ãgua Fria (Alta),9113472.429,290156.813,2010,jan,162.00295947746713
Porto da Madeira,9114404.262,291240.722,2010,jan,131.10708852116542
Cajueiro,9113978.874,291787.251,2010,jan,138.51479556724297
Campina do Barreto,9113360.156,292045.138,2010,jan,132.61186407232296
Peixinhos,9113079.242,292663.795,2010,jan,131.77326152950675
Arruda,9112577.585,290778.65,2010,jan,136.4909495738453
Encruzilhada,9111342.984,291147.432,2010,jan,133.15632500928336
Ponto de Parada,9111944.964,291203.258,2010,jan,148.94151371472734
FundÃ£o,9113692.115,291141.885,2010,jan,160.725819908935
HipÃ³dromo,9111681.871,291492.858,2010,jan,108.36196373963274
Rosarinho,9111613.61,290381.157,2010,jan,141.76404173538947
TorreÃ£o,9110784.651,292131.119,2010,jan,114.11340402869992
Campo Grande,9111851.014,291827.584,2010,jan,141.806450821678
Alto Santa Terezinha,9113598.2,289883.467,2010,jan,132.64245313006384
Bomba do HemetÃ©rio,9112880.579,289851.021,2010,jan,92.9057513110188
Derby,9108891.462,290104.934,2010,jan,145.11096451247553
GraÃ§as,9110255.798,289708.079,2010,jan,159.03384581817016
Espinheiro,9110331.328,291132.224,2010,jan,143.59949617893716
Aflitos,9110761.843,290578.478,2010,jan,113.2852414939194
Jaqueira,9111017.043,289466.588,2010,jan,138.25813444342222
Tamarineira,9111760.594,289914.716,2010,jan,133.39712015055306
Santana,9110759.51,288467.83,2010,jan,120.49908199727724
Parnamirim,9111469.017,288892.196,2010,jan,119.23980646584468
Casa Forte,9111477.721,288043.907,2010,jan,117.3761106172365
PoÃ§o da Panela,9111288.519,287134.705,2010,jan,112.94344221149936
Casa Amarela,9112326.465,287770.32,2010,jan,115.12259546440043
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2010,jan,115.72247002536665
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2010,jan,164.17743791699564
Alto JosÃ© do Pinho,9112751.629,289283.565,2010,jan,121.09865691876357
Vasco da Gama,9113922.665,287550.762,2010,jan,116.74297002988524
Monteiro,9112251.966,286935.676,2010,jan,131.60920063589532
Apipucos,9113185.175,285711.387,2010,jan,133.73057418500977
Alto do MandÃº,9112720.118,286967.594,2010,jan,113.62700017427088
SÃ­tio dos Pintos,9113652.981,283248.377,2010,jan,127.61672931129064
CÃ³rrego do Jenipapo,9114931.748,285628.687,2010,jan,125.42995141528137
Dois IrmÃ£os,9114316.891,283046.585,2010,jan,130.88643612276155
Macaxeira,9113929.124,286266.928,2010,jan,131.85089072734556
Nova Descoberta,9114374.078,285455.447,2010,jan,104.7767678035891
Brejo de Beberibe,9115426.776,287368.207,2010,jan,135.29351367696148
Guabiraba,9118925.116,280472.66,2010,jan,140.77847492326282
Brejo de Guabiraba,9116011.252,286470.068,2010,jan,137.98302247981317
Passarinho,9117604.478,286529.856,2010,jan,131.02807652477966
Mangabeira,9112583.36,290041.311,2010,jan,117.94870083056183
VÃ¡rzea Baixo,9112566.575,286421.591,2010,jan,126.1114322824099
VÃ¡rzea UR7,9111147.548,281788.536,2010,jan,122.93727557608548
CaxangÃ¡,9112046.853,283641.068,2010,jan,121.02770412907496
Iputinga,9111218.811,284743.585,2010,jan,122.77664110460265
Engenho do Meio,9108934.504,284977.522,2010,jan,121.62741993995664
TorrÃµes,9108474.182,285633.242,2010,jan,126.99234949761096
Cordeiro,9109569.979,286498.08,2010,jan,122.39239522723754
Zumbi,9109369.482,288172.472,2010,jan,89.39639597458823
Torre,9110457.305,288948.15,2010,jan,116.10859565070088
Prado,9108489.273,288218.34,2010,jan,133.26831269448255
Madalena,9109260.52,288708.035,2010,jan,117.08492165233108
Ilha do Retiro,9108073.724,289620.413,2010,jan,137.54888612926467
VÃ¡rzea Brasilit,9110245.917,284310.527,2010,jan,152.76253352058856
Cidade UniversitÃ¡ria,9109225.991,284041.371,2010,jan,160.80147093266558
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2010,jan,131.76159545856711
Afogados (Marrom GlacÃª),9106094.768,289066.699,2010,jan,147.6353133549807
Afogados,9106757.379,287276.756,2010,jan,102.44849209652038
Bongi,9108001.134,287967.704,2010,jan,130.20671334773667
San Martin,9107597.587,286249.826,2010,jan,103.82862421220206
Mustardinha,9107309.05,288019.099,2010,jan,113.05177441002094
Mangueira,9106752.433,287877.617,2010,jan,161.8518356745252
EstÃ¢ncia,9105779.586,286336.174,2010,jan,128.90599288476974
JiquiÃ¡,9105785.996,286821.099,2010,jan,128.80948864161195
CaÃ§ote,9104102.268,286696.977,2010,jan,170.23978351690067
Areias,9104721.352,286348.888,2010,jan,113.01563623499224
TejipiÃ³,9105212.347,283469.404,2010,jan,113.29224893987583
Sancho,9105806.562,283345.513,2010,jan,107.210206117465
Barro,9104276.244,283228.614,2010,jan,116.68704031319304
Coqueiral,9105579.969,282521.737,2010,jan,108.9878464023308
Curado,9107299.958,282026.143,2010,jan,99.3125272723904
TotÃ³,9106028.466,282845.232,2010,jan,112.71602737598973
Jardim SÃ£o Paulo,9106091.212,284789.366,2010,jan,159.00657573339376
BrasÃ­lia Teimosa,9105867.58,291910.581,2010,jan,106.32124746114002
