bairro,latitude,longitude,ano,mes,chuva
Santo AntÃ´nio,9108146.872,292305.893,2012,fev,103.20051284272525
SÃ£o JosÃ©,9106966.415,291028.633,2012,fev,122.1613754076232
Recife Antigo,9109085.741,292919.623,2012,fev,114.27985533651837
Cabanga,9106406.495,290656.46,2012,fev,173.45188227383812
Coelhos,9107760.014,291308.772,2012,fev,102.13213945936322
Ilha do Leite,9107978.96,291077.482,2012,fev,134.2937010283547
PaissandÃº,9108194.842,290416.08,2012,fev,147.70963620901196
Ilha Joana Bezerra,9107310.114,290425.748,2012,fev,135.89900080648516
Boa Vista,9109077.387,290876.732,2012,fev,145.61158790801272
Soledade,9108960.796,291276.183,2012,fev,105.00626732573066
Santo Amaro,9109946.116,291880.247,2012,fev,135.35405105979032
Dois Unidos,9115506.345,288388.799,2012,fev,135.59993017504473
Beberibe,9114586.482,290525.705,2012,fev,101.30560568971816
Linha do Tiro,9114233.62,289504.946,2012,fev,94.3562083291256
Ãgua Fria (Plana),9113172.84,291071.501,2012,fev,106.93260101157148
Ãgua Fria (Alta),9113472.429,290156.813,2012,fev,120.95178495231907
Porto da Madeira,9114404.262,291240.722,2012,fev,101.5734169794884
Cajueiro,9113978.874,291787.251,2012,fev,81.7832930076244
Campina do Barreto,9113360.156,292045.138,2012,fev,112.80501049050238
Peixinhos,9113079.242,292663.795,2012,fev,102.52775373115264
Arruda,9112577.585,290778.65,2012,fev,136.54510580814718
Encruzilhada,9111342.984,291147.432,2012,fev,117.93008980487836
Ponto de Parada,9111944.964,291203.258,2012,fev,113.95015585899031
FundÃ£o,9113692.115,291141.885,2012,fev,136.2397166728549
HipÃ³dromo,9111681.871,291492.858,2012,fev,124.60200700014327
Rosarinho,9111613.61,290381.157,2012,fev,115.5762489596334
TorreÃ£o,9110784.651,292131.119,2012,fev,119.84359554718752
Campo Grande,9111851.014,291827.584,2012,fev,89.67257249639329
Alto Santa Terezinha,9113598.2,289883.467,2012,fev,153.57976166113588
Bomba do HemetÃ©rio,9112880.579,289851.021,2012,fev,104.91831953957993
Derby,9108891.462,290104.934,2012,fev,127.86488834028152
GraÃ§as,9110255.798,289708.079,2012,fev,76.62975504699381
Espinheiro,9110331.328,291132.224,2012,fev,136.89615637313634
Aflitos,9110761.843,290578.478,2012,fev,128.8194199737415
Jaqueira,9111017.043,289466.588,2012,fev,99.12635038509876
Tamarineira,9111760.594,289914.716,2012,fev,123.8774208111874
Santana,9110759.51,288467.83,2012,fev,129.7382046123127
Parnamirim,9111469.017,288892.196,2012,fev,116.3757282101242
Casa Forte,9111477.721,288043.907,2012,fev,126.60736274816468
PoÃ§o da Panela,9111288.519,287134.705,2012,fev,142.69444229080585
Casa Amarela,9112326.465,287770.32,2012,fev,115.8052315067956
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2012,fev,154.703127367408
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2012,fev,128.99482683073384
Alto JosÃ© do Pinho,9112751.629,289283.565,2012,fev,119.79952121036104
Vasco da Gama,9113922.665,287550.762,2012,fev,119.32259395677316
Monteiro,9112251.966,286935.676,2012,fev,110.12101427050357
Apipucos,9113185.175,285711.387,2012,fev,96.99608627126209
Alto do MandÃº,9112720.118,286967.594,2012,fev,101.03327621180728
SÃ­tio dos Pintos,9113652.981,283248.377,2012,fev,91.14258430349368
CÃ³rrego do Jenipapo,9114931.748,285628.687,2012,fev,142.74805367247416
Dois IrmÃ£os,9114316.891,283046.585,2012,fev,143.94990827027337
Macaxeira,9113929.124,286266.928,2012,fev,120.8529852250526
Nova Descoberta,9114374.078,285455.447,2012,fev,130.15126708677127
Brejo de Beberibe,9115426.776,287368.207,2012,fev,102.92714970019796
Guabiraba,9118925.116,280472.66,2012,fev,123.90680712555552
Brejo de Guabiraba,9116011.252,286470.068,2012,fev,108.33701608665606
Passarinho,9117604.478,286529.856,2012,fev,120.91152122006356
Mangabeira,9112583.36,290041.311,2012,fev,123.02811715862124
VÃ¡rzea Baixo,9112566.575,286421.591,2012,fev,129.81784432852663
VÃ¡rzea UR7,9111147.548,281788.536,2012,fev,134.0166676820818
CaxangÃ¡,9112046.853,283641.068,2012,fev,153.22669577730292
Iputinga,9111218.811,284743.585,2012,fev,136.73300563027462
Engenho do Meio,9108934.504,284977.522,2012,fev,152.97633077537097
TorrÃµes,9108474.182,285633.242,2012,fev,150.98950010083126
Cordeiro,9109569.979,286498.08,2012,fev,137.94180834629938
Zumbi,9109369.482,288172.472,2012,fev,138.43964096778424
Torre,9110457.305,288948.15,2012,fev,113.69963473681707
Prado,9108489.273,288218.34,2012,fev,122.4789917754821
Madalena,9109260.52,288708.035,2012,fev,97.1602890528162
Ilha do Retiro,9108073.724,289620.413,2012,fev,145.54857679468012
VÃ¡rzea Brasilit,9110245.917,284310.527,2012,fev,116.47511880528975
Cidade UniversitÃ¡ria,9109225.991,284041.371,2012,fev,118.33736613495486
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2012,fev,119.90002508053162
Afogados (Marrom GlacÃª),9106094.768,289066.699,2012,fev,106.80767660692108
Afogados,9106757.379,287276.756,2012,fev,110.84734714836526
Bongi,9108001.134,287967.704,2012,fev,79.65999559700614
San Martin,9107597.587,286249.826,2012,fev,122.7306615575114
Mustardinha,9107309.05,288019.099,2012,fev,113.9360908719341
Mangueira,9106752.433,287877.617,2012,fev,131.41148405150463
EstÃ¢ncia,9105779.586,286336.174,2012,fev,111.57015129631782
JiquiÃ¡,9105785.996,286821.099,2012,fev,113.37609462319124
CaÃ§ote,9104102.268,286696.977,2012,fev,110.71321673692344
Areias,9104721.352,286348.888,2012,fev,114.08895466215544
TejipiÃ³,9105212.347,283469.404,2012,fev,106.34174866289896
Sancho,9105806.562,283345.513,2012,fev,123.57539583698596
Barro,9104276.244,283228.614,2012,fev,118.79950424865667
Coqueiral,9105579.969,282521.737,2012,fev,139.90180460232654
Curado,9107299.958,282026.143,2012,fev,156.36235548898927
TotÃ³,9106028.466,282845.232,2012,fev,104.17837523583012
Jardim SÃ£o Paulo,9106091.212,284789.366,2012,fev,100.19129563597318
BrasÃ­lia Teimosa,9105867.58,291910.581,2012,fev,134.8523440515351
Pina,9104526.606,289352.098,2012,fev,103.04871975966232
Imbiribeira,9103325.289,287372.583,2012,fev,110.95333539514172
Boa Viagem,9101159.587,286709.856,2012,fev,116.2399129105196
Ipsep,9103041.538,287270.038,2012,fev,113.97476908879965
Ibura,9102102.397,285143.988,2012,fev,101.3523923825313
Ibura Vila do Sesi,9103077.514,286055.398,2012,fev,91.10655449902256
Ibura Parque,9103162.275,285659.265,2012,fev,108.0528975041008
JordÃ£o,9100101.151,286086.751,2012,fev,95.4020176139244
Cohab UR5,9100700.205,285154.725,2012,fev,132.3355866495193
Cohab UR4,9100700.825,285154.722,2012,fev,111.35706390941596
Cohab UR10,9100697.345,284430.969,2012,fev,100.43261411285376
Cohab TrÃªs Carneiros,9101176.409,284411.063,2012,fev,133.87111465956443
Cohab UR2,9101678.284,284448.852,2012,fev,96.09900407053392
Cohab UR3,9102297.398,284375.691,2012,fev,96.76057654258436
Cohab Monte Verde,9102393.38,283809.922,2012,fev,119.95432402051227
UR1,9101905.325,285328.723,2012,fev,105.45647838641992
