bairro,latitude,longitude,ano,mes,chuva
Santo AntÃ´nio,9108146.872,292305.893,2012,set,9.758181650194528
SÃ£o JosÃ©,9106966.415,291028.633,2012,set,12.593558752479662
Recife Antigo,9109085.741,292919.623,2012,set,11.916800331306918
Cabanga,9106406.495,290656.46,2012,set,8.19014727058018
Coelhos,9107760.014,291308.772,2012,set,11.305235910601164
Ilha do Leite,9107978.96,291077.482,2012,set,8.529697562716345
PaissandÃº,9108194.842,290416.08,2012,set,6.710550327244571
Ilha Joana Bezerra,9107310.114,290425.748,2012,set,6.5554386295534535
Boa Vista,9109077.387,290876.732,2012,set,6.600506237801447
Soledade,9108960.796,291276.183,2012,set,4.684695122664127
Santo Amaro,9109946.116,291880.247,2012,set,9.330017657220669
Dois Unidos,9115506.345,288388.799,2012,set,11.97216955895906
Beberibe,9114586.482,290525.705,2012,set,13.599754040569282
Linha do Tiro,9114233.62,289504.946,2012,set,14.219509961192353
Ãgua Fria (Plana),9113172.84,291071.501,2012,set,9.189047081578716
Ãgua Fria (Alta),9113472.429,290156.813,2012,set,8.135647951186506
Porto da Madeira,9114404.262,291240.722,2012,set,13.959559200786014
Cajueiro,9113978.874,291787.251,2012,set,16.535572253241273
Campina do Barreto,9113360.156,292045.138,2012,set,7.820076512442041
Peixinhos,9113079.242,292663.795,2012,set,11.098096008670067
Arruda,9112577.585,290778.65,2012,set,13.25264383463169
Encruzilhada,9111342.984,291147.432,2012,set,12.063723800247738
Ponto de Parada,9111944.964,291203.258,2012,set,9.700918822728378
FundÃ£o,9113692.115,291141.885,2012,set,8.295824016639251
HipÃ³dromo,9111681.871,291492.858,2012,set,14.7792573058174
Rosarinho,9111613.61,290381.157,2012,set,9.225733763561292
TorreÃ£o,9110784.651,292131.119,2012,set,8.76051759760448
Campo Grande,9111851.014,291827.584,2012,set,12.687797306938748
Alto Santa Terezinha,9113598.2,289883.467,2012,set,6.732466607590329
Bomba do HemetÃ©rio,9112880.579,289851.021,2012,set,7.595386978835138
Derby,9108891.462,290104.934,2012,set,9.767281053776143
GraÃ§as,9110255.798,289708.079,2012,set,10.688440063269352
Espinheiro,9110331.328,291132.224,2012,set,9.120650888977242
Aflitos,9110761.843,290578.478,2012,set,7.526141564020111
Jaqueira,9111017.043,289466.588,2012,set,10.348878459393012
Tamarineira,9111760.594,289914.716,2012,set,10.367797632030191
Santana,9110759.51,288467.83,2012,set,10.714573362366496
Parnamirim,9111469.017,288892.196,2012,set,9.854566677660271
Casa Forte,9111477.721,288043.907,2012,set,6.565320992789266
PoÃ§o da Panela,9111288.519,287134.705,2012,set,10.06626997984642
Casa Amarela,9112326.465,287770.32,2012,set,9.649159692311168
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2012,set,11.23743563248084
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2012,set,8.64043196013464
Alto JosÃ© do Pinho,9112751.629,289283.565,2012,set,7.040900421045475
Vasco da Gama,9113922.665,287550.762,2012,set,11.39099059945017
Monteiro,9112251.966,286935.676,2012,set,7.515313648066122
Apipucos,9113185.175,285711.387,2012,set,10.799638465667307
