bairro,latitude,longitude,ano,mes,chuva
Santo AntÃ´nio,9108146.872,292305.893,2013,jan,63.07498943642218
SÃ£o JosÃ©,9106966.415,291028.633,2013,jan,73.20192461132537
Recife Antigo,9109085.741,292919.623,2013,jan,85.29897568771052
Cabanga,9106406.495,290656.46,2013,jan,85.58329464621005
Coelhos,9107760.014,291308.772,2013,jan,39.22508555369931
Ilha do Leite,9107978.96,291077.482,2013,jan,45.892226156241776
PaissandÃº,9108194.842,290416.08,2013,jan,68.45835367953401
Ilha Joana Bezerra,9107310.114,290425.748,2013,jan,47.08837669383914
Boa Vista,9109077.387,290876.732,2013,jan,62.87992531012764
Soledade,9108960.796,291276.183,2013,jan,70.50851671634075
Santo Amaro,9109946.116,291880.247,2013,jan,73.31120525887081
Dois Unidos,9115506.345,288388.799,2013,jan,44.62646772581087
Beberibe,9114586.482,290525.705,2013,jan,72.90136272078675
Linha do Tiro,9114233.62,289504.946,2013,jan,62.44172081987514
Ãgua Fria (Plana),9113172.84,291071.501,2013,jan,42.35697166913642
Ãgua Fria (Alta),9113472.429,290156.813,2013,jan,40.52393762263899
Porto da Madeira,9114404.262,291240.722,2013,jan,81.23715853293017
Cajueiro,9113978.874,291787.251,2013,jan,60.06530672408581
Campina do Barreto,9113360.156,292045.138,2013,jan,62.09714114129648
Peixinhos,9113079.242,292663.795,2013,jan,57.36864782465193
Arruda,9112577.585,290778.65,2013,jan,16.484415781601108
Encruzilhada,9111342.984,291147.432,2013,jan,58.0143608708487
Ponto de Parada,9111944.964,291203.258,2013,jan,82.46463166845876
FundÃ£o,9113692.115,291141.885,2013,jan,77.15204248132629
HipÃ³dromo,9111681.871,291492.858,2013,jan,70.28045065210844
Rosarinho,9111613.61,290381.157,2013,jan,70.49577623958778
TorreÃ£o,9110784.651,292131.119,2013,jan,68.80204208696142
Campo Grande,9111851.014,291827.584,2013,jan,71.06299852875108
Alto Santa Terezinha,9113598.2,289883.467,2013,jan,83.58548709883398
Bomba do HemetÃ©rio,9112880.579,289851.021,2013,jan,44.970911185282446
Derby,9108891.462,290104.934,2013,jan,40.075229706540455
GraÃ§as,9110255.798,289708.079,2013,jan,74.73546111519398
Espinheiro,9110331.328,291132.224,2013,jan,64.2272875220977
Aflitos,9110761.843,290578.478,2013,jan,37.40493483852544
Jaqueira,9111017.043,289466.588,2013,jan,63.3534930332515
Tamarineira,9111760.594,289914.716,2013,jan,52.86668057733165
Santana,9110759.51,288467.83,2013,jan,45.8819871269101
Parnamirim,9111469.017,288892.196,2013,jan,61.6079323423834
Casa Forte,9111477.721,288043.907,2013,jan,82.62655709021276
PoÃ§o da Panela,9111288.519,287134.705,2013,jan,73.36318219872743
Casa Amarela,9112326.465,287770.32,2013,jan,42.522650278791104
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2013,jan,71.83744957048941
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2013,jan,44.97629368830776
Alto JosÃ© do Pinho,9112751.629,289283.565,2013,jan,47.49308188430714
Vasco da Gama,9113922.665,287550.762,2013,jan,50.43955497437223
Monteiro,9112251.966,286935.676,2013,jan,65.72308217131307
Apipucos,9113185.175,285711.387,2013,jan,37.19372106823995
Alto do MandÃº,9112720.118,286967.594,2013,jan,72.76402335506162
SÃ­tio dos Pintos,9113652.981,283248.377,2013,jan,54.455436059551744
CÃ³rrego do Jenipapo,9114931.748,285628.687,2013,jan,53.47107318285188
Dois IrmÃ£os,9114316.891,283046.585,2013,jan,57.53310824461829
Macaxeira,9113929.124,286266.928,2013,jan,46.29882630032134
Nova Descoberta,9114374.078,285455.447,2013,jan,64.72600126701884
Brejo de Beberibe,9115426.776,287368.207,2013,jan,54.619891872547086
Guabiraba,9118925.116,280472.66,2013,jan,61.85383445441938
Brejo de Guabiraba,9116011.252,286470.068,2013,jan,38.67250773755433
Passarinho,9117604.478,286529.856,2013,jan,57.6111195464952
Mangabeira,9112583.36,290041.311,2013,jan,87.70256283492074
VÃ¡rzea Baixo,9112566.575,286421.591,2013,jan,71.28902930359926
VÃ¡rzea UR7,9111147.548,281788.536,2013,jan,84.3443644327757
CaxangÃ¡,9112046.853,283641.068,2013,jan,40.36270229458778
Iputinga,9111218.811,284743.585,2013,jan,82.08798984096352
Engenho do Meio,9108934.504,284977.522,2013,jan,66.22055214252536
TorrÃµes,9108474.182,285633.242,2013,jan,58.87685131064706
Cordeiro,9109569.979,286498.08,2013,jan,82.56079591541975
Zumbi,9109369.482,288172.472,2013,jan,52.64938940751685
