bairro,latitude,longitude,ano,mes,chuva
Santo AntÃ´nio,9108146.872,292305.893,2016,jan,29.93378860068009
SÃ£o JosÃ©,9106966.415,291028.633,2016,jan,0.4564652112644438
Recife Antigo,9109085.741,292919.623,2016,jan,19.08234379327837
Cabanga,9106406.495,290656.46,2016,jan,50.612731565587126
Coelhos,9107760.014,291308.772,2016,jan,72.41325294494357
Ilha do Leite,9107978.96,291077.482,2016,jan,28.29315878953821
PaissandÃº,9108194.842,290416.08,2016,jan,30.660137843657267
Ilha Joana Bezerra,9107310.114,290425.748,2016,jan,68.73080879687959
Boa Vista,9109077.387,290876.732,2016,jan,52.135743594104255
Soledade,9108960.796,291276.183,2016,jan,57.99554033930932
Santo Amaro,9109946.116,291880.247,2016,jan,38.022019537846745
Dois Unidos,9115506.345,288388.799,2016,jan,42.49684170791414
Beberibe,9114586.482,290525.705,2016,jan,4.632856907417018
Linha do Tiro,9114233.62,289504.946,2016,jan,13.468656890943034
Ãgua Fria (Plana),9113172.84,291071.501,2016,jan,55.88776687743558
Ãgua Fria (Alta),9113472.429,290156.813,2016,jan,41.31637353429224
Porto da Madeira,9114404.262,291240.722,2016,jan,46.3971381544626
Cajueiro,9113978.874,291787.251,2016,jan,43.06465131404394
Campina do Barreto,9113360.156,292045.138,2016,jan,15.680330685043243
Peixinhos,9113079.242,292663.795,2016,jan,73.62329903164007
Arruda,9112577.585,290778.65,2016,jan,35.7265034388978
Encruzilhada,9111342.984,291147.432,2016,jan,23.0587637687256
Ponto de Parada,9111944.964,291203.258,2016,jan,49.69737141936595
FundÃ£o,9113692.115,291141.885,2016,jan,57.51348670013833
HipÃ³dromo,9111681.871,291492.858,2016,jan,49.29023018255919
Rosarinho,9111613.61,290381.157,2016,jan,32.28847152796925
TorreÃ£o,9110784.651,292131.119,2016,jan,32.008464297071214
Campo Grande,9111851.014,291827.584,2016,jan,27.61171182802027
Alto Santa Terezinha,9113598.2,289883.467,2016,jan,31.57519283079856
Bomba do HemetÃ©rio,9112880.579,289851.021,2016,jan,53.43021621830049
Derby,9108891.462,290104.934,2016,jan,31.9529143920805
GraÃ§as,9110255.798,289708.079,2016,jan,28.46932335829344
Espinheiro,9110331.328,291132.224,2016,jan,9.791632687128484
Aflitos,9110761.843,290578.478,2016,jan,42.41774908328525
Jaqueira,9111017.043,289466.588,2016,jan,28.00292954673361
Tamarineira,9111760.594,289914.716,2016,jan,82.37857804615243
Santana,9110759.51,288467.83,2016,jan,21.14302135742628
Parnamirim,9111469.017,288892.196,2016,jan,30.039470950697865
Casa Forte,9111477.721,288043.907,2016,jan,14.623457954355466
PoÃ§o da Panela,9111288.519,287134.705,2016,jan,55.59673693610959
Casa Amarela,9112326.465,287770.32,2016,jan,27.32606731490632
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2016,jan,65.07820649329253
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2016,jan,37.98649683335231
Alto JosÃ© do Pinho,9112751.629,289283.565,2016,jan,24.109862312702504
Vasco da Gama,9113922.665,287550.762,2016,jan,5.015939284055943
Monteiro,9112251.966,286935.676,2016,jan,30.37677599452854
Apipucos,9113185.175,285711.387,2016,jan,31.84554127855151
Alto do MandÃº,9112720.118,286967.594,2016,jan,54.37063400782118
SÃ­tio dos Pintos,9113652.981,283248.377,2016,jan,45.976101543514055
CÃ³rrego do Jenipapo,9114931.748,285628.687,2016,jan,30.41669007773854
Dois IrmÃ£os,9114316.891,283046.585,2016,jan,42.84585550171859
Macaxeira,9113929.124,286266.928,2016,jan,16.626340873212854
Nova Descoberta,9114374.078,285455.447,2016,jan,16.911893954885667
Brejo de Beberibe,9115426.776,287368.207,2016,jan,58.91575235364556
Guabiraba,9118925.116,280472.66,2016,jan,45.32736578271252
Brejo de Guabiraba,9116011.252,286470.068,2016,jan,33.29600810181554
Passarinho,9117604.478,286529.856,2016,jan,50.60782556963615
Mangabeira,9112583.36,290041.311,2016,jan,35.36062500898891
VÃ¡rzea Baixo,9112566.575,286421.591,2016,jan,41.867232199472845
VÃ¡rzea UR7,9111147.548,281788.536,2016,jan,26.018108246398533
CaxangÃ¡,9112046.853,283641.068,2016,jan,33.46989336134983
Iputinga,9111218.811,284743.585,2016,jan,81.19223570987793
Engenho do Meio,9108934.504,284977.522,2016,jan,18.12488540677161
TorrÃµes,9108474.182,285633.242,2016,jan,50.10454425859913
Cordeiro,9109569.979,286498.08,2016,jan,40.07218425523272
Zumbi,9109369.482,288172.472,2016,jan,41.337841400067255
Torre,9110457.305,288948.15,2016,jan,25.10021250466136
Prado,9108489.273,288218.34,2016,jan,12.629829758288952
Madalena,9109260.52,288708.035,2016,jan,52.48639996220045
Ilha do Retiro,9108073.724,289620.413,2016,jan,26.490716872470102
VÃ¡rzea Brasilit,9110245.917,284310.527,2016,jan,54.11485188214274
Cidade UniversitÃ¡ria,9109225.991,284041.371,2016,jan,6.525388939234286
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2016,jan,50.36017696901668
Afogados (Marrom GlacÃª),9106094.768,289066.699,2016,jan,63.9375101933345
Afogados,9106757.379,287276.756,2016,jan,37.84935967489326
Bongi,9108001.134,287967.704,2016,jan,48.94475002680397
San Martin,9107597.587,286249.826,2016,jan,5.594044191661823
Mustardinha,9107309.05,288019.099,2016,jan,40.19609905993339
Mangueira,9106752.433,287877.617,2016,jan,19.59213721779972
EstÃ¢ncia,9105779.586,286336.174,2016,jan,54.25719440272632
JiquiÃ¡,9105785.996,286821.099,2016,jan,3.99856580073822
CaÃ§ote,9104102.268,286696.977,2016,jan,36.05447578163325
Areias,9104721.352,286348.888,2016,jan,55.45497870027928
TejipiÃ³,9105212.347,283469.404,2016,jan,43.247470470550674
Sancho,9105806.562,283345.513,2016,jan,27.930133751905668
Barro,9104276.244,283228.614,2016,jan,17.40561578657986
Coqueiral,9105579.969,282521.737,2016,jan,63.31057572882314
Curado,9107299.958,282026.143,2016,jan,32.71755331653296
TotÃ³,9106028.466,282845.232,2016,jan,64.48352266574315
Jardim SÃ£o Paulo,9106091.212,284789.366,2016,jan,59.25226952136314
BrasÃ­lia Teimosa,9105867.58,291910.581,2016,jan,38.69598614569867
Pina,9104526.606,289352.098,2016,jan,54.94496795238926
Imbiribeira,9103325.289,287372.583,2016,jan,21.54553092982617
Boa Viagem,9101159.587,286709.856,2016,jan,57.01626298674245
Ipsep,9103041.538,287270.038,2016,jan,35.41973703283632
Ibura,9102102.397,285143.988,2016,jan,36.85665358383002
Ibura Vila do Sesi,9103077.514,286055.398,2016,jan,13.550946512345307
Ibura Parque,9103162.275,285659.265,2016,jan,18.86200660793874
JordÃ£o,9100101.151,286086.751,2016,jan,40.02192000373094
Cohab UR5,9100700.205,285154.725,2016,jan,10.960256501097078
Cohab UR4,9100700.825,285154.722,2016,jan,16.440474465436925
Cohab UR10,9100697.345,284430.969,2016,jan,99.86541292006272
Cohab TrÃªs Carneiros,9101176.409,284411.063,2016,jan,24.86517428674961
Cohab UR2,9101678.284,284448.852,2016,jan,29.061055687085044
Cohab UR3,9102297.398,284375.691,2016,jan,54.88340844902234
Cohab Monte Verde,9102393.38,283809.922,2016,jan,0.7089539818391728
UR1,9101905.325,285328.723,2016,jan,0.0001262987364398
