bairro,latitude,longitude,ano,mes,chuva
Santo AntÃ´nio,9108146.872,292305.893,2017,jun,260.8035961653973
SÃ£o JosÃ©,9106966.415,291028.633,2017,jun,325.2239619064381
Recife Antigo,9109085.741,292919.623,2017,jun,290.1940106040136
Cabanga,9106406.495,290656.46,2017,jun,281.6899478715054
Coelhos,9107760.014,291308.772,2017,jun,114.34311604402
Ilha do Leite,9107978.96,291077.482,2017,jun,337.5857619133532
PaissandÃº,9108194.842,290416.08,2017,jun,315.21996353260823
Ilha Joana Bezerra,9107310.114,290425.748,2017,jun,197.39468136306115
Boa Vista,9109077.387,290876.732,2017,jun,272.1548356322394
Soledade,9108960.796,291276.183,2017,jun,280.7806696797118
Santo Amaro,9109946.116,291880.247,2017,jun,235.15097824048053
Dois Unidos,9115506.345,288388.799,2017,jun,157.4530980434705
Beberibe,9114586.482,290525.705,2017,jun,325.7996623329942
Linha do Tiro,9114233.62,289504.946,2017,jun,174.1306534783977
Ãgua Fria (Plana),9113172.84,291071.501,2017,jun,268.8993348125985
Ãgua Fria (Alta),9113472.429,290156.813,2017,jun,311.08839914014084
Porto da Madeira,9114404.262,291240.722,2017,jun,301.360059185238
Cajueiro,9113978.874,291787.251,2017,jun,275.9289440001397
Campina do Barreto,9113360.156,292045.138,2017,jun,240.6512475144179
Peixinhos,9113079.242,292663.795,2017,jun,166.66273096918124
Arruda,9112577.585,290778.65,2017,jun,265.5010761881714
Encruzilhada,9111342.984,291147.432,2017,jun,112.2450546129658
Ponto de Parada,9111944.964,291203.258,2017,jun,231.8386593343508
FundÃ£o,9113692.115,291141.885,2017,jun,99.00594549465362
HipÃ³dromo,9111681.871,291492.858,2017,jun,223.25925669416955
Rosarinho,9111613.61,290381.157,2017,jun,248.48777501474015
TorreÃ£o,9110784.651,292131.119,2017,jun,252.777290072722
Campo Grande,9111851.014,291827.584,2017,jun,240.59213436641403
Alto Santa Terezinha,9113598.2,289883.467,2017,jun,230.97143590537743
Bomba do HemetÃ©rio,9112880.579,289851.021,2017,jun,296.9249007921543
Derby,9108891.462,290104.934,2017,jun,337.0920369868319
GraÃ§as,9110255.798,289708.079,2017,jun,326.1416870871399
Espinheiro,9110331.328,291132.224,2017,jun,147.7319264106137
Aflitos,9110761.843,290578.478,2017,jun,199.76966933037664
Jaqueira,9111017.043,289466.588,2017,jun,198.3658519390352
Tamarineira,9111760.594,289914.716,2017,jun,159.6321470164707
Santana,9110759.51,288467.83,2017,jun,198.72956598405128
Parnamirim,9111469.017,288892.196,2017,jun,169.93992181640328
Casa Forte,9111477.721,288043.907,2017,jun,222.3697624387599
PoÃ§o da Panela,9111288.519,287134.705,2017,jun,209.21198392643976
Casa Amarela,9112326.465,287770.32,2017,jun,198.3870529715981
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2017,jun,293.4003664285869
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2017,jun,244.9277057634676
Alto JosÃ© do Pinho,9112751.629,289283.565,2017,jun,166.9823743341037
Vasco da Gama,9113922.665,287550.762,2017,jun,186.06450733487884
Monteiro,9112251.966,286935.676,2017,jun,216.9936086913237
Apipucos,9113185.175,285711.387,2017,jun,286.3875989457605
Alto do MandÃº,9112720.118,286967.594,2017,jun,301.4765562623789
SÃ­tio dos Pintos,9113652.981,283248.377,2017,jun,218.70488758153303
CÃ³rrego do Jenipapo,9114931.748,285628.687,2017,jun,175.04795688952476
Dois IrmÃ£os,9114316.891,283046.585,2017,jun,350.3256181833065
Macaxeira,9113929.124,286266.928,2017,jun,219.93433528373245
Nova Descoberta,9114374.078,285455.447,2017,jun,172.11405610253814
Brejo de Beberibe,9115426.776,287368.207,2017,jun,127.47208020325932
Guabiraba,9118925.116,280472.66,2017,jun,206.1220161774752
Brejo de Guabiraba,9116011.252,286470.068,2017,jun,129.66330264076075
Passarinho,9117604.478,286529.856,2017,jun,104.8830412330248
Mangabeira,9112583.36,290041.311,2017,jun,303.6592211538148
VÃ¡rzea Baixo,9112566.575,286421.591,2017,jun,372.7088509859554
VÃ¡rzea UR7,9111147.548,281788.536,2017,jun,227.68035492989577
CaxangÃ¡,9112046.853,283641.068,2017,jun,209.27050440689564
Iputinga,9111218.811,284743.585,2017,jun,176.74341287520986
Engenho do Meio,9108934.504,284977.522,2017,jun,186.9703188833357
TorrÃµes,9108474.182,285633.242,2017,jun,227.60891299857028
Cordeiro,9109569.979,286498.08,2017,jun,255.0852729387891
Zumbi,9109369.482,288172.472,2017,jun,252.7314946482071
Torre,9110457.305,288948.15,2017,jun,167.43679221085415
Prado,9108489.273,288218.34,2017,jun,278.7331246474654
Madalena,9109260.52,288708.035,2017,jun,245.1565981148158
Ilha do Retiro,9108073.724,289620.413,2017,jun,118.70701360040532
VÃ¡rzea Brasilit,9110245.917,284310.527,2017,jun,268.64260910849714
Cidade UniversitÃ¡ria,9109225.991,284041.371,2017,jun,108.07058713318466
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2017,jun,256.53284780475724
Afogados (Marrom GlacÃª),9106094.768,289066.699,2017,jun,345.8484052109296
Afogados,9106757.379,287276.756,2017,jun,206.1821375286234
Bongi,9108001.134,287967.704,2017,jun,194.9959329037981
San Martin,9107597.587,286249.826,2017,jun,168.5244521075152
Mustardinha,9107309.05,288019.099,2017,jun,240.76931342559396
Mangueira,9106752.433,287877.617,2017,jun,108.96190596917928
EstÃ¢ncia,9105779.586,286336.174,2017,jun,284.3669005594402
JiquiÃ¡,9105785.996,286821.099,2017,jun,158.57448673347014
CaÃ§ote,9104102.268,286696.977,2017,jun,279.3898196499614
Areias,9104721.352,286348.888,2017,jun,236.32064594331263
TejipiÃ³,9105212.347,283469.404,2017,jun,346.9451005061373
Sancho,9105806.562,283345.513,2017,jun,213.05201291808407
Barro,9104276.244,283228.614,2017,jun,163.84628623188905
Coqueiral,9105579.969,282521.737,2017,jun,171.804800064488
Curado,9107299.958,282026.143,2017,jun,270.95969052406525
TotÃ³,9106028.466,282845.232,2017,jun,153.6434192715925
Jardim SÃ£o Paulo,9106091.212,284789.366,2017,jun,198.66354006894312
BrasÃ­lia Teimosa,9105867.58,291910.581,2017,jun,230.526346963936
Pina,9104526.606,289352.098,2017,jun,154.49111022011004
Imbiribeira,9103325.289,287372.583,2017,jun,207.556486818988
Boa Viagem,9101159.587,286709.856,2017,jun,268.9075879485625
Ipsep,9103041.538,287270.038,2017,jun,260.1409109975573
Ibura,9102102.397,285143.988,2017,jun,81.72319004408817
Ibura Vila do Sesi,9103077.514,286055.398,2017,jun,295.3776114704947
Ibura Parque,9103162.275,285659.265,2017,jun,147.42418864792916
JordÃ£o,9100101.151,286086.751,2017,jun,238.37930867810064
Cohab UR5,9100700.205,285154.725,2017,jun,261.1187443734035
Cohab UR4,9100700.825,285154.722,2017,jun,343.9486014571114
Cohab UR10,9100697.345,284430.969,2017,jun,191.6816167640509
Cohab TrÃªs Carneiros,9101176.409,284411.063,2017,jun,184.0199192930378
Cohab UR2,9101678.284,284448.852,2017,jun,254.3602454353617
Cohab UR3,9102297.398,284375.691,2017,jun,147.1764027554483
Cohab Monte Verde,9102393.38,283809.922,2017,jun,306.07566432035105
UR1,9101905.325,285328.723,2017,jun,193.42629622966675
