bairro,latitude,longitude,ano,mes,chuva
Santo AntÃ´nio,9108146.872,292305.893,2015,ago,8.931342893604
SÃ£o JosÃ©,9106966.415,291028.633,2015,ago,22.657809965665827
Recife Antigo,9109085.741,292919.623,2015,ago,36.06750743481971
Cabanga,9106406.495,290656.46,2015,ago,16.59705259695944
Coelhos,9107760.014,291308.772,2015,ago,36.54178418371505
Ilha do Leite,9107978.96,291077.482,2015,ago,1.1599755927578563
PaissandÃº,9108194.842,290416.08,2015,ago,30.46401952039282
Ilha Joana Bezerra,9107310.114,290425.748,2015,ago,27.205028504960037
Boa Vista,9109077.387,290876.732,2015,ago,25.847906500088868
Soledade,9108960.796,291276.183,2015,ago,53.78654741214592
Santo Amaro,9109946.116,291880.247,2015,ago,45.653553018025605
Dois Unidos,9115506.345,288388.799,2015,ago,38.1711056068764
Beberibe,9114586.482,290525.705,2015,ago,71.72891649430754
Linha do Tiro,9114233.62,289504.946,2015,ago,11.7537486846364
Ãgua Fria (Plana),9113172.84,291071.501,2015,ago,55.840551733820526
Ãgua Fria (Alta),9113472.429,290156.813,2015,ago,35.03464620731352
Porto da Madeira,9114404.262,291240.722,2015,ago,32.58915180804301
Cajueiro,9113978.874,291787.251,2015,ago,54.110624593297146
Campina do Barreto,9113360.156,292045.138,2015,ago,40.10014296110033
Peixinhos,9113079.242,292663.795,2015,ago,0.4680178611431138
Arruda,9112577.585,290778.65,2015,ago,4.92028951059454
Encruzilhada,9111342.984,291147.432,2015,ago,13.173732763079377
Ponto de Parada,9111944.964,291203.258,2015,ago,37.3233406626356
FundÃ£o,9113692.115,291141.885,2015,ago,23.68979390235441
HipÃ³dromo,9111681.871,291492.858,2015,ago,65.11109689535922
Rosarinho,9111613.61,290381.157,2015,ago,62.14305096045895
TorreÃ£o,9110784.651,292131.119,2015,ago,41.91578193565385
Campo Grande,9111851.014,291827.584,2015,ago,2.7112861911360646
Alto Santa Terezinha,9113598.2,289883.467,2015,ago,22.831872449979244
Bomba do HemetÃ©rio,9112880.579,289851.021,2015,ago,29.74795444923837
Derby,9108891.462,290104.934,2015,ago,5.0749716233420585
GraÃ§as,9110255.798,289708.079,2015,ago,69.10590333508975
Espinheiro,9110331.328,291132.224,2015,ago,36.72248867447876
Aflitos,9110761.843,290578.478,2015,ago,40.83799937665586
Jaqueira,9111017.043,289466.588,2015,ago,46.40402438912867
Tamarineira,9111760.594,289914.716,2015,ago,9.359253643243786
Santana,9110759.51,288467.83,2015,ago,43.51735384480638
Parnamirim,9111469.017,288892.196,2015,ago,22.286327999344564
Casa Forte,9111477.721,288043.907,2015,ago,27.581046009848613
PoÃ§o da Panela,9111288.519,287134.705,2015,ago,32.55128248072469
Casa Amarela,9112326.465,287770.32,2015,ago,14.33104221565398
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2015,ago,17.43804026067123
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2015,ago,41.91597375136354
Alto JosÃ© do Pinho,9112751.629,289283.565,2015,ago,33.520763089316105
Vasco da Gama,9113922.665,287550.762,2015,ago,64.59061544924697
Monteiro,9112251.966,286935.676,2015,ago,6.64635851316736
Apipucos,9113185.175,285711.387,2015,ago,24.336245920759517
Alto do MandÃº,9112720.118,286967.594,2015,ago,47.05828153439134
SÃ­tio dos Pintos,9113652.981,283248.377,2015,ago,38.42410887097559
CÃ³rrego do Jenipapo,9114931.748,285628.687,2015,ago,9.981820859646373
Dois IrmÃ£os,9114316.891,283046.585,2015,ago,30.73722383586623
Macaxeira,9113929.124,286266.928,2015,ago,44.12974459126369
Nova Descoberta,9114374.078,285455.447,2015,ago,32.87982939358253
Brejo de Beberibe,9115426.776,287368.207,2015,ago,21.118278898997545
Guabiraba,9118925.116,280472.66,2015,ago,31.96008546982089
Brejo de Guabiraba,9116011.252,286470.068,2015,ago,38.45900251079397
Passarinho,9117604.478,286529.856,2015,ago,6.277587612942622
Mangabeira,9112583.36,290041.311,2015,ago,12.39457364695006
VÃ¡rzea Baixo,9112566.575,286421.591,2015,ago,5.817543525152328
VÃ¡rzea UR7,9111147.548,281788.536,2015,ago,13.030671509138934
CaxangÃ¡,9112046.853,283641.068,2015,ago,12.870808467568796
Iputinga,9111218.811,284743.585,2015,ago,37.36096832273565
Engenho do Meio,9108934.504,284977.522,2015,ago,42.77506342239174
TorrÃµes,9108474.182,285633.242,2015,ago,24.082486575427467
Cordeiro,9109569.979,286498.08,2015,ago,46.34516715574036
Zumbi,9109369.482,288172.472,2015,ago,25.895761082216104
Torre,9110457.305,288948.15,2015,ago,22.51245947914764
Prado,9108489.273,288218.34,2015,ago,5.317444269968167
Madalena,9109260.52,288708.035,2015,ago,32.98001614348279
Ilha do Retiro,9108073.724,289620.413,2015,ago,26.2802237339354
VÃ¡rzea Brasilit,9110245.917,284310.527,2015,ago,6.242535126710944
Cidade UniversitÃ¡ria,9109225.991,284041.371,2015,ago,42.8142511857979
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2015,ago,10.341496626534852
Afogados (Marrom GlacÃª),9106094.768,289066.699,2015,ago,36.18759250128173
Afogados,9106757.379,287276.756,2015,ago,34.34965513870805
Bongi,9108001.134,287967.704,2015,ago,45.438305067939616
San Martin,9107597.587,286249.826,2015,ago,32.96291601811737
Mustardinha,9107309.05,288019.099,2015,ago,25.305045606452047
Mangueira,9106752.433,287877.617,2015,ago,17.65610931279808
EstÃ¢ncia,9105779.586,286336.174,2015,ago,45.52630304292799
JiquiÃ¡,9105785.996,286821.099,2015,ago,50.00248698786709
CaÃ§ote,9104102.268,286696.977,2015,ago,37.583793798029305
Areias,9104721.352,286348.888,2015,ago,23.365356216638983
TejipiÃ³,9105212.347,283469.404,2015,ago,35.33471986115567
Sancho,9105806.562,283345.513,2015,ago,47.19104835748514
Barro,9104276.244,283228.614,2015,ago,37.1741615057874
Coqueiral,9105579.969,282521.737,2015,ago,42.49785467254673
Curado,9107299.958,282026.143,2015,ago,5.793427856592679
TotÃ³,9106028.466,282845.232,2015,ago,16.312609256130646
Jardim SÃ£o Paulo,9106091.212,284789.366,2015,ago,27.29132854245294
BrasÃ­lia Teimosa,9105867.58,291910.581,2015,ago,5.252243260968822
Pina,9104526.606,289352.098,2015,ago,36.107712498658685
Imbiribeira,9103325.289,287372.583,2015,ago,41.72248338462121
Boa Viagem,9101159.587,286709.856,2015,ago,0.3228921410069034
Ipsep,9103041.538,287270.038,2015,ago,57.43818753283367
Ibura,9102102.397,285143.988,2015,ago,11.029850916583268
Ibura Vila do Sesi,9103077.514,286055.398,2015,ago,40.51337552129361
Ibura Parque,9103162.275,285659.265,2015,ago,64.30996463091604
JordÃ£o,9100101.151,286086.751,2015,ago,8.562493102336589
