bairro,latitude,longitude,ano,mes,chuva
Santo AntÃ´nio,9108146.872,292305.893,2021,jul,100.38485814578964
SÃ£o JosÃ©,9106966.415,291028.633,2021,jul,107.56734712441222
Recife Antigo,9109085.741,292919.623,2021,jul,176.46026485015244
Cabanga,9106406.495,290656.46,2021,jul,130.25203639097936
Coelhos,9107760.014,291308.772,2021,jul,22.964864514705127
Ilha do Leite,9107978.96,291077.482,2021,jul,107.91532155293
PaissandÃº,9108194.842,290416.08,2021,jul,119.90966291636605
Ilha Joana Bezerra,9107310.114,290425.748,2021,jul,128.01190800689037
Boa Vista,9109077.387,290876.732,2021,jul,141.08404459936474
Soledade,9108960.796,291276.183,2021,jul,115.4028276683038
Santo Amaro,9109946.116,291880.247,2021,jul,89.84661819195115
Dois Unidos,9115506.345,288388.799,2021,jul,95.1793592664122
Beberibe,9114586.482,290525.705,2021,jul,129.63472720613728
Linha do Tiro,9114233.62,289504.946,2021,jul,136.94886442022195
Ãgua Fria (Plana),9113172.84,291071.501,2021,jul,82.62396387593024
Ãgua Fria (Alta),9113472.429,290156.813,2021,jul,88.38394318350852
Porto da Madeira,9114404.262,291240.722,2021,jul,66.52337960903924
Cajueiro,9113978.874,291787.251,2021,jul,129.55621883084962
Campina do Barreto,9113360.156,292045.138,2021,jul,96.42259253007
Peixinhos,9113079.242,292663.795,2021,jul,90.40445632522592
Arruda,9112577.585,290778.65,2021,jul,64.58294098882187
Encruzilhada,9111342.984,291147.432,2021,jul,160.07789789121946
Ponto de Parada,9111944.964,291203.258,2021,jul,128.90961999596036
FundÃ£o,9113692.115,291141.885,2021,jul,151.40967777816337
HipÃ³dromo,9111681.871,291492.858,2021,jul,166.36802831358048
Rosarinho,9111613.61,290381.157,2021,jul,133.9877171379988
TorreÃ£o,9110784.651,292131.119,2021,jul,74.75081212908786
Campo Grande,9111851.014,291827.584,2021,jul,113.13236715736544
Alto Santa Terezinha,9113598.2,289883.467,2021,jul,79.78100100029295
Bomba do HemetÃ©rio,9112880.579,289851.021,2021,jul,134.27480791368285
Derby,9108891.462,290104.934,2021,jul,155.16416482511298
GraÃ§as,9110255.798,289708.079,2021,jul,104.05507021043157
Espinheiro,9110331.328,291132.224,2021,jul,74.04168733557664
Aflitos,9110761.843,290578.478,2021,jul,84.24641773618194
Jaqueira,9111017.043,289466.588,2021,jul,107.45606973323844
Tamarineira,9111760.594,289914.716,2021,jul,124.35426908426214
Santana,9110759.51,288467.83,2021,jul,143.3243401669808
Parnamirim,9111469.017,288892.196,2021,jul,151.87103670770028
Casa Forte,9111477.721,288043.907,2021,jul,68.43586310832958
PoÃ§o da Panela,9111288.519,287134.705,2021,jul,142.7478230705779
Casa Amarela,9112326.465,287770.32,2021,jul,132.27824188784288
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2021,jul,119.61209283168834
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2021,jul,130.6711109226997
Alto JosÃ© do Pinho,9112751.629,289283.565,2021,jul,102.28502883167826
Vasco da Gama,9113922.665,287550.762,2021,jul,102.69692509445184
Monteiro,9112251.966,286935.676,2021,jul,148.88029941993858
Apipucos,9113185.175,285711.387,2021,jul,93.9299890154065
Alto do MandÃº,9112720.118,286967.594,2021,jul,106.8018591181869
SÃ­tio dos Pintos,9113652.981,283248.377,2021,jul,154.766383461571
CÃ³rrego do Jenipapo,9114931.748,285628.687,2021,jul,127.5781641376386
Dois IrmÃ£os,9114316.891,283046.585,2021,jul,85.4520672426006
Macaxeira,9113929.124,286266.928,2021,jul,109.59474237437244
Nova Descoberta,9114374.078,285455.447,2021,jul,136.45521298004857
Brejo de Beberibe,9115426.776,287368.207,2021,jul,77.2082959021167
Guabiraba,9118925.116,280472.66,2021,jul,110.07801590891324
Brejo de Guabiraba,9116011.252,286470.068,2021,jul,66.36242967405781
Passarinho,9117604.478,286529.856,2021,jul,131.633504075144
Mangabeira,9112583.36,290041.311,2021,jul,103.19959189606882
VÃ¡rzea Baixo,9112566.575,286421.591,2021,jul,133.63960137479677
VÃ¡rzea UR7,9111147.548,281788.536,2021,jul,96.46548787748505
CaxangÃ¡,9112046.853,283641.068,2021,jul,113.01092645866446
Iputinga,9111218.811,284743.585,2021,jul,158.2557606945286
Engenho do Meio,9108934.504,284977.522,2021,jul,196.96367723536636
TorrÃµes,9108474.182,285633.242,2021,jul,100.09932213891928
Cordeiro,9109569.979,286498.08,2021,jul,145.23709987723478
Zumbi,9109369.482,288172.472,2021,jul,93.18469916012788
Torre,9110457.305,288948.15,2021,jul,88.31470752338676
Prado,9108489.273,288218.34,2021,jul,144.62844279416012
Madalena,9109260.52,288708.035,2021,jul,41.57256184018178
Ilha do Retiro,9108073.724,289620.413,2021,jul,112.41148163212534
