bairro,latitude,longitude,ano,mes,chuva
Santo AntÃ´nio,9108146.872,292305.893,2017,out,25.241731177008063
SÃ£o JosÃ©,9106966.415,291028.633,2017,out,8.210889735115233
Recife Antigo,9109085.741,292919.623,2017,out,32.86561037576196
Cabanga,9106406.495,290656.46,2017,out,23.471740153657223
Coelhos,9107760.014,291308.772,2017,out,25.457407969977638
Ilha do Leite,9107978.96,291077.482,2017,out,17.159657937610245
PaissandÃº,9108194.842,290416.08,2017,out,23.64394874473353
Ilha Joana Bezerra,9107310.114,290425.748,2017,out,20.67755383582161
Boa Vista,9109077.387,290876.732,2017,out,24.5294436854062
Soledade,9108960.796,291276.183,2017,out,29.807626379077867
Santo Amaro,9109946.116,291880.247,2017,out,37.91349625839922
Dois Unidos,9115506.345,288388.799,2017,out,15.935698843674055
Beberibe,9114586.482,290525.705,2017,out,8.532232867284343
Linha do Tiro,9114233.62,289504.946,2017,out,21.47586382330898
Ãgua Fria (Plana),9113172.84,291071.501,2017,out,14.143703118526185
Ãgua Fria (Alta),9113472.429,290156.813,2017,out,17.872877994321186
Porto da Madeira,9114404.262,291240.722,2017,out,41.19175495849133
Cajueiro,9113978.874,291787.251,2017,out,28.12842838213575
Campina do Barreto,9113360.156,292045.138,2017,out,27.219271300648195
Peixinhos,9113079.242,292663.795,2017,out,18.954969513962016
Arruda,9112577.585,290778.65,2017,out,33.5128348395831
Encruzilhada,9111342.984,291147.432,2017,out,9.184494920473652
Ponto de Parada,9111944.964,291203.258,2017,out,47.68623954897441
FundÃ£o,9113692.115,291141.885,2017,out,22.2321016898824
HipÃ³dromo,9111681.871,291492.858,2017,out,19.19776573127414
Rosarinho,9111613.61,290381.157,2017,out,16.16590042164712
TorreÃ£o,9110784.651,292131.119,2017,out,28.24309378207063
Campo Grande,9111851.014,291827.584,2017,out,42.33815584308998
Alto Santa Terezinha,9113598.2,289883.467,2017,out,30.77509392018616
Bomba do HemetÃ©rio,9112880.579,289851.021,2017,out,17.81882129337923
Derby,9108891.462,290104.934,2017,out,29.54245223847641
GraÃ§as,9110255.798,289708.079,2017,out,16.327578545953465
Espinheiro,9110331.328,291132.224,2017,out,33.65517876254856
Aflitos,9110761.843,290578.478,2017,out,22.470580601513635
Jaqueira,9111017.043,289466.588,2017,out,33.00468289277961
Tamarineira,9111760.594,289914.716,2017,out,22.170302664304
Santana,9110759.51,288467.83,2017,out,31.43807821534924
Parnamirim,9111469.017,288892.196,2017,out,27.186848273304783
Casa Forte,9111477.721,288043.907,2017,out,24.03037460490572
PoÃ§o da Panela,9111288.519,287134.705,2017,out,29.62856266615326
Casa Amarela,9112326.465,287770.32,2017,out,36.4538740135326
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2017,out,29.124974014093613
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2017,out,16.791180977199424
Alto JosÃ© do Pinho,9112751.629,289283.565,2017,out,25.88357318904685
