bairro,latitude,longitude,ano,mes,chuva
Santo AntÃ´nio,9108146.872,292305.893,2013,dez,66.51279114670264
SÃ£o JosÃ©,9106966.415,291028.633,2013,dez,96.54284240059124
Recife Antigo,9109085.741,292919.623,2013,dez,42.7109845137881
Cabanga,9106406.495,290656.46,2013,dez,170.48625055175444
Coelhos,9107760.014,291308.772,2013,dez,80.06430039063528
Ilha do Leite,9107978.96,291077.482,2013,dez,85.1259265463731
PaissandÃº,9108194.842,290416.08,2013,dez,77.97400025666089
Ilha Joana Bezerra,9107310.114,290425.748,2013,dez,69.81755196864849
Boa Vista,9109077.387,290876.732,2013,dez,53.6909118505542
Soledade,9108960.796,291276.183,2013,dez,76.63727352743967
Santo Amaro,9109946.116,291880.247,2013,dez,28.526067894935068
Dois Unidos,9115506.345,288388.799,2013,dez,76.63457249116794
Beberibe,9114586.482,290525.705,2013,dez,82.7408521118379
Linha do Tiro,9114233.62,289504.946,2013,dez,112.51177681143218
Ãgua Fria (Plana),9113172.84,291071.501,2013,dez,15.43028418410541
Ãgua Fria (Alta),9113472.429,290156.813,2013,dez,65.2195508861224
Porto da Madeira,9114404.262,291240.722,2013,dez,79.35576768191139
Cajueiro,9113978.874,291787.251,2013,dez,50.004478128458175
Campina do Barreto,9113360.156,292045.138,2013,dez,14.784375238399797
Peixinhos,9113079.242,292663.795,2013,dez,99.7943858077287
Arruda,9112577.585,290778.65,2013,dez,42.93134396780471
Encruzilhada,9111342.984,291147.432,2013,dez,58.17036925346552
Ponto de Parada,9111944.964,291203.258,2013,dez,100.9029368229384
FundÃ£o,9113692.115,291141.885,2013,dez,32.09925995708096
HipÃ³dromo,9111681.871,291492.858,2013,dez,85.09621409344743
Rosarinho,9111613.61,290381.157,2013,dez,69.43037061527961
TorreÃ£o,9110784.651,292131.119,2013,dez,28.64919856470267
Campo Grande,9111851.014,291827.584,2013,dez,50.554141614182825
Alto Santa Terezinha,9113598.2,289883.467,2013,dez,62.49226243946944
Bomba do HemetÃ©rio,9112880.579,289851.021,2013,dez,56.494420370197965
Derby,9108891.462,290104.934,2013,dez,24.334594091602423
GraÃ§as,9110255.798,289708.079,2013,dez,42.94909530409173
Espinheiro,9110331.328,291132.224,2013,dez,34.56293947527074
Aflitos,9110761.843,290578.478,2013,dez,46.61271898248695
Jaqueira,9111017.043,289466.588,2013,dez,23.832837057944737
Tamarineira,9111760.594,289914.716,2013,dez,80.78545797668558
Santana,9110759.51,288467.83,2013,dez,96.00575525208424
Parnamirim,9111469.017,288892.196,2013,dez,28.198251950815894
Casa Forte,9111477.721,288043.907,2013,dez,36.3264612832903
PoÃ§o da Panela,9111288.519,287134.705,2013,dez,49.636954848744
