bairro,latitude,longitude,ano,mes,chuva
Santo AntÃ´nio,9108146.872,292305.893,2013,mai,57.02550028680662
SÃ£o JosÃ©,9106966.415,291028.633,2013,mai,47.140703941371015
Recife Antigo,9109085.741,292919.623,2013,mai,125.27260489985464
Cabanga,9106406.495,290656.46,2013,mai,154.87364250079048
Coelhos,9107760.014,291308.772,2013,mai,190.0954443880671
Ilha do Leite,9107978.96,291077.482,2013,mai,53.66683273420749
PaissandÃº,9108194.842,290416.08,2013,mai,128.9289917387024
Ilha Joana Bezerra,9107310.114,290425.748,2013,mai,149.28540806220948
Boa Vista,9109077.387,290876.732,2013,mai,155.85233964825082
Soledade,9108960.796,291276.183,2013,mai,134.29890348363045
Santo Amaro,9109946.116,291880.247,2013,mai,162.5458531376316
Dois Unidos,9115506.345,288388.799,2013,mai,222.8795336004491
Beberibe,9114586.482,290525.705,2013,mai,136.03900866302948
Linha do Tiro,9114233.62,289504.946,2013,mai,205.2257255067197
Ãgua Fria (Plana),9113172.84,291071.501,2013,mai,87.58466329091448
Ãgua Fria (Alta),9113472.429,290156.813,2013,mai,191.55018058683103
Porto da Madeira,9114404.262,291240.722,2013,mai,237.38048837737813
Cajueiro,9113978.874,291787.251,2013,mai,97.55295072581792
Campina do Barreto,9113360.156,292045.138,2013,mai,49.528408623946575
Peixinhos,9113079.242,292663.795,2013,mai,134.51986935282326
Arruda,9112577.585,290778.65,2013,mai,132.39907093221757
Encruzilhada,9111342.984,291147.432,2013,mai,42.030553638085294
Ponto de Parada,9111944.964,291203.258,2013,mai,81.54836042100251
FundÃ£o,9113692.115,291141.885,2013,mai,163.13990588045675
HipÃ³dromo,9111681.871,291492.858,2013,mai,123.21459480448792
Rosarinho,9111613.61,290381.157,2013,mai,90.27148528956864
TorreÃ£o,9110784.651,292131.119,2013,mai,103.51646507334634
Campo Grande,9111851.014,291827.584,2013,mai,175.5119465596798
Alto Santa Terezinha,9113598.2,289883.467,2013,mai,167.22334977053455
Bomba do HemetÃ©rio,9112880.579,289851.021,2013,mai,214.9885960979029
Derby,9108891.462,290104.934,2013,mai,73.55177191107624
GraÃ§as,9110255.798,289708.079,2013,mai,140.934568275956
Espinheiro,9110331.328,291132.224,2013,mai,28.646464986939023
Aflitos,9110761.843,290578.478,2013,mai,69.93895211361215
