bairro,latitude,longitude,ano,mes,chuva
Santo AntÃ´nio,9108146.872,292305.893,2021,mar,148.13000732363835
SÃ£o JosÃ©,9106966.415,291028.633,2021,mar,132.25672455906226
Recife Antigo,9109085.741,292919.623,2021,mar,101.11421192793746
Cabanga,9106406.495,290656.46,2021,mar,144.0433930942055
Coelhos,9107760.014,291308.772,2021,mar,141.9731300302587
Ilha do Leite,9107978.96,291077.482,2021,mar,104.66267450945048
PaissandÃº,9108194.842,290416.08,2021,mar,71.781009969212
Ilha Joana Bezerra,9107310.114,290425.748,2021,mar,123.48778877245589
Boa Vista,9109077.387,290876.732,2021,mar,114.57189738028332
Soledade,9108960.796,291276.183,2021,mar,149.75023910581797
Santo Amaro,9109946.116,291880.247,2021,mar,129.99082845052473
Dois Unidos,9115506.345,288388.799,2021,mar,158.57429637225704
Beberibe,9114586.482,290525.705,2021,mar,63.58719293045184
Linha do Tiro,9114233.62,289504.946,2021,mar,149.3177254819416
Ãgua Fria (Plana),9113172.84,291071.501,2021,mar,128.89955171804397
Ãgua Fria (Alta),9113472.429,290156.813,2021,mar,66.0402405811508
Porto da Madeira,9114404.262,291240.722,2021,mar,76.62114132373225
Cajueiro,9113978.874,291787.251,2021,mar,128.41423039973373
Campina do Barreto,9113360.156,292045.138,2021,mar,194.9016050860622
Peixinhos,9113079.242,292663.795,2021,mar,162.71270056740332
Arruda,9112577.585,290778.65,2021,mar,43.66352830144089
Encruzilhada,9111342.984,291147.432,2021,mar,119.57170454776386
Ponto de Parada,9111944.964,291203.258,2021,mar,76.40586265568135
FundÃ£o,9113692.115,291141.885,2021,mar,132.08103991600734
HipÃ³dromo,9111681.871,291492.858,2021,mar,122.99120234976148
Rosarinho,9111613.61,290381.157,2021,mar,108.41037632346368
TorreÃ£o,9110784.651,292131.119,2021,mar,98.40889479534198
Campo Grande,9111851.014,291827.584,2021,mar,177.31007563570725
Alto Santa Terezinha,9113598.2,289883.467,2021,mar,99.71586584244004
Bomba do HemetÃ©rio,9112880.579,289851.021,2021,mar,87.14698130291684
Derby,9108891.462,290104.934,2021,mar,130.0068347843823
GraÃ§as,9110255.798,289708.079,2021,mar,112.17766317617728
Espinheiro,9110331.328,291132.224,2021,mar,115.2329957555188
Aflitos,9110761.843,290578.478,2021,mar,86.90988858093613
Jaqueira,9111017.043,289466.588,2021,mar,108.25128424165706
Tamarineira,9111760.594,289914.716,2021,mar,141.23148030701782
Santana,9110759.51,288467.83,2021,mar,131.47709715128627
Parnamirim,9111469.017,288892.196,2021,mar,141.32046175703633
Casa Forte,9111477.721,288043.907,2021,mar,70.86701924285126
PoÃ§o da Panela,9111288.519,287134.705,2021,mar,115.59327766121324
Casa Amarela,9112326.465,287770.32,2021,mar,88.06675842982149
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2021,mar,103.30149815556923
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2021,mar,135.7895524062995
Alto JosÃ© do Pinho,9112751.629,289283.565,2021,mar,171.0114821685286
Vasco da Gama,9113922.665,287550.762,2021,mar,99.89364853808095
Monteiro,9112251.966,286935.676,2021,mar,110.66672450646809
Apipucos,9113185.175,285711.387,2021,mar,89.7889893576983
Alto do MandÃº,9112720.118,286967.594,2021,mar,116.02258013833826
SÃ­tio dos Pintos,9113652.981,283248.377,2021,mar,125.28589262584212
CÃ³rrego do Jenipapo,9114931.748,285628.687,2021,mar,136.31129609029605
Dois IrmÃ£os,9114316.891,283046.585,2021,mar,125.31761893137973
Macaxeira,9113929.124,286266.928,2021,mar,86.02315573393
Nova Descoberta,9114374.078,285455.447,2021,mar,99.38059394982236
Brejo de Beberibe,9115426.776,287368.207,2021,mar,122.69289211786976
Guabiraba,9118925.116,280472.66,2021,mar,92.73085201242522
