bairro,latitude,longitude,ano,mes,chuva
Santo AntÃ´nio,9108146.872,292305.893,2017,abr,132.77288785067134
SÃ£o JosÃ©,9106966.415,291028.633,2017,abr,43.2391979646697
Recife Antigo,9109085.741,292919.623,2017,abr,92.83227582796276
Cabanga,9106406.495,290656.46,2017,abr,165.87446161935404
Coelhos,9107760.014,291308.772,2017,abr,172.30769133457196
Ilha do Leite,9107978.96,291077.482,2017,abr,81.32046922508272
PaissandÃº,9108194.842,290416.08,2017,abr,79.8458339124662
Ilha Joana Bezerra,9107310.114,290425.748,2017,abr,123.15380224377654
Boa Vista,9109077.387,290876.732,2017,abr,115.82962749137984
Soledade,9108960.796,291276.183,2017,abr,154.56239698311586
Santo Amaro,9109946.116,291880.247,2017,abr,45.75633038387405
Dois Unidos,9115506.345,288388.799,2017,abr,128.38766669053186
Beberibe,9114586.482,290525.705,2017,abr,136.7575830947297
Linha do Tiro,9114233.62,289504.946,2017,abr,104.14615162429396
Ãgua Fria (Plana),9113172.84,291071.501,2017,abr,76.68402067936685
Ãgua Fria (Alta),9113472.429,290156.813,2017,abr,91.19821771145986
Porto da Madeira,9114404.262,291240.722,2017,abr,111.373875638711
Cajueiro,9113978.874,291787.251,2017,abr,157.00788662658738
Campina do Barreto,9113360.156,292045.138,2017,abr,102.04856652092836
Peixinhos,9113079.242,292663.795,2017,abr,143.3573020458762
Arruda,9112577.585,290778.65,2017,abr,37.55182708892434
Encruzilhada,9111342.984,291147.432,2017,abr,198.8344837854189
Ponto de Parada,9111944.964,291203.258,2017,abr,29.622330947491008
FundÃ£o,9113692.115,291141.885,2017,abr,133.9964656417654
HipÃ³dromo,9111681.871,291492.858,2017,abr,100.85164422499253
Rosarinho,9111613.61,290381.157,2017,abr,125.2240316485528
TorreÃ£o,9110784.651,292131.119,2017,abr,187.7602445441896
Campo Grande,9111851.014,291827.584,2017,abr,63.427583089763885
Alto Santa Terezinha,9113598.2,289883.467,2017,abr,163.28327762447012
Bomba do HemetÃ©rio,9112880.579,289851.021,2017,abr,156.82003821446634
Derby,9108891.462,290104.934,2017,abr,117.19236428854911
GraÃ§as,9110255.798,289708.079,2017,abr,174.97913040401477
Espinheiro,9110331.328,291132.224,2017,abr,120.18837841212056
Aflitos,9110761.843,290578.478,2017,abr,152.89333984403098
Jaqueira,9111017.043,289466.588,2017,abr,190.7225355744597
Tamarineira,9111760.594,289914.716,2017,abr,105.22245445155936
Santana,9110759.51,288467.83,2017,abr,128.73835421174726
Parnamirim,9111469.017,288892.196,2017,abr,125.62599261246702
Casa Forte,9111477.721,288043.907,2017,abr,169.00721246283564
PoÃ§o da Panela,9111288.519,287134.705,2017,abr,83.20652197592004
Casa Amarela,9112326.465,287770.32,2017,abr,146.51528896579325
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2017,abr,194.41105386278255
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2017,abr,122.89169039739778
Alto JosÃ© do Pinho,9112751.629,289283.565,2017,abr,109.62578666697024
Vasco da Gama,9113922.665,287550.762,2017,abr,154.1806633703752
Monteiro,9112251.966,286935.676,2017,abr,168.17154894205163
Apipucos,9113185.175,285711.387,2017,abr,81.46315221672401
Alto do MandÃº,9112720.118,286967.594,2017,abr,125.04164111226224
SÃ­tio dos Pintos,9113652.981,283248.377,2017,abr,129.38416766972662
CÃ³rrego do Jenipapo,9114931.748,285628.687,2017,abr,146.44893137972414
Dois IrmÃ£os,9114316.891,283046.585,2017,abr,133.49225793832892
Macaxeira,9113929.124,286266.928,2017,abr,90.54712429617112
Nova Descoberta,9114374.078,285455.447,2017,abr,170.26258003674496
Brejo de Beberibe,9115426.776,287368.207,2017,abr,164.39619002210333
Guabiraba,9118925.116,280472.66,2017,abr,94.8576236775601
Brejo de Guabiraba,9116011.252,286470.068,2017,abr,75.99453215085762
Passarinho,9117604.478,286529.856,2017,abr,165.00819126094112
Mangabeira,9112583.36,290041.311,2017,abr,143.5977249585416
VÃ¡rzea Baixo,9112566.575,286421.591,2017,abr,147.6113228213905
VÃ¡rzea UR7,9111147.548,281788.536,2017,abr,16.5833511569289
CaxangÃ¡,9112046.853,283641.068,2017,abr,123.13993613472849
Iputinga,9111218.811,284743.585,2017,abr,119.92543903756454
Engenho do Meio,9108934.504,284977.522,2017,abr,133.03941679321113
TorrÃµes,9108474.182,285633.242,2017,abr,126.79602288702736
Cordeiro,9109569.979,286498.08,2017,abr,187.7881962978844
Zumbi,9109369.482,288172.472,2017,abr,97.32949496989534
Torre,9110457.305,288948.15,2017,abr,138.65414938901037
Prado,9108489.273,288218.34,2017,abr,178.1156023357607
Madalena,9109260.52,288708.035,2017,abr,103.11756054899224
Ilha do Retiro,9108073.724,289620.413,2017,abr,164.08826589149544
VÃ¡rzea Brasilit,9110245.917,284310.527,2017,abr,106.85529709668096
Cidade UniversitÃ¡ria,9109225.991,284041.371,2017,abr,116.32920810511592
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2017,abr,149.60297834719415
Afogados (Marrom GlacÃª),9106094.768,289066.699,2017,abr,76.86747203559614
Afogados,9106757.379,287276.756,2017,abr,92.92466768593656
Bongi,9108001.134,287967.704,2017,abr,156.4238770748476
San Martin,9107597.587,286249.826,2017,abr,123.05141114585793
Mustardinha,9107309.05,288019.099,2017,abr,125.9952668051204
Mangueira,9106752.433,287877.617,2017,abr,139.6658325880828
EstÃ¢ncia,9105779.586,286336.174,2017,abr,148.27330552633734
JiquiÃ¡,9105785.996,286821.099,2017,abr,121.43652911713572
CaÃ§ote,9104102.268,286696.977,2017,abr,118.74423774200044
Areias,9104721.352,286348.888,2017,abr,188.9015531374617
TejipiÃ³,9105212.347,283469.404,2017,abr,153.23138044471895
Sancho,9105806.562,283345.513,2017,abr,111.0629502327832
Barro,9104276.244,283228.614,2017,abr,95.83674055777551
Coqueiral,9105579.969,282521.737,2017,abr,155.8462547907901
Curado,9107299.958,282026.143,2017,abr,118.2031360289216
TotÃ³,9106028.466,282845.232,2017,abr,118.8082860936132
Jardim SÃ£o Paulo,9106091.212,284789.366,2017,abr,168.9758255693239
BrasÃ­lia Teimosa,9105867.58,291910.581,2017,abr,130.3249330082009
Pina,9104526.606,289352.098,2017,abr,101.4229670217811
Imbiribeira,9103325.289,287372.583,2017,abr,168.52666174190654
Boa Viagem,9101159.587,286709.856,2017,abr,108.83883980302748
Ipsep,9103041.538,287270.038,2017,abr,66.72816107756898
Ibura,9102102.397,285143.988,2017,abr,16.498773373557583
Ibura Vila do Sesi,9103077.514,286055.398,2017,abr,229.90692260425797
Ibura Parque,9103162.275,285659.265,2017,abr,196.03397541287956
JordÃ£o,9100101.151,286086.751,2017,abr,202.9225748139187
Cohab UR5,9100700.205,285154.725,2017,abr,62.32736128269463
Cohab UR4,9100700.825,285154.722,2017,abr,117.09541822746692
Cohab UR10,9100697.345,284430.969,2017,abr,132.00816327112975
Cohab TrÃªs Carneiros,9101176.409,284411.063,2017,abr,191.45190951476044
Cohab UR2,9101678.284,284448.852,2017,abr,163.3524312907485
Cohab UR3,9102297.398,284375.691,2017,abr,70.60083040841187
Cohab Monte Verde,9102393.38,283809.922,2017,abr,198.648971320362
UR1,9101905.325,285328.723,2017,abr,118.69608949863635
