bairro,latitude,longitude,ano,mes,chuva
Santo AntÃ´nio,9108146.872,292305.893,2012,mar,93.12029283161324
SÃ£o JosÃ©,9106966.415,291028.633,2012,mar,85.39552634596497
Recife Antigo,9109085.741,292919.623,2012,mar,102.19598098646992
Cabanga,9106406.495,290656.46,2012,mar,93.25144743311223
Coelhos,9107760.014,291308.772,2012,mar,93.18262024705004
Ilha do Leite,9107978.96,291077.482,2012,mar,85.75695307277394
PaissandÃº,9108194.842,290416.08,2012,mar,100.10681266675174
Ilha Joana Bezerra,9107310.114,290425.748,2012,mar,69.49635940286515
Boa Vista,9109077.387,290876.732,2012,mar,96.32161681044516
Soledade,9108960.796,291276.183,2012,mar,105.62570425318329
Santo Amaro,9109946.116,291880.247,2012,mar,70.37361621692816
Dois Unidos,9115506.345,288388.799,2012,mar,84.68167691999888
Beberibe,9114586.482,290525.705,2012,mar,81.81996466727944
Linha do Tiro,9114233.62,289504.946,2012,mar,86.16602282700075
Ãgua Fria (Plana),9113172.84,291071.501,2012,mar,89.62533181937863
Ãgua Fria (Alta),9113472.429,290156.813,2012,mar,77.76473860422541
Porto da Madeira,9114404.262,291240.722,2012,mar,96.0540792605055
Cajueiro,9113978.874,291787.251,2012,mar,93.27612968734856
Campina do Barreto,9113360.156,292045.138,2012,mar,91.73944933807012
Peixinhos,9113079.242,292663.795,2012,mar,81.85295866989027
Arruda,9112577.585,290778.65,2012,mar,101.11911506193044
Encruzilhada,9111342.984,291147.432,2012,mar,92.30005514751868
Ponto de Parada,9111944.964,291203.258,2012,mar,94.35280902414118
FundÃ£o,9113692.115,291141.885,2012,mar,56.271818181953485
HipÃ³dromo,9111681.871,291492.858,2012,mar,96.9898774204489
Rosarinho,9111613.61,290381.157,2012,mar,79.15504638105521
TorreÃ£o,9110784.651,292131.119,2012,mar,83.84856128010232
Campo Grande,9111851.014,291827.584,2012,mar,90.95880481853884
Alto Santa Terezinha,9113598.2,289883.467,2012,mar,109.38427023889231
Bomba do HemetÃ©rio,9112880.579,289851.021,2012,mar,92.39894056150052
Derby,9108891.462,290104.934,2012,mar,114.07942195866322
GraÃ§as,9110255.798,289708.079,2012,mar,86.05232585899171
Espinheiro,9110331.328,291132.224,2012,mar,99.6056110886449
Aflitos,9110761.843,290578.478,2012,mar,93.40554156163728
Jaqueira,9111017.043,289466.588,2012,mar,78.81761054923481
Tamarineira,9111760.594,289914.716,2012,mar,100.29518834906553
Santana,9110759.51,288467.83,2012,mar,64.09730574171351
Parnamirim,9111469.017,288892.196,2012,mar,98.56923293063146
Casa Forte,9111477.721,288043.907,2012,mar,80.05677462399804
PoÃ§o da Panela,9111288.519,287134.705,2012,mar,73.79027832827754
Casa Amarela,9112326.465,287770.32,2012,mar,100.17886276029547
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2012,mar,116.90160166398071
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2012,mar,93.0014192401324
Alto JosÃ© do Pinho,9112751.629,289283.565,2012,mar,97.54000149651922
Vasco da Gama,9113922.665,287550.762,2012,mar,81.83722485620864
Monteiro,9112251.966,286935.676,2012,mar,92.3374976043882
Apipucos,9113185.175,285711.387,2012,mar,80.41081641968859
Alto do MandÃº,9112720.118,286967.594,2012,mar,86.36030966326956
SÃ­tio dos Pintos,9113652.981,283248.377,2012,mar,64.53508386872473
CÃ³rrego do Jenipapo,9114931.748,285628.687,2012,mar,97.45528870939214
Dois IrmÃ£os,9114316.891,283046.585,2012,mar,76.85038109153743
Macaxeira,9113929.124,286266.928,2012,mar,77.1844537421056
Nova Descoberta,9114374.078,285455.447,2012,mar,81.63649423121592
Brejo de Beberibe,9115426.776,287368.207,2012,mar,95.75592049186164
Guabiraba,9118925.116,280472.66,2012,mar,72.07555289570618
Brejo de Guabiraba,9116011.252,286470.068,2012,mar,78.02897006738401
Passarinho,9117604.478,286529.856,2012,mar,96.8008514432518
Mangabeira,9112583.36,290041.311,2012,mar,110.70518413982352
VÃ¡rzea Baixo,9112566.575,286421.591,2012,mar,95.0225968437764
VÃ¡rzea UR7,9111147.548,281788.536,2012,mar,90.21308739000456
CaxangÃ¡,9112046.853,283641.068,2012,mar,98.5764890871364
Iputinga,9111218.811,284743.585,2012,mar,98.07744839657188
Engenho do Meio,9108934.504,284977.522,2012,mar,82.72716092435402
TorrÃµes,9108474.182,285633.242,2012,mar,102.68180646077664
Cordeiro,9109569.979,286498.08,2012,mar,78.71443816802451
Zumbi,9109369.482,288172.472,2012,mar,88.4726909293679
Torre,9110457.305,288948.15,2012,mar,81.02698892674374
Prado,9108489.273,288218.34,2012,mar,71.25648906172395
Madalena,9109260.52,288708.035,2012,mar,79.71322339155287
Ilha do Retiro,9108073.724,289620.413,2012,mar,105.29578987055297
VÃ¡rzea Brasilit,9110245.917,284310.527,2012,mar,92.526896547947
Cidade UniversitÃ¡ria,9109225.991,284041.371,2012,mar,87.09252066304704
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2012,mar,93.07315513584228
Afogados (Marrom GlacÃª),9106094.768,289066.699,2012,mar,100.22495050089064
Afogados,9106757.379,287276.756,2012,mar,65.81649677176789
Bongi,9108001.134,287967.704,2012,mar,86.08974560919194
San Martin,9107597.587,286249.826,2012,mar,83.37957906203965
Mustardinha,9107309.05,288019.099,2012,mar,75.97245948289321
Mangueira,9106752.433,287877.617,2012,mar,91.13176848290615
EstÃ¢ncia,9105779.586,286336.174,2012,mar,82.18595644110219
JiquiÃ¡,9105785.996,286821.099,2012,mar,95.29805219662109
CaÃ§ote,9104102.268,286696.977,2012,mar,96.44364601725844
Areias,9104721.352,286348.888,2012,mar,80.70276153657062
TejipiÃ³,9105212.347,283469.404,2012,mar,98.29324846329972
Sancho,9105806.562,283345.513,2012,mar,114.58119056942758
Barro,9104276.244,283228.614,2012,mar,78.7349128694893
Coqueiral,9105579.969,282521.737,2012,mar,68.47935222870859
Curado,9107299.958,282026.143,2012,mar,111.09263532262167
TotÃ³,9106028.466,282845.232,2012,mar,96.00353666336817
Jardim SÃ£o Paulo,9106091.212,284789.366,2012,mar,88.15211444080403
BrasÃ­lia Teimosa,9105867.58,291910.581,2012,mar,79.63379688939993
Pina,9104526.606,289352.098,2012,mar,105.44084231539898
Imbiribeira,9103325.289,287372.583,2012,mar,99.38669067783212
Boa Viagem,9101159.587,286709.856,2012,mar,88.02423232327368
Ipsep,9103041.538,287270.038,2012,mar,74.17697136857495
Ibura,9102102.397,285143.988,2012,mar,78.93406139222469
Ibura Vila do Sesi,9103077.514,286055.398,2012,mar,108.24513019871424
Ibura Parque,9103162.275,285659.265,2012,mar,86.39053063854439
JordÃ£o,9100101.151,286086.751,2012,mar,100.56376211828866
Cohab UR5,9100700.205,285154.725,2012,mar,82.09577164100997
Cohab UR4,9100700.825,285154.722,2012,mar,101.89774472848036
Cohab UR10,9100697.345,284430.969,2012,mar,58.080967279316944
Cohab TrÃªs Carneiros,9101176.409,284411.063,2012,mar,97.18317520275204
Cohab UR2,9101678.284,284448.852,2012,mar,101.67738976654576
Cohab UR3,9102297.398,284375.691,2012,mar,90.4179402792312
Cohab Monte Verde,9102393.38,283809.922,2012,mar,109.97879342721151
UR1,9101905.325,285328.723,2012,mar,98.44662534350502
