bairro,latitude,longitude,ano,mes,chuva
Santo AntÃ´nio,9108146.872,292305.893,2014,jul,111.81228415265724
SÃ£o JosÃ©,9106966.415,291028.633,2014,jul,18.519896974410983
Recife Antigo,9109085.741,292919.623,2014,jul,46.530575290514506
Cabanga,9106406.495,290656.46,2014,jul,159.33643719114627
Coelhos,9107760.014,291308.772,2014,jul,111.26926432939288
Ilha do Leite,9107978.96,291077.482,2014,jul,36.93522360080626
PaissandÃº,9108194.842,290416.08,2014,jul,64.86606086773779
Ilha Joana Bezerra,9107310.114,290425.748,2014,jul,90.82286561325918
Boa Vista,9109077.387,290876.732,2014,jul,74.21003933642479
Soledade,9108960.796,291276.183,2014,jul,78.43329475830427
Santo Amaro,9109946.116,291880.247,2014,jul,3.621559525788882
Dois Unidos,9115506.345,288388.799,2014,jul,68.62950353910314
Beberibe,9114586.482,290525.705,2014,jul,44.9767290678979
Linha do Tiro,9114233.62,289504.946,2014,jul,7.150396730583481
Ãgua Fria (Plana),9113172.84,291071.501,2014,jul,153.57544279099045
Ãgua Fria (Alta),9113472.429,290156.813,2014,jul,88.36922898198114
Porto da Madeira,9114404.262,291240.722,2014,jul,40.201448321385634
Cajueiro,9113978.874,291787.251,2014,jul,51.27630705249037
Campina do Barreto,9113360.156,292045.138,2014,jul,124.85476690021903
Peixinhos,9113079.242,292663.795,2014,jul,112.48239674896412
Arruda,9112577.585,290778.65,2014,jul,92.4335921075218
Encruzilhada,9111342.984,291147.432,2014,jul,160.67853994979686
Ponto de Parada,9111944.964,291203.258,2014,jul,94.44866137821244
FundÃ£o,9113692.115,291141.885,2014,jul,106.08120967390416
HipÃ³dromo,9111681.871,291492.858,2014,jul,53.66781825957647
Rosarinho,9111613.61,290381.157,2014,jul,114.4170820716653
TorreÃ£o,9110784.651,292131.119,2014,jul,153.9410805359821
Campo Grande,9111851.014,291827.584,2014,jul,70.46882809875463
Alto Santa Terezinha,9113598.2,289883.467,2014,jul,93.27303900958664
Bomba do HemetÃ©rio,9112880.579,289851.021,2014,jul,19.99110790475649
Derby,9108891.462,290104.934,2014,jul,36.33356397112643
GraÃ§as,9110255.798,289708.079,2014,jul,80.33289001327923
Espinheiro,9110331.328,291132.224,2014,jul,131.59203320809388
Aflitos,9110761.843,290578.478,2014,jul,79.59342340035622
Jaqueira,9111017.043,289466.588,2014,jul,108.22442979903204
Tamarineira,9111760.594,289914.716,2014,jul,88.36361939392341
Santana,9110759.51,288467.83,2014,jul,90.96944978907216
Parnamirim,9111469.017,288892.196,2014,jul,50.13342838308186
Casa Forte,9111477.721,288043.907,2014,jul,37.257136511585806
PoÃ§o da Panela,9111288.519,287134.705,2014,jul,39.69160513841287
Casa Amarela,9112326.465,287770.32,2014,jul,99.7160620097938
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2014,jul,124.65399836970768
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2014,jul,11.375505972673936
Alto JosÃ© do Pinho,9112751.629,289283.565,2014,jul,117.2858705379843
Vasco da Gama,9113922.665,287550.762,2014,jul,28.67056008808901
Monteiro,9112251.966,286935.676,2014,jul,131.98770226923878
Apipucos,9113185.175,285711.387,2014,jul,43.71180655836066
Alto do MandÃº,9112720.118,286967.594,2014,jul,36.63959176611024
SÃ­tio dos Pintos,9113652.981,283248.377,2014,jul,126.60591011252956
CÃ³rrego do Jenipapo,9114931.748,285628.687,2014,jul,131.9050174309821
Dois IrmÃ£os,9114316.891,283046.585,2014,jul,68.0940482339982
Macaxeira,9113929.124,286266.928,2014,jul,105.32148080098548
Nova Descoberta,9114374.078,285455.447,2014,jul,12.420158957927256
Brejo de Beberibe,9115426.776,287368.207,2014,jul,20.51762184812752
Guabiraba,9118925.116,280472.66,2014,jul,36.4936130260128
Brejo de Guabiraba,9116011.252,286470.068,2014,jul,87.18941555350902
Passarinho,9117604.478,286529.856,2014,jul,163.97434886528785
Mangabeira,9112583.36,290041.311,2014,jul,140.12965822469562
VÃ¡rzea Baixo,9112566.575,286421.591,2014,jul,86.93816036393815
VÃ¡rzea UR7,9111147.548,281788.536,2014,jul,129.7462565754796
CaxangÃ¡,9112046.853,283641.068,2014,jul,135.06393326809814
Iputinga,9111218.811,284743.585,2014,jul,90.27178506428932
Engenho do Meio,9108934.504,284977.522,2014,jul,140.3099846010814
TorrÃµes,9108474.182,285633.242,2014,jul,147.41901549897912
Cordeiro,9109569.979,286498.08,2014,jul,108.59376733533271
Zumbi,9109369.482,288172.472,2014,jul,143.52753009805372
Torre,9110457.305,288948.15,2014,jul,125.19162365902432
Prado,9108489.273,288218.34,2014,jul,103.28762450101476
Madalena,9109260.52,288708.035,2014,jul,77.52211279238331
Ilha do Retiro,9108073.724,289620.413,2014,jul,38.47037239797737
