bairro,latitude,longitude,jan,fev,mar,abr,mai,jun,jul,ago,set,out,nov,dez
Santo Antônio,9108146.872,292305.893,27.6683072548408,25.42397152880177,26.19908980330998,26.873627140273,25.653833573224677,26.04690218634882,24.596581087868646,25.754911311561333,25.546306150234805,24.34616187769137,26.94416829044966,26.277693328212617
São José,9106966.415,291028.633,25.901387627355682,25.958837087196798,26.33827587099515,28.862645515852126,25.07806244041717,24.329910552163714,24.812576075130377,22.736513338988846,25.634146636717873,26.78758040923242,27.067906679541323,26.55299420204076
Recife Antigo,9109085.741,292919.623,24.15865231361711,25.60909871821433,27.832165377228357,25.68839644418934,26.09613109545139,24.084125967048717,22.44335809050315,22.645931751054043,25.6649426901269,25.686894439320852,28.662971610911026,27.55245797622806
Cabanga,9106406.495,290656.46,27.245235658935332,26.61178039066081,29.577561533064845,29.236766166473647,26.338140872671254,23.453021351540663,23.996757991665557,22.669349137263914,24.713775080994022,24.794648182111228,25.87005198029962,27.691287584406425
Coelhos,9107760.014,291308.772,25.244846394572917,26.984824465358844,27.664969748361344,26.423088710951752,27.48623665526312,24.466546106039537,25.168143284137848,23.833703593021617,25.007504821381847,25.9428402386558,26.54524896906711,28.294950797173584
Ilha do Leite,9107978.96,291077.482,27.329782253724915,26.84643217387573,27.40271682817802,27.371789646454907,26.567861279389856,26.310960436041864,22.58511546444817,24.860561961071138,23.808216916825298,26.582794796657364,26.39009574090215,28.164855555192553
Paissandú,9108194.842,290416.08,24.307328410378318,24.502229043919677,26.858049215190402,27.192502447111885,24.18135617805967,25.503874347996888,23.46487763677252,23.85653040794929,26.661793194401064,27.11123402894017,25.843355710327675,26.85288592877761
Ilha Joana Bezerra,9107310.114,290425.748,27.904186907104144,25.51028209183306,27.47111285501354,25.783488607578928,25.870752017921717,25.45567519396141,24.548880222939374,23.642227155052804,26.46442222685807,25.233558316610335,25.918093917203073,26.89983421857252
Boa Vista,9109077.387,290876.732,25.609295860556337,26.93071733279041,25.867899967159783,25.765858797086388,26.564662978374578,24.035510688948648,24.949019613338347,23.854624552353137,25.147051289414183,26.220130421017373,26.315044259073122,26.022841422398667
Soledade,9108960.796,291276.183,26.864738625112416,27.796430685817135,26.840547223792658,25.65920333399495,27.52642745065913,24.821119066971512,22.58739989024829,25.1527630698376,25.233412609603302,25.84314547191466,24.750757065784516,28.765597538520577
Santo Amaro,9109946.116,291880.247,27.950264603182525,26.93037604242886,27.985816310471545,26.47450841036138,24.43793877102597,21.455284873635925,24.027261031631024,25.035481205349505,24.64196693172648,26.451154727407424,25.516861878261317,27.667039001737955
Dois Unidos,9115506.345,288388.799,27.049462841936077,25.781816982973545,26.3634893848811,27.230013780263164,26.104272398017272,24.479169271818527,23.711008637453943,22.259795420982808,23.276309086443987,27.4066025979427,27.58981716684631,27.695083344938336
Beberibe,9114586.482,290525.705,27.281481087262105,26.6474028435294,27.816658709630566,27.493530070168628,25.358931679674274,24.786275419240337,24.43680324808032,23.172052955648105,26.100153812662157,26.67206407820101,25.587983862179737,24.704986975553858
Linha do Tiro,9114233.62,289504.946,25.914433278649426,28.348551496619972,24.754756559534428,27.18197096845933,26.97787195468075,22.927566939416135,23.75796441792518,22.88246211853537,25.185123902517464,24.365073555966582,26.160426118318686,26.40094780963373
Água Fria (Plana),9113172.84,291071.501,26.728854080309183,26.28520699272613,27.504712832232382,27.965338697484214,27.635851001327598,25.8622039634406,24.299387759498764,22.815177978861282,24.37063633662645,26.102932446886232,26.150922740889275,27.139452536620183
Água Fria (Alta),9113472.429,290156.813,26.75580046628701,27.40177147032715,26.569034657012843,23.905961222207953,26.562647566723157,23.178914254894337,25.705220369772796,23.10371855171135,24.53625869653418,25.528930757102454,27.530343800793457,28.683105019966753
Porto da Madeira,9114404.262,291240.722,25.407597932307873,26.570534169686994,27.207267448359197,27.465455972873848,24.1482006926018,22.742634542947062,24.29748245827807,23.63111880597791,24.377810096114917,26.940163402855607,25.48070059678577,25.875856635163547
