bairro,latitude,longitude,jan,fev,mar,abr,mai,jun,jul,ago,set,out,nov,dez
Santo Antônio,9108146.872,292305.893,26.756903392368923,26.994755042983577,26.159367270680452,26.348152033075284,26.33918122840983,26.361706931388078,24.36935172789382,24.97417750900069,24.520389734468356,26.113589664140928,27.010820021540304,25.639639463234193
São José,9106966.415,291028.633,26.3485322247435,26.514078345570553,26.19773125532883,26.372994398722536,26.362737345206646,26.365232519565392,24.928825812331734,22.35122417204553,25.273951619673593,28.49938461297026,26.917785497166555,27.812011193350354
Recife Antigo,9109085.741,292919.623,26.111202938921494,26.439719776753062,26.214351820912,26.341494837678432,26.36040098284972,26.38152211597463,24.72010794229977,23.108369902574186,25.436727794875303,27.676770199494513,27.231401914744453,27.335153952012313
Cabanga,9106406.495,290656.46,25.671122705696757,26.16827831106318,26.2426266640347,26.376190897801067,26.348205299613813,26.36056309851872,25.302610655223155,24.556902400955316,24.388177563007677,25.325117096934715,25.521597884564535,28.25579049255896
Coelhos,9107760.014,291308.772,26.25431210663459,26.785894586280413,26.27419304618395,26.356341746056547,26.339695947750467,26.340806232838137,24.166474404435963,24.288000564308575,26.207765382342195,26.953245109750597,26.156485135630742,25.1655405567053
Ilha do Leite,9107978.96,291077.482,26.41725879450357,26.29992028174315,26.233410079271863,26.3532255037465,26.312935434433076,26.38176718077976,24.7049786246421,26.44907203472885,25.959049777750252,25.528520893473228,26.882251300716778,27.95274010673691
Paissandú,9108194.842,290416.08,26.199550430346783,26.29714051504661,26.20729839058006,26.333771408733263,26.3941748674965,26.379734231823033,24.168656390910076,25.392124938856586,26.684973640267195,26.582499393452913,26.79533036021141,26.737625803708028
Ilha Joana Bezerra,9107310.114,290425.748,26.450181530197472,26.581065635906295,26.204711413355135,26.34827710452117,26.356469835996947,26.35693457646553,25.665547408069795,24.20371926025854,26.438489489635504,27.308359597788765,26.635531984467868,25.96045297114824
Boa Vista,9109077.387,290876.732,27.202564268296566,26.820325523398918,26.255619915868316,26.36485407006343,26.34791734245067,26.374410340308792,23.09759243994734,25.378641010278837,25.69433032125552,24.99730001062577,26.947208565660837,29.35394664104477
Soledade,9108960.796,291276.183,26.824346046581418,26.431047197971488,26.144772100947247,26.37169553344518,26.354464029288085,26.36377718360376,24.248262520303683,23.360851541203537,24.56975447570835,24.319089595966528,25.824486228015182,25.93240341155905
Santo Amaro,9109946.116,291880.247,26.894767853295736,26.955178161313412,26.252146508215016,26.3793347941437,26.359863488509514,26.367653690843095,23.840506669889137,24.864143218356492,25.134733455336857,25.179440376153856,26.733246505610218,25.809446833355267
Dois Unidos,9115506.345,288388.799,27.512282707981402,26.450453532029876,26.245187167331434,26.371940321009028,26.342587229841683,26.36362687730398,25.263788259496685,24.404289425389003,26.264473285968005,26.091907811152513,27.409169298540778,26.85065622664775
Beberibe,9114586.482,290525.705,26.378372530021608,26.423213899556426,26.27128192080659,26.36156673895609,26.35566175147498,26.357438264883395,23.829858106606938,24.878735651034805,24.695453298183757,26.235415583840304,25.19266218132497,26.325350406838613
Linha do Tiro,9114233.62,289504.946,26.55891753000067,26.41528175073478,26.239288178782264,26.376788022309864,26.330208344417667,26.33829518539045,24.67482122897299,24.467844449198154,23.93251257531908,26.775452380807575,26.68340082600892,28.782571738322225
Água Fria (Plana),9113172.84,291071.501,26.995244627355564,26.608465634760964,26.183310104384176,26.378820104282077,26.355894719850166,26.355562823401176,25.479271783200897,23.081469644652863,25.981716752252712,26.727678750471615,27.52095544324213,28.116583332964467
Água Fria (Alta),9113472.429,290156.813,26.66575248646771,26.42809046726885,26.195624916672397,26.349128581044255,26.352608991076806,26.39081292978325,23.37195801455282,23.111624056527383,25.838926641135807,27.469539951784856,28.157200605309594,27.057623466889698
Porto da Madeira,9114404.262,291240.722,26.802431720351347,26.654736160640656,26.167555179586206,26.371046366588654,26.34567276407295,26.340934036705637,24.571308355291738,25.03542793847002,23.896769435370462,26.36479978902343,27.990467961796803,26.31430246839968
Cajueiro,9113978.874,291787.251,26.58991162712595,26.480093948560803,26.234907094832497,26.351898147223558,26.36661419160382,26.34659464706165,26.819119919787052,23.1430130729786,26.674187239720514,25.290999939197086,26.396312490286558,26.839586868450926
Campina do Barreto,9113360.156,292045.138,26.7985574073568,26.52010126822013,26.187085407440435,26.356211584226234,26.359453513122237,26.359441153999025,26.89596309375542,23.608567706108868,25.200558483793777,26.830698827656875,27.217413260998093,25.529779554672025
Peixinhos,9113079.242,292663.795,26.809215413729817,26.388704469423498,26.172767455160763,26.359937120184465,26.357379151116504,26.357664069308033,24.38384877949362,23.349324573839194,25.493207974983747,25.65355124885421,27.259877897998212,25.637825613570442
Arruda,9112577.585,290778.65,27.000343222443792,26.547010921173417,26.191161913428317,26.35773639519609,26.35587527711944,26.385691755661796,23.25372595176887,24.993750380003338,26.372286171126802,23.34307387336705,27.87611015055747,27.581920369487484
Encruzilhada,9111342.984,291147.432,26.07502815854353,26.35151306556274,26.233538385130736,26.376729009980238,26.372036217689804,26.359278565443454,26.322129797676798,23.94104565158986,26.820129111089432,25.496257067341656,26.273964147441085,26.931131428141352
Ponto de Parada,9111944.964,291203.258,27.111409099630027,26.45693466293672,26.190837631139964,26.368119818363944,26.325198954808993,26.369621929662333,24.490584705155147,23.034504740013716,24.470794659115338,27.26387272205874,26.101073575334713,25.60679615789124
Fundão,9113692.115,291141.885,25.911080488710542,26.699690294908503,26.20877443617853,26.360838328534495,26.35484985140839,26.338912801976928,25.155903496277762,24.196321471728755,25.391870898203116,27.665582220916342,26.788391098495097,27.869004115703007
Hipódromo,9111681.871,291492.858,26.29932002222436,26.550242354758293,26.250941752675033,26.377343111992275,26.34348696581731,26.344781282450118,25.17707826345047,25.221823538672243,26.66927751608403,27.104222299155868,26.492561339740888,25.48033955367144
Rosarinho,9111613.61,290381.157,26.731059883652655,26.376577933489784,26.21284246655804,26.369083354860845,26.364733017311906,26.376814734066862,26.312896462233173,25.242815801958177,24.8857814214762,25.83887963860106,28.06766755759098,26.907324181770015
Torreão,9110784.651,292131.119,26.454301309591848,26.430722939957317,26.2561973273737,26.343925230614143,26.36818311061449,26.365194790536865,23.86072145868059,25.304376702622257,24.789735560747772,25.178468536576688,28.132866687657515,28.254388677792257
Campo Grande,9111851.014,291827.584,26.988786389772937,26.634754445916673,26.269563715585054,26.359548261599677,26.347271395423444,26.38190062023191,24.49769054645413,26.019232007509164,24.594332882331955,27.876430623909343,27.80356838600034,27.157104474469985
Alto Santa Terezinha,9113598.2,289883.467,26.154591169273267,26.282990594867726,26.24380154430377,26.387705152488138,26.359405255640883,26.372132621840546,25.594390024280507,24.213725628191856,24.88926727280529,27.669553773792792,26.567064272493585,27.924361076366907
Bomba do Hemetério,9112880.579,289851.021,26.46745402823326,26.52198610614957,26.20646513724386,26.35331596760484,26.365273559813634,26.361256928672635,25.21123740932548,23.41187204986862,25.924581156076947,26.186671381153857,26.430079010574715,28.67558113336266
Derby,9108891.462,290104.934,26.262722452138398,26.22260652625307,26.219969637182185,26.362760473108693,26.356415210300153,26.34079378230042,24.28789494384537,22.91746769651084,25.006156909925334,27.277970749377715,26.188101467385557,27.18076784849765
Graças,9110255.798,289708.079,27.661087637044965,26.870678570998,26.16304046384304,26.35334919012664,26.345967467993663,26.36420262203462,22.41819382307746,24.6669252084591,26.477885570782327,26.713384797955378,26.62843078621587,26.597960242913302
