bairro,latitude,longitude,jan,fev,mar,abr,mai,jun,jul,ago,set,out,nov,dez
Santo Antônio,9108146.872,292305.893,25.91963152032247,28.248859802985127,26.456552595150157,26.41043225628551,25.154815704106454,24.29655144529556,24.942683938979542,25.06253210977857,24.832932664281802,26.990911595666738,28.48917033719567,26.797486684273125
São José,9106966.415,291028.633,28.25716083061079,27.347992974922555,27.824509470890167,26.534691703276636,24.438511585985054,23.617776430071856,24.585208354346143,23.992720970392032,24.71531499088544,27.879461231640256,27.226467424716763,26.74783628635158
Recife Antigo,9109085.741,292919.623,26.904730992668192,28.364993993049623,26.32114285172122,27.459183087736225,26.18848509083973,23.737891514180543,23.511992429323577,22.459982874937825,24.90522564886803,28.173185640612093,26.59192312607098,25.78853903316352
Cabanga,9106406.495,290656.46,25.9665967151824,27.95683716725775,28.19372294313086,26.123141090679162,26.45687782357909,23.85876742785764,22.15931743327535,23.87511443487477,24.33709691878181,26.41542982192014,27.653729929899782,28.881473356293732
Coelhos,9107760.014,291308.772,27.022721984954796,28.230649896737965,26.90974694427056,27.469070324713968,24.85504199106371,25.08967577062362,23.912532857987387,25.631681222920243,24.95537000077858,26.362621140512015,26.38088518486523,26.92917188652292
Ilha do Leite,9107978.96,291077.482,27.947649972612933,27.89524955850131,27.151088265685264,26.035334117178508,28.55736902616075,24.614895438921675,24.63115880949423,23.68157004303849,25.988283147878775,26.993309655662014,28.77902111761187,27.39233317966421
Paissandú,9108194.842,290416.08,29.50939730184888,26.865076780988257,26.8408153332698,29.218488874669237,25.699987465292246,23.311859271742716,23.2284311630444,25.132378342000116,25.896746086545107,25.65897650243047,26.94821785554506,28.01262911014859
Ilha Joana Bezerra,9107310.114,290425.748,27.848159497965376,27.6756454935799,25.45891202580145,26.030581915869277,24.983696741111057,26.48648544897078,27.049857642003623,25.304993859261394,25.28112661662069,28.278101910691266,25.321256406780094,29.118736942540615
Boa Vista,9109077.387,290876.732,26.870408846107367,26.82259836786229,27.15353755111673,27.16715640152892,26.553893127329815,26.87592820626317,24.9861818676476,24.40216236467216,25.66772401209549,25.160079037905653,27.86224060459414,28.601277814747988
Soledade,9108960.796,291276.183,28.863967182247528,26.005151906686557,25.699930746127748,25.14742855660998,25.259968127772712,25.444742142073004,25.14590295553064,24.722520172793175,27.71532849201344,27.002394096348837,27.206160909598015,28.3233590229786
Santo Amaro,9109946.116,291880.247,26.565170398108176,26.396029180229114,26.159417327019693,27.498074866904336,25.047254325036214,22.925114815553187,25.155328284455948,24.713080797858964,24.157812344301817,27.486916356645963,27.56058518468685,27.44098387178563
Dois Unidos,9115506.345,288388.799,28.17469539244794,25.247619658822067,25.558099487314962,27.175007951010663,25.29720257927939,25.82227318832391,22.432241302948476,24.02021684408838,25.405016771221977,26.65199626788086,25.14166997111414,28.59102903405648
Beberibe,9114586.482,290525.705,27.9208111013874,28.36005261300117,27.183472934505463,26.24042397829783,26.40888542425851,24.378833772674117,22.446040873415726,25.61027793930312,24.860597679714036,26.16577673715844,25.98892097754149,26.794883331109812
Linha do Tiro,9114233.62,289504.946,27.28164837436006,28.459217909133848,26.205727273139914,26.50785375874468,24.51676527575599,23.72294644332758,24.298855790152924,25.236129061474298,26.93093864528096,25.536261702652293,25.579981311975097,25.25719320551549
Água Fria (Plana),9113172.84,291071.501,26.168500313461184,27.549350634890217,28.63074719698099,28.136387109419733,26.328487232475222,25.1491506688722,24.697328724432715,26.658732431262084,25.77214712946075,28.03557692685028,26.67454301201484,27.751055175334834
Água Fria (Alta),9113472.429,290156.813,28.025304944470964,27.287580169095225,26.221715444633652,25.728590711277324,24.310705097602874,24.03119762643974,24.104589271076062,25.454604398449778,25.29395210139315,27.54690814360867,28.565697017515777,27.42585967990918
