bairro,latitude,longitude,ano,mes,umidade
Santo AntÃ´nio,9108146.872,292305.893,2012,set,70.16024456733375
SÃ£o JosÃ©,9106966.415,291028.633,2012,set,71.03442156496845
Recife Antigo,9109085.741,292919.623,2012,set,74.94201307486934
Cabanga,9106406.495,290656.46,2012,set,70.28676253419694
Coelhos,9107760.014,291308.772,2012,set,71.15135420819881
Ilha do Leite,9107978.96,291077.482,2012,set,74.60024158576063
PaissandÃº,9108194.842,290416.08,2012,set,79.01796829389201
Ilha Joana Bezerra,9107310.114,290425.748,2012,set,75.10361700998622
Boa Vista,9109077.387,290876.732,2012,set,71.87564058198778
Soledade,9108960.796,291276.183,2012,set,72.2869149140138
Santo Amaro,9109946.116,291880.247,2012,set,73.09607876602206
Dois Unidos,9115506.345,288388.799,2012,set,74.49143155945248
Beberibe,9114586.482,290525.705,2012,set,84.0031530731301
Linha do Tiro,9114233.62,289504.946,2012,set,72.5835789337444
Ãgua Fria (Plana),9113172.84,291071.501,2012,set,84.65668357764878
Ãgua Fria (Alta),9113472.429,290156.813,2012,set,70.9278978858087
Porto da Madeira,9114404.262,291240.722,2012,set,68.1018260203708
Cajueiro,9113978.874,291787.251,2012,set,79.44487941806256
Campina do Barreto,9113360.156,292045.138,2012,set,76.31587379381978
Peixinhos,9113079.242,292663.795,2012,set,69.16358185934128
Arruda,9112577.585,290778.65,2012,set,75.88055247523644
Encruzilhada,9111342.984,291147.432,2012,set,77.018925438099
Ponto de Parada,9111944.964,291203.258,2012,set,66.71091537378175
FundÃ£o,9113692.115,291141.885,2012,set,79.00248052129882
HipÃ³dromo,9111681.871,291492.858,2012,set,75.8976594506932
Rosarinho,9111613.61,290381.157,2012,set,74.0485776743277
TorreÃ£o,9110784.651,292131.119,2012,set,74.94338288580488
Campo Grande,9111851.014,291827.584,2012,set,78.76477039134315
Alto Santa Terezinha,9113598.2,289883.467,2012,set,76.85613386105472
Bomba do HemetÃ©rio,9112880.579,289851.021,2012,set,74.58814689945149
Derby,9108891.462,290104.934,2012,set,69.49306634189703
GraÃ§as,9110255.798,289708.079,2012,set,74.97966438759583
Espinheiro,9110331.328,291132.224,2012,set,69.28689106106793
Aflitos,9110761.843,290578.478,2012,set,72.79723989223761
Jaqueira,9111017.043,289466.588,2012,set,65.57570793990338
