bairro,latitude,longitude,ano,mes,umidade
Santo AntÃ´nio,9108146.872,292305.893,2011,jan,75.15232676318308
SÃ£o JosÃ©,9106966.415,291028.633,2011,jan,79.29858388235267
Recife Antigo,9109085.741,292919.623,2011,jan,76.55361710607428
Cabanga,9106406.495,290656.46,2011,jan,84.81373537608867
Coelhos,9107760.014,291308.772,2011,jan,85.02878418202492
Ilha do Leite,9107978.96,291077.482,2011,jan,78.06975640923733
PaissandÃº,9108194.842,290416.08,2011,jan,70.31846454532948
Ilha Joana Bezerra,9107310.114,290425.748,2011,jan,71.34219591748098
Boa Vista,9109077.387,290876.732,2011,jan,83.58058367393063
Soledade,9108960.796,291276.183,2011,jan,73.99616484930507
Santo Amaro,9109946.116,291880.247,2011,jan,77.15001412259672
Dois Unidos,9115506.345,288388.799,2011,jan,74.43403797054224
Beberibe,9114586.482,290525.705,2011,jan,76.45537836265969
Linha do Tiro,9114233.62,289504.946,2011,jan,75.01712298775126
Ãgua Fria (Plana),9113172.84,291071.501,2011,jan,83.77880303282377
Ãgua Fria (Alta),9113472.429,290156.813,2011,jan,86.29254678322167
Porto da Madeira,9114404.262,291240.722,2011,jan,78.49245093370203
Cajueiro,9113978.874,291787.251,2011,jan,74.0640815394674
Campina do Barreto,9113360.156,292045.138,2011,jan,84.5428643514645
Peixinhos,9113079.242,292663.795,2011,jan,69.45338045701332
Arruda,9112577.585,290778.65,2011,jan,78.39937375593374
Encruzilhada,9111342.984,291147.432,2011,jan,76.28944996987732
Ponto de Parada,9111944.964,291203.258,2011,jan,79.5249932463893
FundÃ£o,9113692.115,291141.885,2011,jan,84.0498272755183
HipÃ³dromo,9111681.871,291492.858,2011,jan,73.35250264750779
Rosarinho,9111613.61,290381.157,2011,jan,77.17930892674954
TorreÃ£o,9110784.651,292131.119,2011,jan,79.99779329015472
Campo Grande,9111851.014,291827.584,2011,jan,83.35086777796157
Alto Santa Terezinha,9113598.2,289883.467,2011,jan,78.21567733187042
Bomba do HemetÃ©rio,9112880.579,289851.021,2011,jan,80.31829662487415
Derby,9108891.462,290104.934,2011,jan,73.48990049651887
GraÃ§as,9110255.798,289708.079,2011,jan,72.88447955986798
Espinheiro,9110331.328,291132.224,2011,jan,73.99957673506319
Aflitos,9110761.843,290578.478,2011,jan,77.69499220133643
Jaqueira,9111017.043,289466.588,2011,jan,66.87626974360033
Tamarineira,9111760.594,289914.716,2011,jan,75.18051190370564
Santana,9110759.51,288467.83,2011,jan,73.22294459476254
Parnamirim,9111469.017,288892.196,2011,jan,82.86031128240816
