bairro,latitude,longitude,ano,mes,umidade
Santo AntÃ´nio,9108146.872,292305.893,2013,fev,78.42604290665872
SÃ£o JosÃ©,9106966.415,291028.633,2013,fev,69.83256290807924
Recife Antigo,9109085.741,292919.623,2013,fev,71.55537943029059
Cabanga,9106406.495,290656.46,2013,fev,68.75649507181387
Coelhos,9107760.014,291308.772,2013,fev,71.26347622776518
Ilha do Leite,9107978.96,291077.482,2013,fev,64.91337942267569
PaissandÃº,9108194.842,290416.08,2013,fev,64.3265250379947
Ilha Joana Bezerra,9107310.114,290425.748,2013,fev,71.17035364337042
Boa Vista,9109077.387,290876.732,2013,fev,71.19509470756674
Soledade,9108960.796,291276.183,2013,fev,72.49509528411373
Santo Amaro,9109946.116,291880.247,2013,fev,71.41438357676061
Dois Unidos,9115506.345,288388.799,2013,fev,57.89588838236234
Beberibe,9114586.482,290525.705,2013,fev,74.99339954855952
Linha do Tiro,9114233.62,289504.946,2013,fev,71.73635197399302
Ãgua Fria (Plana),9113172.84,291071.501,2013,fev,76.36004185580602
Ãgua Fria (Alta),9113472.429,290156.813,2013,fev,69.65776262083443
Porto da Madeira,9114404.262,291240.722,2013,fev,74.60546765614163
Cajueiro,9113978.874,291787.251,2013,fev,73.72831697865801
Campina do Barreto,9113360.156,292045.138,2013,fev,66.33648825872999
Peixinhos,9113079.242,292663.795,2013,fev,66.95217085876615
Arruda,9112577.585,290778.65,2013,fev,78.70139483904421
Encruzilhada,9111342.984,291147.432,2013,fev,63.957365753897136
Ponto de Parada,9111944.964,291203.258,2013,fev,72.07011505918584
FundÃ£o,9113692.115,291141.885,2013,fev,70.85244537697666
HipÃ³dromo,9111681.871,291492.858,2013,fev,77.1184169779171
Rosarinho,9111613.61,290381.157,2013,fev,75.16115274002698
TorreÃ£o,9110784.651,292131.119,2013,fev,77.73412091674892
Campo Grande,9111851.014,291827.584,2013,fev,74.93253445544853
Alto Santa Terezinha,9113598.2,289883.467,2013,fev,74.22049870393204
Bomba do HemetÃ©rio,9112880.579,289851.021,2013,fev,66.5147783058677
Derby,9108891.462,290104.934,2013,fev,67.63855539507863
GraÃ§as,9110255.798,289708.079,2013,fev,70.90958866406349
Espinheiro,9110331.328,291132.224,2013,fev,75.21841796245879
Aflitos,9110761.843,290578.478,2013,fev,75.94202787086024
Jaqueira,9111017.043,289466.588,2013,fev,63.70362847642812
Tamarineira,9111760.594,289914.716,2013,fev,69.97660213871018
Santana,9110759.51,288467.83,2013,fev,71.45346347159645
Parnamirim,9111469.017,288892.196,2013,fev,70.37461475679949
Casa Forte,9111477.721,288043.907,2013,fev,72.26906126813904
PoÃ§o da Panela,9111288.519,287134.705,2013,fev,70.11146943812832
Casa Amarela,9112326.465,287770.32,2013,fev,76.06619708419932
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2013,fev,78.18341776121444
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2013,fev,71.53428937572694
Alto JosÃ© do Pinho,9112751.629,289283.565,2013,fev,68.43756900748683
Vasco da Gama,9113922.665,287550.762,2013,fev,66.01908267737957
Monteiro,9112251.966,286935.676,2013,fev,75.00477792335137
Apipucos,9113185.175,285711.387,2013,fev,63.59299692991928
Alto do MandÃº,9112720.118,286967.594,2013,fev,60.199648532385496
SÃ­tio dos Pintos,9113652.981,283248.377,2013,fev,73.24591828514068
CÃ³rrego do Jenipapo,9114931.748,285628.687,2013,fev,64.7695297661165
Dois IrmÃ£os,9114316.891,283046.585,2013,fev,70.65962110191413
