bairro,latitude,longitude,ano,mes,umidade
Santo AntÃ´nio,9108146.872,292305.893,2013,out,70.79468009298661
SÃ£o JosÃ©,9106966.415,291028.633,2013,out,72.98696725648551
Recife Antigo,9109085.741,292919.623,2013,out,73.71970186081204
Cabanga,9106406.495,290656.46,2013,out,80.28679179347621
Coelhos,9107760.014,291308.772,2013,out,74.88882318965925
Ilha do Leite,9107978.96,291077.482,2013,out,71.17896755421276
PaissandÃº,9108194.842,290416.08,2013,out,76.39070975915868
Ilha Joana Bezerra,9107310.114,290425.748,2013,out,76.01551274945889
Boa Vista,9109077.387,290876.732,2013,out,76.60240957258814
Soledade,9108960.796,291276.183,2013,out,78.25893485854918
Santo Amaro,9109946.116,291880.247,2013,out,72.57935679923082
Dois Unidos,9115506.345,288388.799,2013,out,77.197386877836
Beberibe,9114586.482,290525.705,2013,out,83.5581807257391
Linha do Tiro,9114233.62,289504.946,2013,out,69.50148043218799
Ãgua Fria (Plana),9113172.84,291071.501,2013,out,84.05272081573459
Ãgua Fria (Alta),9113472.429,290156.813,2013,out,69.89184405924333
Porto da Madeira,9114404.262,291240.722,2013,out,73.73191475580464
Cajueiro,9113978.874,291787.251,2013,out,75.3727231305803
Campina do Barreto,9113360.156,292045.138,2013,out,75.39646970765367
Peixinhos,9113079.242,292663.795,2013,out,78.76226164842961
Arruda,9112577.585,290778.65,2013,out,77.93934300282336
Encruzilhada,9111342.984,291147.432,2013,out,77.50206841313945
Ponto de Parada,9111944.964,291203.258,2013,out,78.77146266100308
FundÃ£o,9113692.115,291141.885,2013,out,83.30906747533922
HipÃ³dromo,9111681.871,291492.858,2013,out,70.01515968522124
Rosarinho,9111613.61,290381.157,2013,out,76.20764997770033
TorreÃ£o,9110784.651,292131.119,2013,out,74.79384753284903
Campo Grande,9111851.014,291827.584,2013,out,76.09609691603262
Alto Santa Terezinha,9113598.2,289883.467,2013,out,74.92496922787562
Bomba do HemetÃ©rio,9112880.579,289851.021,2013,out,75.15169449373033
Derby,9108891.462,290104.934,2013,out,78.80063920600696
GraÃ§as,9110255.798,289708.079,2013,out,75.19565429772179
Espinheiro,9110331.328,291132.224,2013,out,70.6281932081689
Aflitos,9110761.843,290578.478,2013,out,81.28509617959813
Jaqueira,9111017.043,289466.588,2013,out,76.77209302723875
Tamarineira,9111760.594,289914.716,2013,out,81.41394817407203
Santana,9110759.51,288467.83,2013,out,75.57315563279293
Parnamirim,9111469.017,288892.196,2013,out,76.72970654422257
Casa Forte,9111477.721,288043.907,2013,out,75.70986561556991
PoÃ§o da Panela,9111288.519,287134.705,2013,out,77.26648907294513
Casa Amarela,9112326.465,287770.32,2013,out,68.12430414588998
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2013,out,83.88621326877565
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2013,out,72.47141697778027
Alto JosÃ© do Pinho,9112751.629,289283.565,2013,out,73.95660100048158
Vasco da Gama,9113922.665,287550.762,2013,out,75.93846127864819
Monteiro,9112251.966,286935.676,2013,out,71.20685754915081
Apipucos,9113185.175,285711.387,2013,out,78.1254188587529
Alto do MandÃº,9112720.118,286967.594,2013,out,68.88924709659689
SÃ­tio dos Pintos,9113652.981,283248.377,2013,out,71.01419830214216
CÃ³rrego do Jenipapo,9114931.748,285628.687,2013,out,68.12563542092755
Dois IrmÃ£os,9114316.891,283046.585,2013,out,77.38466563723013
Macaxeira,9113929.124,286266.928,2013,out,70.55232416561726
Nova Descoberta,9114374.078,285455.447,2013,out,75.36375729468764
Brejo de Beberibe,9115426.776,287368.207,2013,out,73.90734869742074
Guabiraba,9118925.116,280472.66,2013,out,72.69253605692509
Brejo de Guabiraba,9116011.252,286470.068,2013,out,79.00188437957219
Passarinho,9117604.478,286529.856,2013,out,81.06797463428374
