bairro,latitude,longitude,ano,mes,umidade
Santo AntÃ´nio,9108146.872,292305.893,2013,set,78.08944307488345
SÃ£o JosÃ©,9106966.415,291028.633,2013,set,78.83762049406646
Recife Antigo,9109085.741,292919.623,2013,set,82.54237628846701
Cabanga,9106406.495,290656.46,2013,set,81.24750365230487
Coelhos,9107760.014,291308.772,2013,set,81.73252362167192
Ilha do Leite,9107978.96,291077.482,2013,set,82.35163802344127
PaissandÃº,9108194.842,290416.08,2013,set,76.50007959838196
Ilha Joana Bezerra,9107310.114,290425.748,2013,set,76.34821290858218
Boa Vista,9109077.387,290876.732,2013,set,79.19012564059082
Soledade,9108960.796,291276.183,2013,set,80.83301384745741
Santo Amaro,9109946.116,291880.247,2013,set,76.31273015225734
Dois Unidos,9115506.345,288388.799,2013,set,78.12043839272971
Beberibe,9114586.482,290525.705,2013,set,79.12744980196999
Linha do Tiro,9114233.62,289504.946,2013,set,82.10556229844289
Ãgua Fria (Plana),9113172.84,291071.501,2013,set,77.79187477822187
Ãgua Fria (Alta),9113472.429,290156.813,2013,set,82.87131705708039
Porto da Madeira,9114404.262,291240.722,2013,set,83.25143114611082
Cajueiro,9113978.874,291787.251,2013,set,80.72315090917128
Campina do Barreto,9113360.156,292045.138,2013,set,75.66763578509436
Peixinhos,9113079.242,292663.795,2013,set,80.8344318498519
Arruda,9112577.585,290778.65,2013,set,82.81184555128664
Encruzilhada,9111342.984,291147.432,2013,set,72.5396281245061
Ponto de Parada,9111944.964,291203.258,2013,set,72.58003323250001
FundÃ£o,9113692.115,291141.885,2013,set,76.95196851533679
HipÃ³dromo,9111681.871,291492.858,2013,set,76.9510761310955
Rosarinho,9111613.61,290381.157,2013,set,83.46171746483489
TorreÃ£o,9110784.651,292131.119,2013,set,76.09168424131637
Campo Grande,9111851.014,291827.584,2013,set,81.21172332789315
Alto Santa Terezinha,9113598.2,289883.467,2013,set,78.69240073370375
Bomba do HemetÃ©rio,9112880.579,289851.021,2013,set,85.88844529178199
Derby,9108891.462,290104.934,2013,set,81.016286497042
GraÃ§as,9110255.798,289708.079,2013,set,83.27578373297139
Espinheiro,9110331.328,291132.224,2013,set,78.01661591668586
Aflitos,9110761.843,290578.478,2013,set,85.12613636957076
Jaqueira,9111017.043,289466.588,2013,set,84.07736702970836
Tamarineira,9111760.594,289914.716,2013,set,79.98187165955434
Santana,9110759.51,288467.83,2013,set,85.2336558153732
Parnamirim,9111469.017,288892.196,2013,set,82.02550578871593
Casa Forte,9111477.721,288043.907,2013,set,85.47735183933213
PoÃ§o da Panela,9111288.519,287134.705,2013,set,78.39066249699903
Casa Amarela,9112326.465,287770.32,2013,set,81.28667114277684
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2013,set,84.32353152264555
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2013,set,79.1574527717943
Alto JosÃ© do Pinho,9112751.629,289283.565,2013,set,77.85291763767951
Vasco da Gama,9113922.665,287550.762,2013,set,80.60276169622746
Monteiro,9112251.966,286935.676,2013,set,83.77615917624883
Apipucos,9113185.175,285711.387,2013,set,80.67276335182825
Alto do MandÃº,9112720.118,286967.594,2013,set,76.97687143594811
SÃ­tio dos Pintos,9113652.981,283248.377,2013,set,80.22050439533041
CÃ³rrego do Jenipapo,9114931.748,285628.687,2013,set,87.5589521828473
Dois IrmÃ£os,9114316.891,283046.585,2013,set,83.13697672324601
Macaxeira,9113929.124,286266.928,2013,set,76.4546031179854
Nova Descoberta,9114374.078,285455.447,2013,set,75.96260989842592
Brejo de Beberibe,9115426.776,287368.207,2013,set,84.77532619823589
Guabiraba,9118925.116,280472.66,2013,set,75.62960017474373
Brejo de Guabiraba,9116011.252,286470.068,2013,set,82.59332062068384
Passarinho,9117604.478,286529.856,2013,set,81.7798003309661
Mangabeira,9112583.36,290041.311,2013,set,79.5403439130023
VÃ¡rzea Baixo,9112566.575,286421.591,2013,set,81.1849848913558
VÃ¡rzea UR7,9111147.548,281788.536,2013,set,85.26666947389477
CaxangÃ¡,9112046.853,283641.068,2013,set,77.16716380394104
Iputinga,9111218.811,284743.585,2013,set,79.24028877431942
Engenho do Meio,9108934.504,284977.522,2013,set,88.8722942955712
TorrÃµes,9108474.182,285633.242,2013,set,75.63458352274189
Cordeiro,9109569.979,286498.08,2013,set,78.15270711009568
Zumbi,9109369.482,288172.472,2013,set,77.5435795959781
Torre,9110457.305,288948.15,2013,set,78.69497841885094
Prado,9108489.273,288218.34,2013,set,77.41169203497218
Madalena,9109260.52,288708.035,2013,set,79.27701152054927
Ilha do Retiro,9108073.724,289620.413,2013,set,79.21492147146427
VÃ¡rzea Brasilit,9110245.917,284310.527,2013,set,82.29816434673222
Cidade UniversitÃ¡ria,9109225.991,284041.371,2013,set,79.22400459887716
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2013,set,83.42350280084811
Afogados (Marrom GlacÃª),9106094.768,289066.699,2013,set,80.05234045442954
Afogados,9106757.379,287276.756,2013,set,76.45561326747986
Bongi,9108001.134,287967.704,2013,set,85.4807823603867
San Martin,9107597.587,286249.826,2013,set,75.53196368201124
Mustardinha,9107309.05,288019.099,2013,set,73.61789864728358
Mangueira,9106752.433,287877.617,2013,set,88.12711140645877
EstÃ¢ncia,9105779.586,286336.174,2013,set,83.41135014738092
JiquiÃ¡,9105785.996,286821.099,2013,set,83.79357887729456
CaÃ§ote,9104102.268,286696.977,2013,set,81.03488613057145
Areias,9104721.352,286348.888,2013,set,78.39749511891384
TejipiÃ³,9105212.347,283469.404,2013,set,80.79525128257144
Sancho,9105806.562,283345.513,2013,set,78.72882297513408
Barro,9104276.244,283228.614,2013,set,81.68281400774316
Coqueiral,9105579.969,282521.737,2013,set,82.79013883192643
Curado,9107299.958,282026.143,2013,set,81.2326217484146
TotÃ³,9106028.466,282845.232,2013,set,81.1726377588072
Jardim SÃ£o Paulo,9106091.212,284789.366,2013,set,79.33614754290959
BrasÃ­lia Teimosa,9105867.58,291910.581,2013,set,84.0731575405858
Pina,9104526.606,289352.098,2013,set,79.94441876331086
Imbiribeira,9103325.289,287372.583,2013,set,82.87070491916417
Boa Viagem,9101159.587,286709.856,2013,set,75.7411755952872
Ipsep,9103041.538,287270.038,2013,set,80.03456412167036
Ibura,9102102.397,285143.988,2013,set,84.41572025115394
