bairro,latitude,longitude,ano,mes,umidade
Santo AntÃ´nio,9108146.872,292305.893,2010,fev,81.86372310628343
SÃ£o JosÃ©,9106966.415,291028.633,2010,fev,78.3013424627973
Recife Antigo,9109085.741,292919.623,2010,fev,68.86769340083436
Cabanga,9106406.495,290656.46,2010,fev,75.23143646877699
Coelhos,9107760.014,291308.772,2010,fev,75.24235120781461
Ilha do Leite,9107978.96,291077.482,2010,fev,83.02673554195991
PaissandÃº,9108194.842,290416.08,2010,fev,85.22900980113948
Ilha Joana Bezerra,9107310.114,290425.748,2010,fev,79.32891184981762
Boa Vista,9109077.387,290876.732,2010,fev,76.07859888894049
Soledade,9108960.796,291276.183,2010,fev,77.67289580458608
Santo Amaro,9109946.116,291880.247,2010,fev,80.92108650480043
Dois Unidos,9115506.345,288388.799,2010,fev,75.07916986006445
Beberibe,9114586.482,290525.705,2010,fev,75.02113370838134
Linha do Tiro,9114233.62,289504.946,2010,fev,75.11306557349653
Ãgua Fria (Plana),9113172.84,291071.501,2010,fev,71.99963418281129
Ãgua Fria (Alta),9113472.429,290156.813,2010,fev,77.6119734682498
Porto da Madeira,9114404.262,291240.722,2010,fev,77.46147955112374
Cajueiro,9113978.874,291787.251,2010,fev,75.37477443599171
Campina do Barreto,9113360.156,292045.138,2010,fev,77.77060792761651
Peixinhos,9113079.242,292663.795,2010,fev,76.92395184648841
Arruda,9112577.585,290778.65,2010,fev,77.55174296004647
Encruzilhada,9111342.984,291147.432,2010,fev,77.10847088643447
Ponto de Parada,9111944.964,291203.258,2010,fev,80.50270281940922
FundÃ£o,9113692.115,291141.885,2010,fev,83.62137939985085
HipÃ³dromo,9111681.871,291492.858,2010,fev,79.85515511078968
Rosarinho,9111613.61,290381.157,2010,fev,74.0419217583758
TorreÃ£o,9110784.651,292131.119,2010,fev,80.6080431125544
Campo Grande,9111851.014,291827.584,2010,fev,72.75970025189125
Alto Santa Terezinha,9113598.2,289883.467,2010,fev,83.69005009676262
Bomba do HemetÃ©rio,9112880.579,289851.021,2010,fev,76.44919213388113
Derby,9108891.462,290104.934,2010,fev,76.87516236909187
GraÃ§as,9110255.798,289708.079,2010,fev,74.39293761897615
Espinheiro,9110331.328,291132.224,2010,fev,79.46290120898965
Aflitos,9110761.843,290578.478,2010,fev,79.6399431888793
Jaqueira,9111017.043,289466.588,2010,fev,78.1972707514418
Tamarineira,9111760.594,289914.716,2010,fev,85.05026822532915
Santana,9110759.51,288467.83,2010,fev,80.41594510413667
Parnamirim,9111469.017,288892.196,2010,fev,83.43736977949591
Casa Forte,9111477.721,288043.907,2010,fev,81.03075977298357
PoÃ§o da Panela,9111288.519,287134.705,2010,fev,74.88870405832654
Casa Amarela,9112326.465,287770.32,2010,fev,72.49624469378779
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2010,fev,84.41475376279323
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2010,fev,79.78413204547293
Alto JosÃ© do Pinho,9112751.629,289283.565,2010,fev,88.52314597610143
Vasco da Gama,9113922.665,287550.762,2010,fev,78.98525832805254
Monteiro,9112251.966,286935.676,2010,fev,77.92675735865349
Apipucos,9113185.175,285711.387,2010,fev,76.99391499323035
Alto do MandÃº,9112720.118,286967.594,2010,fev,77.76270884363252
SÃ­tio dos Pintos,9113652.981,283248.377,2010,fev,79.03808900504532
CÃ³rrego do Jenipapo,9114931.748,285628.687,2010,fev,82.1118975544748
Dois IrmÃ£os,9114316.891,283046.585,2010,fev,74.08641310464586
Macaxeira,9113929.124,286266.928,2010,fev,80.93373924677442
Nova Descoberta,9114374.078,285455.447,2010,fev,83.93997248273816
Brejo de Beberibe,9115426.776,287368.207,2010,fev,69.46524912183848
Guabiraba,9118925.116,280472.66,2010,fev,81.72888072765562
Brejo de Guabiraba,9116011.252,286470.068,2010,fev,76.85756852098527
Passarinho,9117604.478,286529.856,2010,fev,80.53390819399534
Mangabeira,9112583.36,290041.311,2010,fev,79.58415314402417
VÃ¡rzea Baixo,9112566.575,286421.591,2010,fev,78.18804023500026
VÃ¡rzea UR7,9111147.548,281788.536,2010,fev,76.56535067008909
