bairro,latitude,longitude,ano,mes,umidade
Santo AntÃ´nio,9108146.872,292305.893,2009,nov,79.05334394503018
SÃ£o JosÃ©,9106966.415,291028.633,2009,nov,71.5650689175771
Recife Antigo,9109085.741,292919.623,2009,nov,69.72942808476301
Cabanga,9106406.495,290656.46,2009,nov,65.5953065082427
Coelhos,9107760.014,291308.772,2009,nov,70.9807797700091
Ilha do Leite,9107978.96,291077.482,2009,nov,65.1778038487941
PaissandÃº,9108194.842,290416.08,2009,nov,70.71546278054824
Ilha Joana Bezerra,9107310.114,290425.748,2009,nov,72.04615299933312
Boa Vista,9109077.387,290876.732,2009,nov,68.86960220842239
Soledade,9108960.796,291276.183,2009,nov,61.66813810491788
Santo Amaro,9109946.116,291880.247,2009,nov,73.40523733299273
Dois Unidos,9115506.345,288388.799,2009,nov,64.15272186395404
Beberibe,9114586.482,290525.705,2009,nov,69.21071959385607
Linha do Tiro,9114233.62,289504.946,2009,nov,66.05193832940023
Ãgua Fria (Plana),9113172.84,291071.501,2009,nov,64.59492437554096
Ãgua Fria (Alta),9113472.429,290156.813,2009,nov,69.73581637225571
Porto da Madeira,9114404.262,291240.722,2009,nov,65.10433610631371
Cajueiro,9113978.874,291787.251,2009,nov,68.96673897041009
Campina do Barreto,9113360.156,292045.138,2009,nov,69.02776736364444
Peixinhos,9113079.242,292663.795,2009,nov,65.38298369728263
Arruda,9112577.585,290778.65,2009,nov,61.95098784825797
Encruzilhada,9111342.984,291147.432,2009,nov,67.24900817708478
Ponto de Parada,9111944.964,291203.258,2009,nov,68.2070701169777
FundÃ£o,9113692.115,291141.885,2009,nov,75.67474904858146
HipÃ³dromo,9111681.871,291492.858,2009,nov,64.27167047616561
Rosarinho,9111613.61,290381.157,2009,nov,61.96325437594709
TorreÃ£o,9110784.651,292131.119,2009,nov,70.60536794167004
Campo Grande,9111851.014,291827.584,2009,nov,70.439107894457
Alto Santa Terezinha,9113598.2,289883.467,2009,nov,68.74581844994441
Bomba do HemetÃ©rio,9112880.579,289851.021,2009,nov,64.44461565461053
Derby,9108891.462,290104.934,2009,nov,75.85955349472974
GraÃ§as,9110255.798,289708.079,2009,nov,66.5602157186839
Espinheiro,9110331.328,291132.224,2009,nov,69.00966837114053
Aflitos,9110761.843,290578.478,2009,nov,65.89476953283817
Jaqueira,9111017.043,289466.588,2009,nov,65.95991062135444
Tamarineira,9111760.594,289914.716,2009,nov,76.50176435512523
Santana,9110759.51,288467.83,2009,nov,70.11015394868845
Parnamirim,9111469.017,288892.196,2009,nov,81.00323621368462
Casa Forte,9111477.721,288043.907,2009,nov,66.98543225966607
PoÃ§o da Panela,9111288.519,287134.705,2009,nov,70.59984750439533
Casa Amarela,9112326.465,287770.32,2009,nov,64.66678538683692
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2009,nov,63.29981509973626
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2009,nov,75.17097488416906
Alto JosÃ© do Pinho,9112751.629,289283.565,2009,nov,71.78859046240422
Vasco da Gama,9113922.665,287550.762,2009,nov,66.57666952866879
Monteiro,9112251.966,286935.676,2009,nov,72.43536139171788
Apipucos,9113185.175,285711.387,2009,nov,72.88010068518248
Alto do MandÃº,9112720.118,286967.594,2009,nov,73.3989447278853
SÃ­tio dos Pintos,9113652.981,283248.377,2009,nov,70.9818761158719
CÃ³rrego do Jenipapo,9114931.748,285628.687,2009,nov,74.3592473072148
Dois IrmÃ£os,9114316.891,283046.585,2009,nov,66.20651060635822
Macaxeira,9113929.124,286266.928,2009,nov,73.96359509896637
Nova Descoberta,9114374.078,285455.447,2009,nov,71.77140950397228
Brejo de Beberibe,9115426.776,287368.207,2009,nov,65.66127251488241
Guabiraba,9118925.116,280472.66,2009,nov,68.48227933677953
Brejo de Guabiraba,9116011.252,286470.068,2009,nov,65.55300970539226
Passarinho,9117604.478,286529.856,2009,nov,69.99876795987372
Mangabeira,9112583.36,290041.311,2009,nov,71.61634573505904
VÃ¡rzea Baixo,9112566.575,286421.591,2009,nov,69.3592780557603
VÃ¡rzea UR7,9111147.548,281788.536,2009,nov,64.18602043480202
CaxangÃ¡,9112046.853,283641.068,2009,nov,65.85099245945982
Iputinga,9111218.811,284743.585,2009,nov,67.53404462234133
Engenho do Meio,9108934.504,284977.522,2009,nov,69.00760752189574
TorrÃµes,9108474.182,285633.242,2009,nov,77.92815965084054
Cordeiro,9109569.979,286498.08,2009,nov,77.25758577496549
Zumbi,9109369.482,288172.472,2009,nov,70.82259320797169
Torre,9110457.305,288948.15,2009,nov,66.00103555857442
Prado,9108489.273,288218.34,2009,nov,72.63629361455352
Madalena,9109260.52,288708.035,2009,nov,72.41538949360005
Ilha do Retiro,9108073.724,289620.413,2009,nov,69.79268612655311
VÃ¡rzea Brasilit,9110245.917,284310.527,2009,nov,68.56877371221971
Cidade UniversitÃ¡ria,9109225.991,284041.371,2009,nov,65.01049253108387
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2009,nov,73.8426800684068
Afogados (Marrom GlacÃª),9106094.768,289066.699,2009,nov,68.9758110359343
Afogados,9106757.379,287276.756,2009,nov,69.81946460538019
Bongi,9108001.134,287967.704,2009,nov,69.43158657920405
San Martin,9107597.587,286249.826,2009,nov,78.3511597822496
Mustardinha,9107309.05,288019.099,2009,nov,62.19339149412408
Mangueira,9106752.433,287877.617,2009,nov,67.70313383036643
EstÃ¢ncia,9105779.586,286336.174,2009,nov,74.33254805495032
JiquiÃ¡,9105785.996,286821.099,2009,nov,70.74019959284448
CaÃ§ote,9104102.268,286696.977,2009,nov,69.23211651007085
Areias,9104721.352,286348.888,2009,nov,82.05248171273129
TejipiÃ³,9105212.347,283469.404,2009,nov,64.23612132587716
Sancho,9105806.562,283345.513,2009,nov,66.65376026063576
Barro,9104276.244,283228.614,2009,nov,70.2908798732719
Coqueiral,9105579.969,282521.737,2009,nov,67.56512752460492
Curado,9107299.958,282026.143,2009,nov,80.95128450901449
TotÃ³,9106028.466,282845.232,2009,nov,72.20073467300358
Jardim SÃ£o Paulo,9106091.212,284789.366,2009,nov,71.63168902473346
BrasÃ­lia Teimosa,9105867.58,291910.581,2009,nov,65.95096496919415
Pina,9104526.606,289352.098,2009,nov,74.12068869630086
Imbiribeira,9103325.289,287372.583,2009,nov,55.18375592363584
Boa Viagem,9101159.587,286709.856,2009,nov,78.47276371214333
Ipsep,9103041.538,287270.038,2009,nov,66.98065032019288
Ibura,9102102.397,285143.988,2009,nov,72.3341047495604
Ibura Vila do Sesi,9103077.514,286055.398,2009,nov,66.91209191314756
Ibura Parque,9103162.275,285659.265,2009,nov,71.36444918854257
JordÃ£o,9100101.151,286086.751,2009,nov,74.02910021108691
Cohab UR5,9100700.205,285154.725,2009,nov,73.43671110506786
Cohab UR4,9100700.825,285154.722,2009,nov,77.28990965910099
Cohab UR10,9100697.345,284430.969,2009,nov,73.87655360672625
Cohab TrÃªs Carneiros,9101176.409,284411.063,2009,nov,69.38582405495687
Cohab UR2,9101678.284,284448.852,2009,nov,70.42506095398964
Cohab UR3,9102297.398,284375.691,2009,nov,70.3214244331124
Cohab Monte Verde,9102393.38,283809.922,2009,nov,77.66338149834166
UR1,9101905.325,285328.723,2009,nov,67.4847288458037
