bairro,latitude,longitude,ano,mes,umidade
Santo AntÃ´nio,9108146.872,292305.893,2012,dez,72.55590994957416
SÃ£o JosÃ©,9106966.415,291028.633,2012,dez,69.61824644688107
Recife Antigo,9109085.741,292919.623,2012,dez,70.69648825519083
Cabanga,9106406.495,290656.46,2012,dez,72.6516286175425
Coelhos,9107760.014,291308.772,2012,dez,62.6485804172092
Ilha do Leite,9107978.96,291077.482,2012,dez,70.67039882854114
PaissandÃº,9108194.842,290416.08,2012,dez,76.70303022695495
Ilha Joana Bezerra,9107310.114,290425.748,2012,dez,75.18043832472081
Boa Vista,9109077.387,290876.732,2012,dez,79.2612425709081
Soledade,9108960.796,291276.183,2012,dez,78.93769533123945
Santo Amaro,9109946.116,291880.247,2012,dez,62.88635633283284
Dois Unidos,9115506.345,288388.799,2012,dez,75.15889864710901
Beberibe,9114586.482,290525.705,2012,dez,70.29988891155728
Linha do Tiro,9114233.62,289504.946,2012,dez,74.0763681805725
Ãgua Fria (Plana),9113172.84,291071.501,2012,dez,74.84363726263757
Ãgua Fria (Alta),9113472.429,290156.813,2012,dez,73.98890846945763
Porto da Madeira,9114404.262,291240.722,2012,dez,74.8321109094025
Cajueiro,9113978.874,291787.251,2012,dez,68.90207249762449
Campina do Barreto,9113360.156,292045.138,2012,dez,66.91886021830513
Peixinhos,9113079.242,292663.795,2012,dez,70.5581164465106
Arruda,9112577.585,290778.65,2012,dez,70.73790773149442
Encruzilhada,9111342.984,291147.432,2012,dez,68.73404790074824
Ponto de Parada,9111944.964,291203.258,2012,dez,72.93952312381718
FundÃ£o,9113692.115,291141.885,2012,dez,69.96813254346165
HipÃ³dromo,9111681.871,291492.858,2012,dez,69.13502898586317
Rosarinho,9111613.61,290381.157,2012,dez,70.44346105221875
TorreÃ£o,9110784.651,292131.119,2012,dez,70.71508544919787
Campo Grande,9111851.014,291827.584,2012,dez,78.80590345068657
Alto Santa Terezinha,9113598.2,289883.467,2012,dez,80.35808986185758
Bomba do HemetÃ©rio,9112880.579,289851.021,2012,dez,69.52356622943363
Derby,9108891.462,290104.934,2012,dez,73.98596425627298
GraÃ§as,9110255.798,289708.079,2012,dez,63.72265072491575
Espinheiro,9110331.328,291132.224,2012,dez,79.16246774674882
Aflitos,9110761.843,290578.478,2012,dez,69.75469795872712
Jaqueira,9111017.043,289466.588,2012,dez,72.56467064256054
Tamarineira,9111760.594,289914.716,2012,dez,77.2875857827772
Santana,9110759.51,288467.83,2012,dez,69.68847145449271
Parnamirim,9111469.017,288892.196,2012,dez,67.00398341308241
Casa Forte,9111477.721,288043.907,2012,dez,71.24486487267397
PoÃ§o da Panela,9111288.519,287134.705,2012,dez,65.88071694000551
Casa Amarela,9112326.465,287770.32,2012,dez,77.87007260458714
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2012,dez,74.74848014152869
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2012,dez,72.4481198413327
Alto JosÃ© do Pinho,9112751.629,289283.565,2012,dez,73.8640435738482
Vasco da Gama,9113922.665,287550.762,2012,dez,65.74246245489515
Monteiro,9112251.966,286935.676,2012,dez,72.61761394088724
Apipucos,9113185.175,285711.387,2012,dez,72.37676790116717
Alto do MandÃº,9112720.118,286967.594,2012,dez,73.46802488874661
SÃ­tio dos Pintos,9113652.981,283248.377,2012,dez,73.15815637809338
CÃ³rrego do Jenipapo,9114931.748,285628.687,2012,dez,70.17766482852484
Dois IrmÃ£os,9114316.891,283046.585,2012,dez,71.11192454498986
Macaxeira,9113929.124,286266.928,2012,dez,72.64440650853557
Nova Descoberta,9114374.078,285455.447,2012,dez,71.62487699555423
Brejo de Beberibe,9115426.776,287368.207,2012,dez,68.29729436780147
Guabiraba,9118925.116,280472.66,2012,dez,71.0099633871376
Brejo de Guabiraba,9116011.252,286470.068,2012,dez,69.76419492014057
Passarinho,9117604.478,286529.856,2012,dez,63.82248170454463
Mangabeira,9112583.36,290041.311,2012,dez,65.83518258025859
VÃ¡rzea Baixo,9112566.575,286421.591,2012,dez,69.70446839543422
VÃ¡rzea UR7,9111147.548,281788.536,2012,dez,71.80735403360426
CaxangÃ¡,9112046.853,283641.068,2012,dez,66.80906357947387
Iputinga,9111218.811,284743.585,2012,dez,60.36134759352076
Engenho do Meio,9108934.504,284977.522,2012,dez,72.65615617784488
TorrÃµes,9108474.182,285633.242,2012,dez,65.8400343564162
Cordeiro,9109569.979,286498.08,2012,dez,80.1685101533725
Zumbi,9109369.482,288172.472,2012,dez,69.49119814062857
Torre,9110457.305,288948.15,2012,dez,70.60000654303998
Prado,9108489.273,288218.34,2012,dez,72.5667592848224
Madalena,9109260.52,288708.035,2012,dez,67.50038274839046
Ilha do Retiro,9108073.724,289620.413,2012,dez,81.64946490218298
VÃ¡rzea Brasilit,9110245.917,284310.527,2012,dez,73.30810892054433
Cidade UniversitÃ¡ria,9109225.991,284041.371,2012,dez,77.10868267525925
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2012,dez,79.41072801639058
Afogados (Marrom GlacÃª),9106094.768,289066.699,2012,dez,70.71514305226835
Afogados,9106757.379,287276.756,2012,dez,69.62143707847123
Bongi,9108001.134,287967.704,2012,dez,73.71664712676723
San Martin,9107597.587,286249.826,2012,dez,73.78870569959126
Mustardinha,9107309.05,288019.099,2012,dez,70.84243700494362
Mangueira,9106752.433,287877.617,2012,dez,66.41553471632285
EstÃ¢ncia,9105779.586,286336.174,2012,dez,74.69287707945995
JiquiÃ¡,9105785.996,286821.099,2012,dez,72.08126231930598
CaÃ§ote,9104102.268,286696.977,2012,dez,70.0431692960046
Areias,9104721.352,286348.888,2012,dez,72.89006518073239
