bairro,latitude,longitude,ano,mes,umidade
Santo AntÃ´nio,9108146.872,292305.893,2010,jul,81.09079875819327
SÃ£o JosÃ©,9106966.415,291028.633,2010,jul,81.45777005489623
Recife Antigo,9109085.741,292919.623,2010,jul,86.63926725845394
Cabanga,9106406.495,290656.46,2010,jul,81.95590845374734
Coelhos,9107760.014,291308.772,2010,jul,85.8532923837613
Ilha do Leite,9107978.96,291077.482,2010,jul,84.60536665208637
PaissandÃº,9108194.842,290416.08,2010,jul,79.29928810325812
Ilha Joana Bezerra,9107310.114,290425.748,2010,jul,82.30101539672545
Boa Vista,9109077.387,290876.732,2010,jul,89.20203380613468
Soledade,9108960.796,291276.183,2010,jul,80.68793074757832
Santo Amaro,9109946.116,291880.247,2010,jul,87.41675688048736
Dois Unidos,9115506.345,288388.799,2010,jul,84.51926808284442
Beberibe,9114586.482,290525.705,2010,jul,84.67147994705144
Linha do Tiro,9114233.62,289504.946,2010,jul,81.26611152045577
Ãgua Fria (Plana),9113172.84,291071.501,2010,jul,86.82062828375653
Ãgua Fria (Alta),9113472.429,290156.813,2010,jul,83.15034356813527
Porto da Madeira,9114404.262,291240.722,2010,jul,84.53774378518159
Cajueiro,9113978.874,291787.251,2010,jul,80.6929255537849
Campina do Barreto,9113360.156,292045.138,2010,jul,81.69256806984811
Peixinhos,9113079.242,292663.795,2010,jul,80.95837847172488
Arruda,9112577.585,290778.65,2010,jul,84.38072578649826
Encruzilhada,9111342.984,291147.432,2010,jul,81.77780617467683
Ponto de Parada,9111944.964,291203.258,2010,jul,83.3518328389482
FundÃ£o,9113692.115,291141.885,2010,jul,86.96340647272606
HipÃ³dromo,9111681.871,291492.858,2010,jul,80.21771303752351
Rosarinho,9111613.61,290381.157,2010,jul,82.75729429886665
TorreÃ£o,9110784.651,292131.119,2010,jul,82.74681194666272
Campo Grande,9111851.014,291827.584,2010,jul,87.08573369350643
Alto Santa Terezinha,9113598.2,289883.467,2010,jul,76.21785946295881
Bomba do HemetÃ©rio,9112880.579,289851.021,2010,jul,89.03041982324527
Derby,9108891.462,290104.934,2010,jul,82.48820126399228
GraÃ§as,9110255.798,289708.079,2010,jul,86.07698437370065
Espinheiro,9110331.328,291132.224,2010,jul,85.24975327696755
Aflitos,9110761.843,290578.478,2010,jul,84.43052725231362
Jaqueira,9111017.043,289466.588,2010,jul,82.1170038455143
Tamarineira,9111760.594,289914.716,2010,jul,82.33659685501175
Santana,9110759.51,288467.83,2010,jul,81.36862780515958
Parnamirim,9111469.017,288892.196,2010,jul,85.51176825220821
Casa Forte,9111477.721,288043.907,2010,jul,79.42495433809232
PoÃ§o da Panela,9111288.519,287134.705,2010,jul,77.27014013038453
Casa Amarela,9112326.465,287770.32,2010,jul,77.06866723827709
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2010,jul,82.33993288928981
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2010,jul,85.84303627297389
Alto JosÃ© do Pinho,9112751.629,289283.565,2010,jul,84.07735621804848
Vasco da Gama,9113922.665,287550.762,2010,jul,78.56838880919109
Monteiro,9112251.966,286935.676,2010,jul,88.10676968317834
Apipucos,9113185.175,285711.387,2010,jul,82.70581638006763
Alto do MandÃº,9112720.118,286967.594,2010,jul,87.25392112232072
SÃ­tio dos Pintos,9113652.981,283248.377,2010,jul,87.93547906770766
CÃ³rrego do Jenipapo,9114931.748,285628.687,2010,jul,83.1310773433682
Dois IrmÃ£os,9114316.891,283046.585,2010,jul,83.62738271596176
Macaxeira,9113929.124,286266.928,2010,jul,85.40308963779152
Nova Descoberta,9114374.078,285455.447,2010,jul,79.63562477054585
Brejo de Beberibe,9115426.776,287368.207,2010,jul,79.47273123127277
Guabiraba,9118925.116,280472.66,2010,jul,83.95377090708433
Brejo de Guabiraba,9116011.252,286470.068,2010,jul,86.51469951402284
Passarinho,9117604.478,286529.856,2010,jul,81.0876240529638
Mangabeira,9112583.36,290041.311,2010,jul,82.21003825997789
VÃ¡rzea Baixo,9112566.575,286421.591,2010,jul,87.07960681898497
VÃ¡rzea UR7,9111147.548,281788.536,2010,jul,81.92939553879646
CaxangÃ¡,9112046.853,283641.068,2010,jul,81.88736019139425
Iputinga,9111218.811,284743.585,2010,jul,81.31109038155242
Engenho do Meio,9108934.504,284977.522,2010,jul,84.98274379947686
TorrÃµes,9108474.182,285633.242,2010,jul,84.74300327935329
Cordeiro,9109569.979,286498.08,2010,jul,85.75900464751346
Zumbi,9109369.482,288172.472,2010,jul,80.58693576876905
Torre,9110457.305,288948.15,2010,jul,84.42935496233392
Prado,9108489.273,288218.34,2010,jul,76.96925565642601
Madalena,9109260.52,288708.035,2010,jul,82.45258691914964
Ilha do Retiro,9108073.724,289620.413,2010,jul,84.89180185785462
VÃ¡rzea Brasilit,9110245.917,284310.527,2010,jul,81.85461264237522
Cidade UniversitÃ¡ria,9109225.991,284041.371,2010,jul,83.85857072368702
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2010,jul,88.6922954994937
Afogados (Marrom GlacÃª),9106094.768,289066.699,2010,jul,79.63527401728521
Afogados,9106757.379,287276.756,2010,jul,81.88750196771144
Bongi,9108001.134,287967.704,2010,jul,79.59465026211875
San Martin,9107597.587,286249.826,2010,jul,84.01660796735315
Mustardinha,9107309.05,288019.099,2010,jul,85.28829618725044
Mangueira,9106752.433,287877.617,2010,jul,89.0201658264816
EstÃ¢ncia,9105779.586,286336.174,2010,jul,86.7942958608512
JiquiÃ¡,9105785.996,286821.099,2010,jul,84.4906242379145
CaÃ§ote,9104102.268,286696.977,2010,jul,81.47079105185367
Areias,9104721.352,286348.888,2010,jul,83.86729643627896
TejipiÃ³,9105212.347,283469.404,2010,jul,86.1858736292398
Sancho,9105806.562,283345.513,2010,jul,83.57558934909706
Barro,9104276.244,283228.614,2010,jul,80.87030633343883
Coqueiral,9105579.969,282521.737,2010,jul,78.36608757203521
Curado,9107299.958,282026.143,2010,jul,80.0871655411781
TotÃ³,9106028.466,282845.232,2010,jul,79.92295488873027
Jardim SÃ£o Paulo,9106091.212,284789.366,2010,jul,82.44446554590283
BrasÃ­lia Teimosa,9105867.58,291910.581,2010,jul,82.33307382995764
Pina,9104526.606,289352.098,2010,jul,82.27179103303892
Imbiribeira,9103325.289,287372.583,2010,jul,83.89316959970878
Boa Viagem,9101159.587,286709.856,2010,jul,85.11982903512725
Ipsep,9103041.538,287270.038,2010,jul,82.04182123197357
Ibura,9102102.397,285143.988,2010,jul,85.74357183267766
Ibura Vila do Sesi,9103077.514,286055.398,2010,jul,81.68003137048524
Ibura Parque,9103162.275,285659.265,2010,jul,82.05937994764734
JordÃ£o,9100101.151,286086.751,2010,jul,79.1915997838041
Cohab UR5,9100700.205,285154.725,2010,jul,77.88240912876272
Cohab UR4,9100700.825,285154.722,2010,jul,85.14634935829675
Cohab UR10,9100697.345,284430.969,2010,jul,79.52949050514802
Cohab TrÃªs Carneiros,9101176.409,284411.063,2010,jul,88.84800181642694
Cohab UR2,9101678.284,284448.852,2010,jul,83.80088525989268
Cohab UR3,9102297.398,284375.691,2010,jul,82.76886146987408
Cohab Monte Verde,9102393.38,283809.922,2010,jul,80.45055331758309
UR1,9101905.325,285328.723,2010,jul,81.87184175563081
