bairro,latitude,longitude,ano,mes,umidade
Santo AntÃ´nio,9108146.872,292305.893,2010,dez,72.58836015066521
SÃ£o JosÃ©,9106966.415,291028.633,2010,dez,71.94223729921264
Recife Antigo,9109085.741,292919.623,2010,dez,82.54488149004202
Cabanga,9106406.495,290656.46,2010,dez,79.51151597383819
Coelhos,9107760.014,291308.772,2010,dez,66.03278538944268
Ilha do Leite,9107978.96,291077.482,2010,dez,71.02754901183425
PaissandÃº,9108194.842,290416.08,2010,dez,77.14909174239392
Ilha Joana Bezerra,9107310.114,290425.748,2010,dez,66.91067242297014
Boa Vista,9109077.387,290876.732,2010,dez,76.49305445029918
Soledade,9108960.796,291276.183,2010,dez,75.85764007208438
Santo Amaro,9109946.116,291880.247,2010,dez,73.53085417782202
Dois Unidos,9115506.345,288388.799,2010,dez,66.77336957291801
Beberibe,9114586.482,290525.705,2010,dez,72.44766990337254
Linha do Tiro,9114233.62,289504.946,2010,dez,76.67843160164574
Ãgua Fria (Plana),9113172.84,291071.501,2010,dez,75.65396390966856
Ãgua Fria (Alta),9113472.429,290156.813,2010,dez,80.35720063628739
Porto da Madeira,9114404.262,291240.722,2010,dez,73.51291327462857
Cajueiro,9113978.874,291787.251,2010,dez,72.53691292022611
Campina do Barreto,9113360.156,292045.138,2010,dez,78.32608248172585
Peixinhos,9113079.242,292663.795,2010,dez,66.97158112559089
Arruda,9112577.585,290778.65,2010,dez,75.93886036599108
Encruzilhada,9111342.984,291147.432,2010,dez,70.30677646170054
Ponto de Parada,9111944.964,291203.258,2010,dez,77.98690392019574
FundÃ£o,9113692.115,291141.885,2010,dez,75.99010657941301
HipÃ³dromo,9111681.871,291492.858,2010,dez,76.58171012779438
Rosarinho,9111613.61,290381.157,2010,dez,74.9963798740198
TorreÃ£o,9110784.651,292131.119,2010,dez,68.16155560658481
Campo Grande,9111851.014,291827.584,2010,dez,81.41708964209212
Alto Santa Terezinha,9113598.2,289883.467,2010,dez,76.28591785234418
Bomba do HemetÃ©rio,9112880.579,289851.021,2010,dez,71.62393617401607
Derby,9108891.462,290104.934,2010,dez,75.25526457081423
GraÃ§as,9110255.798,289708.079,2010,dez,74.62442637092683
Espinheiro,9110331.328,291132.224,2010,dez,73.72648563852171
Aflitos,9110761.843,290578.478,2010,dez,74.86512710792472
Jaqueira,9111017.043,289466.588,2010,dez,76.29939775706511
Tamarineira,9111760.594,289914.716,2010,dez,78.82831197549264
Santana,9110759.51,288467.83,2010,dez,69.17148054701074
Parnamirim,9111469.017,288892.196,2010,dez,70.6135114151781
Casa Forte,9111477.721,288043.907,2010,dez,74.82730223894757
PoÃ§o da Panela,9111288.519,287134.705,2010,dez,75.51907561013431
Casa Amarela,9112326.465,287770.32,2010,dez,73.965922697576
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2010,dez,76.25157491639504
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2010,dez,79.73215995822223
Alto JosÃ© do Pinho,9112751.629,289283.565,2010,dez,71.69979107663904
Vasco da Gama,9113922.665,287550.762,2010,dez,68.04768761762735
Monteiro,9112251.966,286935.676,2010,dez,73.63943002504546
Apipucos,9113185.175,285711.387,2010,dez,69.78684434866119
Alto do MandÃº,9112720.118,286967.594,2010,dez,67.3518196500667
SÃ­tio dos Pintos,9113652.981,283248.377,2010,dez,74.95309079252506
CÃ³rrego do Jenipapo,9114931.748,285628.687,2010,dez,77.28010234344478
Dois IrmÃ£os,9114316.891,283046.585,2010,dez,73.1370063146675
Macaxeira,9113929.124,286266.928,2010,dez,70.5689998411673
Nova Descoberta,9114374.078,285455.447,2010,dez,75.1198041663724
Brejo de Beberibe,9115426.776,287368.207,2010,dez,65.02634445865543
Guabiraba,9118925.116,280472.66,2010,dez,80.44835769446334
Brejo de Guabiraba,9116011.252,286470.068,2010,dez,70.93881842448188
Passarinho,9117604.478,286529.856,2010,dez,69.8326838096791
Mangabeira,9112583.36,290041.311,2010,dez,74.26178513167513
VÃ¡rzea Baixo,9112566.575,286421.591,2010,dez,86.5836492117702
VÃ¡rzea UR7,9111147.548,281788.536,2010,dez,69.18769543107395
CaxangÃ¡,9112046.853,283641.068,2010,dez,79.43064605567396
Iputinga,9111218.811,284743.585,2010,dez,76.93435181081479
Engenho do Meio,9108934.504,284977.522,2010,dez,72.99087706688985
TorrÃµes,9108474.182,285633.242,2010,dez,69.57257257440335
Cordeiro,9109569.979,286498.08,2010,dez,70.68483657574663
Zumbi,9109369.482,288172.472,2010,dez,76.98895123587839
Torre,9110457.305,288948.15,2010,dez,72.32654931742181
Prado,9108489.273,288218.34,2010,dez,75.20047566564598
Madalena,9109260.52,288708.035,2010,dez,75.61143632335958
Ilha do Retiro,9108073.724,289620.413,2010,dez,73.73126363867837
VÃ¡rzea Brasilit,9110245.917,284310.527,2010,dez,74.45272453368979
Cidade UniversitÃ¡ria,9109225.991,284041.371,2010,dez,78.63085521103326
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2010,dez,73.13322198574858
Afogados (Marrom GlacÃª),9106094.768,289066.699,2010,dez,81.72909949052914
Afogados,9106757.379,287276.756,2010,dez,74.48436827309622
