bairro,latitude,longitude,ano,mes,umidade
Santo AntÃ´nio,9108146.872,292305.893,2017,mar,87.19494892819927
SÃ£o JosÃ©,9106966.415,291028.633,2017,mar,81.7273987352398
Recife Antigo,9109085.741,292919.623,2017,mar,87.56845253850409
Cabanga,9106406.495,290656.46,2017,mar,77.48869126853623
Coelhos,9107760.014,291308.772,2017,mar,85.64227608508885
Ilha do Leite,9107978.96,291077.482,2017,mar,77.85651830662343
PaissandÃº,9108194.842,290416.08,2017,mar,85.23778078551632
Ilha Joana Bezerra,9107310.114,290425.748,2017,mar,84.62101170552869
Boa Vista,9109077.387,290876.732,2017,mar,76.17327367122901
Soledade,9108960.796,291276.183,2017,mar,79.5383819047773
Santo Amaro,9109946.116,291880.247,2017,mar,71.93384005072275
Dois Unidos,9115506.345,288388.799,2017,mar,83.16140129359442
Beberibe,9114586.482,290525.705,2017,mar,73.28879571931068
Linha do Tiro,9114233.62,289504.946,2017,mar,77.34105710974497
Ãgua Fria (Plana),9113172.84,291071.501,2017,mar,84.01266297157981
Ãgua Fria (Alta),9113472.429,290156.813,2017,mar,85.27085150705796
Porto da Madeira,9114404.262,291240.722,2017,mar,80.62495467737858
Cajueiro,9113978.874,291787.251,2017,mar,82.99039562254052
Campina do Barreto,9113360.156,292045.138,2017,mar,82.04046677405543
Peixinhos,9113079.242,292663.795,2017,mar,89.60912709557209
Arruda,9112577.585,290778.65,2017,mar,83.17976810888096
Encruzilhada,9111342.984,291147.432,2017,mar,77.41813066545812
Ponto de Parada,9111944.964,291203.258,2017,mar,82.63341374096294
FundÃ£o,9113692.115,291141.885,2017,mar,81.0354467953049
HipÃ³dromo,9111681.871,291492.858,2017,mar,81.12185091351851
Rosarinho,9111613.61,290381.157,2017,mar,80.67449756485658
TorreÃ£o,9110784.651,292131.119,2017,mar,83.9161384921654
Campo Grande,9111851.014,291827.584,2017,mar,81.84760928707811
Alto Santa Terezinha,9113598.2,289883.467,2017,mar,86.39470030942147
Bomba do HemetÃ©rio,9112880.579,289851.021,2017,mar,74.66601940617691
Derby,9108891.462,290104.934,2017,mar,87.98268731216805
GraÃ§as,9110255.798,289708.079,2017,mar,79.804202373213
Espinheiro,9110331.328,291132.224,2017,mar,74.83232978486346
Aflitos,9110761.843,290578.478,2017,mar,83.68478201426339
Jaqueira,9111017.043,289466.588,2017,mar,78.66841067881688
Tamarineira,9111760.594,289914.716,2017,mar,81.4240556997224
Santana,9110759.51,288467.83,2017,mar,80.0600000115239
Parnamirim,9111469.017,288892.196,2017,mar,79.54163978300903
Casa Forte,9111477.721,288043.907,2017,mar,82.72886757081632
PoÃ§o da Panela,9111288.519,287134.705,2017,mar,87.17257788326395
Casa Amarela,9112326.465,287770.32,2017,mar,83.67207567515732
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2017,mar,88.25157229008498
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2017,mar,83.38808458205345
Alto JosÃ© do Pinho,9112751.629,289283.565,2017,mar,77.66234399730494
Vasco da Gama,9113922.665,287550.762,2017,mar,78.8618539014946
Monteiro,9112251.966,286935.676,2017,mar,81.65786080274465
Apipucos,9113185.175,285711.387,2017,mar,85.46923877179307
Alto do MandÃº,9112720.118,286967.594,2017,mar,85.42661613596268
SÃ­tio dos Pintos,9113652.981,283248.377,2017,mar,85.38163631893795
CÃ³rrego do Jenipapo,9114931.748,285628.687,2017,mar,74.67088050075459
Dois IrmÃ£os,9114316.891,283046.585,2017,mar,84.54332773591189
Macaxeira,9113929.124,286266.928,2017,mar,80.06118851757628
Nova Descoberta,9114374.078,285455.447,2017,mar,80.02531360191861
Brejo de Beberibe,9115426.776,287368.207,2017,mar,83.52673235093665
Guabiraba,9118925.116,280472.66,2017,mar,81.32111890109967
Brejo de Guabiraba,9116011.252,286470.068,2017,mar,81.04602921250091
Passarinho,9117604.478,286529.856,2017,mar,78.04979669776579
Mangabeira,9112583.36,290041.311,2017,mar,83.45718990523395
VÃ¡rzea Baixo,9112566.575,286421.591,2017,mar,83.33809663549022
VÃ¡rzea UR7,9111147.548,281788.536,2017,mar,86.85608361547621
CaxangÃ¡,9112046.853,283641.068,2017,mar,77.8932757759466
Iputinga,9111218.811,284743.585,2017,mar,85.498805118013
Engenho do Meio,9108934.504,284977.522,2017,mar,87.74199233127992
TorrÃµes,9108474.182,285633.242,2017,mar,77.50020885850716
Cordeiro,9109569.979,286498.08,2017,mar,80.3248940456775
Zumbi,9109369.482,288172.472,2017,mar,81.46216921189088
Torre,9110457.305,288948.15,2017,mar,80.9561840804505
Prado,9108489.273,288218.34,2017,mar,83.08774763561708
Madalena,9109260.52,288708.035,2017,mar,83.33488742145389
Ilha do Retiro,9108073.724,289620.413,2017,mar,86.44180506986152
