bairro,latitude,longitude,ano,mes,umidade
Santo AntÃ´nio,9108146.872,292305.893,2014,abr,70.88705663548654
SÃ£o JosÃ©,9106966.415,291028.633,2014,abr,73.96424103973357
Recife Antigo,9109085.741,292919.623,2014,abr,75.34612936885851
Cabanga,9106406.495,290656.46,2014,abr,70.62706158124615
Coelhos,9107760.014,291308.772,2014,abr,74.15436093622122
Ilha do Leite,9107978.96,291077.482,2014,abr,69.06089256233238
PaissandÃº,9108194.842,290416.08,2014,abr,74.24421399105044
Ilha Joana Bezerra,9107310.114,290425.748,2014,abr,76.53518315059077
Boa Vista,9109077.387,290876.732,2014,abr,75.43936768698974
Soledade,9108960.796,291276.183,2014,abr,77.2323420675237
Santo Amaro,9109946.116,291880.247,2014,abr,75.25016125055066
Dois Unidos,9115506.345,288388.799,2014,abr,76.43748160340407
Beberibe,9114586.482,290525.705,2014,abr,70.1872604126106
Linha do Tiro,9114233.62,289504.946,2014,abr,69.99697546201531
Ãgua Fria (Plana),9113172.84,291071.501,2014,abr,76.00618393940516
Ãgua Fria (Alta),9113472.429,290156.813,2014,abr,71.29185981390897
Porto da Madeira,9114404.262,291240.722,2014,abr,74.69222162475465
Cajueiro,9113978.874,291787.251,2014,abr,68.86510729161954
Campina do Barreto,9113360.156,292045.138,2014,abr,73.69111232724126
Peixinhos,9113079.242,292663.795,2014,abr,76.35792561336251
Arruda,9112577.585,290778.65,2014,abr,75.84046801206169
Encruzilhada,9111342.984,291147.432,2014,abr,70.31055266068377
Ponto de Parada,9111944.964,291203.258,2014,abr,68.0394655255645
FundÃ£o,9113692.115,291141.885,2014,abr,68.56518086082103
HipÃ³dromo,9111681.871,291492.858,2014,abr,73.99354910698554
Rosarinho,9111613.61,290381.157,2014,abr,75.00626075518879
TorreÃ£o,9110784.651,292131.119,2014,abr,74.73557533411316
Campo Grande,9111851.014,291827.584,2014,abr,68.6434646210679
Alto Santa Terezinha,9113598.2,289883.467,2014,abr,73.72527332471199
Bomba do HemetÃ©rio,9112880.579,289851.021,2014,abr,76.54867519440121
Derby,9108891.462,290104.934,2014,abr,72.29164393063179
GraÃ§as,9110255.798,289708.079,2014,abr,67.41421508168864
Espinheiro,9110331.328,291132.224,2014,abr,76.40702916161696
Aflitos,9110761.843,290578.478,2014,abr,74.93392300705707
Jaqueira,9111017.043,289466.588,2014,abr,74.42226416747066
Tamarineira,9111760.594,289914.716,2014,abr,73.58384221544036
Santana,9110759.51,288467.83,2014,abr,67.29630264144267
Parnamirim,9111469.017,288892.196,2014,abr,74.08723460170543
Casa Forte,9111477.721,288043.907,2014,abr,67.86891097998299
PoÃ§o da Panela,9111288.519,287134.705,2014,abr,75.65862410462748
Casa Amarela,9112326.465,287770.32,2014,abr,67.23358505998007
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2014,abr,72.80785776415398
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2014,abr,75.7762659454994
Alto JosÃ© do Pinho,9112751.629,289283.565,2014,abr,72.40510678116873
Vasco da Gama,9113922.665,287550.762,2014,abr,80.09419821803951
Monteiro,9112251.966,286935.676,2014,abr,71.14155990032346
Apipucos,9113185.175,285711.387,2014,abr,72.48212756697212
Alto do MandÃº,9112720.118,286967.594,2014,abr,75.45565051362172
SÃ­tio dos Pintos,9113652.981,283248.377,2014,abr,71.54682474176111
CÃ³rrego do Jenipapo,9114931.748,285628.687,2014,abr,70.06145707549405
Dois IrmÃ£os,9114316.891,283046.585,2014,abr,76.64495451298038
Macaxeira,9113929.124,286266.928,2014,abr,76.14672157741748
Nova Descoberta,9114374.078,285455.447,2014,abr,81.97405051860504
Brejo de Beberibe,9115426.776,287368.207,2014,abr,76.24160301069277
Guabiraba,9118925.116,280472.66,2014,abr,71.18382474467302
Brejo de Guabiraba,9116011.252,286470.068,2014,abr,70.95749491012084
Passarinho,9117604.478,286529.856,2014,abr,73.87477176621842
Mangabeira,9112583.36,290041.311,2014,abr,69.15056893250677
VÃ¡rzea Baixo,9112566.575,286421.591,2014,abr,71.92279739764864
VÃ¡rzea UR7,9111147.548,281788.536,2014,abr,73.83048707957495
CaxangÃ¡,9112046.853,283641.068,2014,abr,72.37168378596206
Iputinga,9111218.811,284743.585,2014,abr,69.13548800204688
Engenho do Meio,9108934.504,284977.522,2014,abr,75.68624175405563
TorrÃµes,9108474.182,285633.242,2014,abr,77.74687094247693
Cordeiro,9109569.979,286498.08,2014,abr,70.42582155823105
Zumbi,9109369.482,288172.472,2014,abr,78.10000848497918
Torre,9110457.305,288948.15,2014,abr,71.56839158196348
