bairro,latitude,longitude,ano,mes,umidade
Santo AntÃ´nio,9108146.872,292305.893,2011,mai,89.02126517992585
SÃ£o JosÃ©,9106966.415,291028.633,2011,mai,92.26732029030858
Recife Antigo,9109085.741,292919.623,2011,mai,93.94858676350634
Cabanga,9106406.495,290656.46,2011,mai,93.12084299728916
Coelhos,9107760.014,291308.772,2011,mai,89.43943273764553
Ilha do Leite,9107978.96,291077.482,2011,mai,92.238496086411
PaissandÃº,9108194.842,290416.08,2011,mai,87.625554632468
Ilha Joana Bezerra,9107310.114,290425.748,2011,mai,90.81770021253068
Boa Vista,9109077.387,290876.732,2011,mai,86.36004477054163
Soledade,9108960.796,291276.183,2011,mai,91.76918983019532
Santo Amaro,9109946.116,291880.247,2011,mai,90.72841896538452
Dois Unidos,9115506.345,288388.799,2011,mai,93.30609235227304
Beberibe,9114586.482,290525.705,2011,mai,90.92236913988334
Linha do Tiro,9114233.62,289504.946,2011,mai,95.69662068175568
Ãgua Fria (Plana),9113172.84,291071.501,2011,mai,91.7864096390066
Ãgua Fria (Alta),9113472.429,290156.813,2011,mai,89.50497470585555
Porto da Madeira,9114404.262,291240.722,2011,mai,88.93709804844191
Cajueiro,9113978.874,291787.251,2011,mai,90.84140719629114
Campina do Barreto,9113360.156,292045.138,2011,mai,89.99439743393009
Peixinhos,9113079.242,292663.795,2011,mai,91.29684281673636
Arruda,9112577.585,290778.65,2011,mai,94.15401290387508
Encruzilhada,9111342.984,291147.432,2011,mai,94.2451815849473
Ponto de Parada,9111944.964,291203.258,2011,mai,91.17709035347175
FundÃ£o,9113692.115,291141.885,2011,mai,92.97458277220088
HipÃ³dromo,9111681.871,291492.858,2011,mai,88.1567966571388
Rosarinho,9111613.61,290381.157,2011,mai,92.87853193529828
TorreÃ£o,9110784.651,292131.119,2011,mai,92.29620094950484
Campo Grande,9111851.014,291827.584,2011,mai,92.12053167693736
Alto Santa Terezinha,9113598.2,289883.467,2011,mai,90.54165264080603
Bomba do HemetÃ©rio,9112880.579,289851.021,2011,mai,92.52577370946013
Derby,9108891.462,290104.934,2011,mai,92.59835494813387
GraÃ§as,9110255.798,289708.079,2011,mai,92.20341632762124
Espinheiro,9110331.328,291132.224,2011,mai,89.51359116790942
Aflitos,9110761.843,290578.478,2011,mai,88.82514427895376
Jaqueira,9111017.043,289466.588,2011,mai,89.9156319915713
Tamarineira,9111760.594,289914.716,2011,mai,90.73651775709745
Santana,9110759.51,288467.83,2011,mai,90.7024450331696
Parnamirim,9111469.017,288892.196,2011,mai,89.26007306855067
Casa Forte,9111477.721,288043.907,2011,mai,90.04275604284797
PoÃ§o da Panela,9111288.519,287134.705,2011,mai,93.66693407805744
Casa Amarela,9112326.465,287770.32,2011,mai,89.67178508435549
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2011,mai,90.20141030908344
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2011,mai,92.04967227675242
Alto JosÃ© do Pinho,9112751.629,289283.565,2011,mai,92.68286660816516
Vasco da Gama,9113922.665,287550.762,2011,mai,92.16136279341217
Monteiro,9112251.966,286935.676,2011,mai,91.36245923870337
Apipucos,9113185.175,285711.387,2011,mai,93.20338930546076
Alto do MandÃº,9112720.118,286967.594,2011,mai,92.79312840043964
SÃ­tio dos Pintos,9113652.981,283248.377,2011,mai,92.95578678999672
CÃ³rrego do Jenipapo,9114931.748,285628.687,2011,mai,91.03353037414831
Dois IrmÃ£os,9114316.891,283046.585,2011,mai,87.61936733789831
Macaxeira,9113929.124,286266.928,2011,mai,85.94948667898419
Nova Descoberta,9114374.078,285455.447,2011,mai,91.58549721901753
Brejo de Beberibe,9115426.776,287368.207,2011,mai,89.59436634020823
Guabiraba,9118925.116,280472.66,2011,mai,88.78185127916169
Brejo de Guabiraba,9116011.252,286470.068,2011,mai,91.12640276589752
Passarinho,9117604.478,286529.856,2011,mai,90.51386103149169
Mangabeira,9112583.36,290041.311,2011,mai,86.3798346596207
VÃ¡rzea Baixo,9112566.575,286421.591,2011,mai,91.02374663717184
VÃ¡rzea UR7,9111147.548,281788.536,2011,mai,90.25031821281804
CaxangÃ¡,9112046.853,283641.068,2011,mai,92.2699699941902
Iputinga,9111218.811,284743.585,2011,mai,92.6497964234071
Engenho do Meio,9108934.504,284977.522,2011,mai,86.88466973527261
TorrÃµes,9108474.182,285633.242,2011,mai,90.20762216639046
Cordeiro,9109569.979,286498.08,2011,mai,88.11552240755609
Zumbi,9109369.482,288172.472,2011,mai,93.12544144388757
Torre,9110457.305,288948.15,2011,mai,91.93481669782776
