bairro,latitude,longitude,ano,mes,umidade
Santo AntÃ´nio,9108146.872,292305.893,2014,jun,80.14686261348076
SÃ£o JosÃ©,9106966.415,291028.633,2014,jun,77.91161473081034
Recife Antigo,9109085.741,292919.623,2014,jun,76.21013324044006
Cabanga,9106406.495,290656.46,2014,jun,77.94305508057052
Coelhos,9107760.014,291308.772,2014,jun,78.10200384569548
Ilha do Leite,9107978.96,291077.482,2014,jun,75.18350636024759
PaissandÃº,9108194.842,290416.08,2014,jun,78.95517537571088
Ilha Joana Bezerra,9107310.114,290425.748,2014,jun,72.25564403239277
Boa Vista,9109077.387,290876.732,2014,jun,79.3035584142129
Soledade,9108960.796,291276.183,2014,jun,82.15001469693642
Santo Amaro,9109946.116,291880.247,2014,jun,75.23362537440559
Dois Unidos,9115506.345,288388.799,2014,jun,74.9519291355381
Beberibe,9114586.482,290525.705,2014,jun,74.2734639465187
Linha do Tiro,9114233.62,289504.946,2014,jun,73.83337081264345
Ãgua Fria (Plana),9113172.84,291071.501,2014,jun,78.69969601985203
Ãgua Fria (Alta),9113472.429,290156.813,2014,jun,78.02843245993812
Porto da Madeira,9114404.262,291240.722,2014,jun,77.57055050923293
Cajueiro,9113978.874,291787.251,2014,jun,76.34610960184156
Campina do Barreto,9113360.156,292045.138,2014,jun,78.3952352330486
Peixinhos,9113079.242,292663.795,2014,jun,75.47689195315154
Arruda,9112577.585,290778.65,2014,jun,71.04913061421053
Encruzilhada,9111342.984,291147.432,2014,jun,72.11941998467113
Ponto de Parada,9111944.964,291203.258,2014,jun,73.4827321875358
FundÃ£o,9113692.115,291141.885,2014,jun,74.89176249829737
HipÃ³dromo,9111681.871,291492.858,2014,jun,76.12544291245652
Rosarinho,9111613.61,290381.157,2014,jun,74.06753849697158
TorreÃ£o,9110784.651,292131.119,2014,jun,75.30909136830651
Campo Grande,9111851.014,291827.584,2014,jun,77.20787332886539
Alto Santa Terezinha,9113598.2,289883.467,2014,jun,78.32375975480825
Bomba do HemetÃ©rio,9112880.579,289851.021,2014,jun,78.2739446154589
Derby,9108891.462,290104.934,2014,jun,82.9069346216622
GraÃ§as,9110255.798,289708.079,2014,jun,75.378554325247
Espinheiro,9110331.328,291132.224,2014,jun,70.49696481246612
Aflitos,9110761.843,290578.478,2014,jun,71.09425294244139
Jaqueira,9111017.043,289466.588,2014,jun,81.1955023236942
Tamarineira,9111760.594,289914.716,2014,jun,71.98326923037493
Santana,9110759.51,288467.83,2014,jun,73.94477060865408
Parnamirim,9111469.017,288892.196,2014,jun,75.97712960834903
Casa Forte,9111477.721,288043.907,2014,jun,74.64946902031227
PoÃ§o da Panela,9111288.519,287134.705,2014,jun,79.25006137031593
Casa Amarela,9112326.465,287770.32,2014,jun,75.729065896522
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2014,jun,71.75534261638853
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2014,jun,72.18711087876929
Alto JosÃ© do Pinho,9112751.629,289283.565,2014,jun,77.84157604343977
Vasco da Gama,9113922.665,287550.762,2014,jun,76.47116591847676
Monteiro,9112251.966,286935.676,2014,jun,76.32590547371939
Apipucos,9113185.175,285711.387,2014,jun,76.66381470613364
Alto do MandÃº,9112720.118,286967.594,2014,jun,77.73896858960497
SÃ­tio dos Pintos,9113652.981,283248.377,2014,jun,74.51382930929992
CÃ³rrego do Jenipapo,9114931.748,285628.687,2014,jun,72.8664000398526
Dois IrmÃ£os,9114316.891,283046.585,2014,jun,86.81767287881529
Macaxeira,9113929.124,286266.928,2014,jun,73.49473819541143
Nova Descoberta,9114374.078,285455.447,2014,jun,77.12720642499724
Brejo de Beberibe,9115426.776,287368.207,2014,jun,80.40136085775583
Guabiraba,9118925.116,280472.66,2014,jun,79.79470248284407
Brejo de Guabiraba,9116011.252,286470.068,2014,jun,76.3028611074582
Passarinho,9117604.478,286529.856,2014,jun,76.20978651916117
Mangabeira,9112583.36,290041.311,2014,jun,79.28048265128474
VÃ¡rzea Baixo,9112566.575,286421.591,2014,jun,75.59927032118925
VÃ¡rzea UR7,9111147.548,281788.536,2014,jun,77.11540630587784
CaxangÃ¡,9112046.853,283641.068,2014,jun,80.013144647466
Iputinga,9111218.811,284743.585,2014,jun,79.45282105381825
Engenho do Meio,9108934.504,284977.522,2014,jun,74.7726795785854
TorrÃµes,9108474.182,285633.242,2014,jun,75.33030184728425
Cordeiro,9109569.979,286498.08,2014,jun,77.98067512697436
Zumbi,9109369.482,288172.472,2014,jun,78.70450235513023
Torre,9110457.305,288948.15,2014,jun,77.60152474065318
Prado,9108489.273,288218.34,2014,jun,82.70934832713695
Madalena,9109260.52,288708.035,2014,jun,78.30883281589053
Ilha do Retiro,9108073.724,289620.413,2014,jun,72.49214357485495
VÃ¡rzea Brasilit,9110245.917,284310.527,2014,jun,78.80937136555859
Cidade UniversitÃ¡ria,9109225.991,284041.371,2014,jun,73.04511911332415
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2014,jun,77.92440228790622
Afogados (Marrom GlacÃª),9106094.768,289066.699,2014,jun,72.57902361067087
Afogados,9106757.379,287276.756,2014,jun,74.97822807777061
Bongi,9108001.134,287967.704,2014,jun,75.13836480524525
San Martin,9107597.587,286249.826,2014,jun,75.72281567820559
Mustardinha,9107309.05,288019.099,2014,jun,73.65341385968686
Mangueira,9106752.433,287877.617,2014,jun,79.60101363059147
EstÃ¢ncia,9105779.586,286336.174,2014,jun,76.00029132790452
JiquiÃ¡,9105785.996,286821.099,2014,jun,78.18517886355396
CaÃ§ote,9104102.268,286696.977,2014,jun,77.94931013287851
Areias,9104721.352,286348.888,2014,jun,79.48721523085914
TejipiÃ³,9105212.347,283469.404,2014,jun,75.50227443687423
Sancho,9105806.562,283345.513,2014,jun,72.3374070346145
Barro,9104276.244,283228.614,2014,jun,79.85951896031281
Coqueiral,9105579.969,282521.737,2014,jun,74.10262788759951
Curado,9107299.958,282026.143,2014,jun,73.48459814471191
TotÃ³,9106028.466,282845.232,2014,jun,75.87512426598903
Jardim SÃ£o Paulo,9106091.212,284789.366,2014,jun,77.17358331642117
BrasÃ­lia Teimosa,9105867.58,291910.581,2014,jun,75.2509281854209
Pina,9104526.606,289352.098,2014,jun,79.8634985315638
Imbiribeira,9103325.289,287372.583,2014,jun,70.62173204882446
Boa Viagem,9101159.587,286709.856,2014,jun,80.52028840240186
Ipsep,9103041.538,287270.038,2014,jun,76.12426978414263
Ibura,9102102.397,285143.988,2014,jun,83.65977138363593
Ibura Vila do Sesi,9103077.514,286055.398,2014,jun,82.94165059850333
Ibura Parque,9103162.275,285659.265,2014,jun,74.7783650415362
JordÃ£o,9100101.151,286086.751,2014,jun,78.16666506365725
Cohab UR5,9100700.205,285154.725,2014,jun,73.85015826287636
Cohab UR4,9100700.825,285154.722,2014,jun,74.2242436938645
Cohab UR10,9100697.345,284430.969,2014,jun,79.23764063217726
Cohab TrÃªs Carneiros,9101176.409,284411.063,2014,jun,75.96676757541474
Cohab UR2,9101678.284,284448.852,2014,jun,76.30194273102781
Cohab UR3,9102297.398,284375.691,2014,jun,77.12107898291123
Cohab Monte Verde,9102393.38,283809.922,2014,jun,82.01164453888696
UR1,9101905.325,285328.723,2014,jun,76.915636650401
