bairro,latitude,longitude,ano,mes,umidade
Santo AntÃ´nio,9108146.872,292305.893,2010,set,73.34213212060753
SÃ£o JosÃ©,9106966.415,291028.633,2010,set,81.24817919276687
Recife Antigo,9109085.741,292919.623,2010,set,76.83196641743062
Cabanga,9106406.495,290656.46,2010,set,78.5588573787959
Coelhos,9107760.014,291308.772,2010,set,83.44207388422146
Ilha do Leite,9107978.96,291077.482,2010,set,82.10895410301691
PaissandÃº,9108194.842,290416.08,2010,set,73.97408071085405
Ilha Joana Bezerra,9107310.114,290425.748,2010,set,76.04938968816906
Boa Vista,9109077.387,290876.732,2010,set,75.53233429989854
Soledade,9108960.796,291276.183,2010,set,80.11105561569761
Santo Amaro,9109946.116,291880.247,2010,set,78.17522566051647
Dois Unidos,9115506.345,288388.799,2010,set,68.65342372185468
Beberibe,9114586.482,290525.705,2010,set,78.8135633005098
Linha do Tiro,9114233.62,289504.946,2010,set,78.64095881151503
Ãgua Fria (Plana),9113172.84,291071.501,2010,set,74.87902848491295
Ãgua Fria (Alta),9113472.429,290156.813,2010,set,78.18688016120477
Porto da Madeira,9114404.262,291240.722,2010,set,68.88247526733197
Cajueiro,9113978.874,291787.251,2010,set,82.78692759923065
Campina do Barreto,9113360.156,292045.138,2010,set,80.26221529987593
Peixinhos,9113079.242,292663.795,2010,set,76.48052085969852
Arruda,9112577.585,290778.65,2010,set,68.88383045218329
Encruzilhada,9111342.984,291147.432,2010,set,75.4924134686525
Ponto de Parada,9111944.964,291203.258,2010,set,67.54690845491953
FundÃ£o,9113692.115,291141.885,2010,set,71.70266956622596
HipÃ³dromo,9111681.871,291492.858,2010,set,79.44245186121097
Rosarinho,9111613.61,290381.157,2010,set,82.11575760098617
TorreÃ£o,9110784.651,292131.119,2010,set,87.75396117375548
Campo Grande,9111851.014,291827.584,2010,set,74.64124060000647
Alto Santa Terezinha,9113598.2,289883.467,2010,set,69.92179508059161
Bomba do HemetÃ©rio,9112880.579,289851.021,2010,set,68.84086128307361
Derby,9108891.462,290104.934,2010,set,78.51231693828828
GraÃ§as,9110255.798,289708.079,2010,set,81.54803133997218
Espinheiro,9110331.328,291132.224,2010,set,81.68805280843209
Aflitos,9110761.843,290578.478,2010,set,69.95708873253398
Jaqueira,9111017.043,289466.588,2010,set,71.67274093153544
Tamarineira,9111760.594,289914.716,2010,set,78.80071391536832
Santana,9110759.51,288467.83,2010,set,80.66459905921191
Parnamirim,9111469.017,288892.196,2010,set,79.25839857761443
Casa Forte,9111477.721,288043.907,2010,set,82.05306721256152
PoÃ§o da Panela,9111288.519,287134.705,2010,set,83.30756293261437
Casa Amarela,9112326.465,287770.32,2010,set,75.85007655342608
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2010,set,81.2032828492662
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2010,set,70.13994547557151
Alto JosÃ© do Pinho,9112751.629,289283.565,2010,set,77.72255077740246
Vasco da Gama,9113922.665,287550.762,2010,set,69.95099214416663
Monteiro,9112251.966,286935.676,2010,set,74.84242020648544
Apipucos,9113185.175,285711.387,2010,set,78.52058102709773
Alto do MandÃº,9112720.118,286967.594,2010,set,70.43759928037029
SÃ­tio dos Pintos,9113652.981,283248.377,2010,set,79.03306392786985
CÃ³rrego do Jenipapo,9114931.748,285628.687,2010,set,79.16360071163248
Dois IrmÃ£os,9114316.891,283046.585,2010,set,73.40690439295523
Macaxeira,9113929.124,286266.928,2010,set,74.86695612908944
Nova Descoberta,9114374.078,285455.447,2010,set,83.43891508279125
Brejo de Beberibe,9115426.776,287368.207,2010,set,72.68045829870081
Guabiraba,9118925.116,280472.66,2010,set,75.0922289401647
Brejo de Guabiraba,9116011.252,286470.068,2010,set,76.75537491654809
Passarinho,9117604.478,286529.856,2010,set,79.11455323399298
Mangabeira,9112583.36,290041.311,2010,set,75.77407281988165
VÃ¡rzea Baixo,9112566.575,286421.591,2010,set,81.39815277278282
VÃ¡rzea UR7,9111147.548,281788.536,2010,set,70.42891688791404
CaxangÃ¡,9112046.853,283641.068,2010,set,78.36125060965134
Iputinga,9111218.811,284743.585,2010,set,77.58017619700969
Engenho do Meio,9108934.504,284977.522,2010,set,80.22196926259244
TorrÃµes,9108474.182,285633.242,2010,set,67.95068875550389
Cordeiro,9109569.979,286498.08,2010,set,78.76523118424655
Zumbi,9109369.482,288172.472,2010,set,82.43675135086356
