bairro,latitude,longitude,ano,mes,umidade
Santo AntÃ´nio,9108146.872,292305.893,2012,mai,74.72798840818888
SÃ£o JosÃ©,9106966.415,291028.633,2012,mai,78.82285803254887
Recife Antigo,9109085.741,292919.623,2012,mai,72.33535703938239
Cabanga,9106406.495,290656.46,2012,mai,81.35694025412892
Coelhos,9107760.014,291308.772,2012,mai,84.3375855870313
Ilha do Leite,9107978.96,291077.482,2012,mai,83.09038151797048
PaissandÃº,9108194.842,290416.08,2012,mai,73.63321369769258
Ilha Joana Bezerra,9107310.114,290425.748,2012,mai,78.77442131446797
Boa Vista,9109077.387,290876.732,2012,mai,85.43294171000237
Soledade,9108960.796,291276.183,2012,mai,80.55462442322279
Santo Amaro,9109946.116,291880.247,2012,mai,82.56915072777268
Dois Unidos,9115506.345,288388.799,2012,mai,71.73355694377864
Beberibe,9114586.482,290525.705,2012,mai,79.92963333893128
Linha do Tiro,9114233.62,289504.946,2012,mai,85.55284284748909
Ãgua Fria (Plana),9113172.84,291071.501,2012,mai,73.16662951933472
Ãgua Fria (Alta),9113472.429,290156.813,2012,mai,68.79499501905691
Porto da Madeira,9114404.262,291240.722,2012,mai,79.20308912575626
Cajueiro,9113978.874,291787.251,2012,mai,81.42422243034298
Campina do Barreto,9113360.156,292045.138,2012,mai,80.14985645419776
Peixinhos,9113079.242,292663.795,2012,mai,89.55013382573097
Arruda,9112577.585,290778.65,2012,mai,82.89569176915256
Encruzilhada,9111342.984,291147.432,2012,mai,78.71592867322535
Ponto de Parada,9111944.964,291203.258,2012,mai,80.36779925263639
FundÃ£o,9113692.115,291141.885,2012,mai,81.88799254773565
HipÃ³dromo,9111681.871,291492.858,2012,mai,77.9729695041871
Rosarinho,9111613.61,290381.157,2012,mai,79.37002083725572
TorreÃ£o,9110784.651,292131.119,2012,mai,78.77805228427998
Campo Grande,9111851.014,291827.584,2012,mai,74.71973784730989
Alto Santa Terezinha,9113598.2,289883.467,2012,mai,78.1767358393523
Bomba do HemetÃ©rio,9112880.579,289851.021,2012,mai,80.07133542905125
Derby,9108891.462,290104.934,2012,mai,82.88784522546231
GraÃ§as,9110255.798,289708.079,2012,mai,75.13071093655512
Espinheiro,9110331.328,291132.224,2012,mai,78.70760057547169
Aflitos,9110761.843,290578.478,2012,mai,77.95584828119158
Jaqueira,9111017.043,289466.588,2012,mai,75.69934770927736
Tamarineira,9111760.594,289914.716,2012,mai,74.17735878105604
Santana,9110759.51,288467.83,2012,mai,74.85212443344544
Parnamirim,9111469.017,288892.196,2012,mai,74.27861536490403
Casa Forte,9111477.721,288043.907,2012,mai,83.04217242637753
PoÃ§o da Panela,9111288.519,287134.705,2012,mai,77.09635149761021
Casa Amarela,9112326.465,287770.32,2012,mai,74.74628680002039
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2012,mai,82.19302621507777
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2012,mai,78.64514930231437
Alto JosÃ© do Pinho,9112751.629,289283.565,2012,mai,78.31884262081323
Vasco da Gama,9113922.665,287550.762,2012,mai,80.51142393007996
Monteiro,9112251.966,286935.676,2012,mai,82.37917462215196
Apipucos,9113185.175,285711.387,2012,mai,85.38699604459313
Alto do MandÃº,9112720.118,286967.594,2012,mai,74.70441700631906
SÃ­tio dos Pintos,9113652.981,283248.377,2012,mai,86.46531089046333
CÃ³rrego do Jenipapo,9114931.748,285628.687,2012,mai,83.73911670883295
Dois IrmÃ£os,9114316.891,283046.585,2012,mai,81.37754909517791
Macaxeira,9113929.124,286266.928,2012,mai,78.75821044228182
Nova Descoberta,9114374.078,285455.447,2012,mai,74.83130364391897
Brejo de Beberibe,9115426.776,287368.207,2012,mai,78.9484073610724
Guabiraba,9118925.116,280472.66,2012,mai,75.9830247059104
Brejo de Guabiraba,9116011.252,286470.068,2012,mai,75.98566883463272
Passarinho,9117604.478,286529.856,2012,mai,76.01029486198671
Mangabeira,9112583.36,290041.311,2012,mai,80.26226865825942
VÃ¡rzea Baixo,9112566.575,286421.591,2012,mai,82.12789466336442
VÃ¡rzea UR7,9111147.548,281788.536,2012,mai,78.53754259310223
CaxangÃ¡,9112046.853,283641.068,2012,mai,80.50265709935829
Iputinga,9111218.811,284743.585,2012,mai,78.76069101955136
Engenho do Meio,9108934.504,284977.522,2012,mai,77.62746855518975
TorrÃµes,9108474.182,285633.242,2012,mai,84.77408636198062
Cordeiro,9109569.979,286498.08,2012,mai,83.6096232909064
Zumbi,9109369.482,288172.472,2012,mai,74.47628772780358
Torre,9110457.305,288948.15,2012,mai,79.38067780007269
Prado,9108489.273,288218.34,2012,mai,81.58175092293469
Madalena,9109260.52,288708.035,2012,mai,79.13934834944959
Ilha do Retiro,9108073.724,289620.413,2012,mai,75.3637414467421
VÃ¡rzea Brasilit,9110245.917,284310.527,2012,mai,74.5496268798028
Cidade UniversitÃ¡ria,9109225.991,284041.371,2012,mai,79.25413897649904
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2012,mai,77.30097151857241
Afogados (Marrom GlacÃª),9106094.768,289066.699,2012,mai,78.01104626136576
Afogados,9106757.379,287276.756,2012,mai,80.60042004003368
Bongi,9108001.134,287967.704,2012,mai,79.12319680590636
San Martin,9107597.587,286249.826,2012,mai,84.28302731474557
Mustardinha,9107309.05,288019.099,2012,mai,76.46086810101163
Mangueira,9106752.433,287877.617,2012,mai,83.20138428811872
EstÃ¢ncia,9105779.586,286336.174,2012,mai,80.74673286099477
JiquiÃ¡,9105785.996,286821.099,2012,mai,78.58925677120423
CaÃ§ote,9104102.268,286696.977,2012,mai,82.95145159336427
Areias,9104721.352,286348.888,2012,mai,79.52461892875024
TejipiÃ³,9105212.347,283469.404,2012,mai,75.1639835357891
Sancho,9105806.562,283345.513,2012,mai,80.52551081582263
Barro,9104276.244,283228.614,2012,mai,82.55944906641793
Coqueiral,9105579.969,282521.737,2012,mai,79.6648386326891
Curado,9107299.958,282026.143,2012,mai,78.62081055743286
TotÃ³,9106028.466,282845.232,2012,mai,71.94892244188897
Jardim SÃ£o Paulo,9106091.212,284789.366,2012,mai,83.3683800608954
BrasÃ­lia Teimosa,9105867.58,291910.581,2012,mai,77.59724333094988
Pina,9104526.606,289352.098,2012,mai,77.62526712347224
Imbiribeira,9103325.289,287372.583,2012,mai,85.06999601027698
Boa Viagem,9101159.587,286709.856,2012,mai,77.42615671313855
Ipsep,9103041.538,287270.038,2012,mai,78.01258601472279
Ibura,9102102.397,285143.988,2012,mai,75.0068004615324
Ibura Vila do Sesi,9103077.514,286055.398,2012,mai,80.70799294202976
Ibura Parque,9103162.275,285659.265,2012,mai,81.07583279379995
JordÃ£o,9100101.151,286086.751,2012,mai,74.55962007293513
Cohab UR5,9100700.205,285154.725,2012,mai,78.70814698252802
Cohab UR4,9100700.825,285154.722,2012,mai,76.97957557192464
Cohab UR10,9100697.345,284430.969,2012,mai,84.73105668164673
Cohab TrÃªs Carneiros,9101176.409,284411.063,2012,mai,82.19412410819078
Cohab UR2,9101678.284,284448.852,2012,mai,84.15232535359144
Cohab UR3,9102297.398,284375.691,2012,mai,81.54809756161175
Cohab Monte Verde,9102393.38,283809.922,2012,mai,83.0873961542357
UR1,9101905.325,285328.723,2012,mai,75.92369588176648
