bairro,latitude,longitude,jan,fev,mar,abr,mai,jun,jul,ago,set,out,nov,dez
AFLITOS,9110884.0,290992.0,8.826319991831012,14.427582892569786,36.38114886353926,102.95777378425186,130.07154619146877,296.064270915111,92.18451097392379,69.63699477223874,43.487414713506766,7.3781424174023105,4.336074152500903,7.141998516566661
AFOGADOS,9106661.8,289910.65,7.468556733761801,5.467035343333411,32.44003236106721,66.4245486424268,237.63988689394745,151.32750293346024,172.81906063772095,64.0436412806589,57.96017558379066,13.059920669936751,2.7931076117050258,9.371913859951462
AGUA FRIA,9113343.0,290787.7,3.3866312858254943,10.845889232926837,47.17760111731358,114.81677504111087,120.21405827497566,149.17882589216163,150.9290336969229,45.663545532151616,34.759130452029304,21.218746857921026,3.256288002387045,10.323397253899525
ALTO DO MANDU,9112712.9,287498.0,13.567938524028536,9.981191341159134,72.2462777011416,81.99900965689581,110.95218988800914,142.6942044846752,271.94654478623795,87.77985963552194,22.859241620572696,27.38587096193534,4.621464441796001,14.064397293417622
ALTO JOSE BONIFACIO,9113775.0,289181.0,5.205934724848395,5.345100636769196,54.620573670134746,150.8953640683803,97.38643675388985,198.38854450494367,89.0352156635208,63.01341916067045,65.8090169706081,13.446013196029453,6.801000859109193,9.84550063985758
ALTO JOSE DO PINHO,9112846.0,289698.0,9.429320868846734,11.577967342533805,15.140036618392099,114.26286227178261,119.58857335442497,305.55275125427346,264.13774755257526,50.4949729198123,46.65496949844953,27.943891263973835,0.9530472560034262,7.445232665301966
ALTO SANTA TEREZINHA,9113502.0,289671.0,16.580874639033325,13.830968943712662,50.778377804591884,60.211876187737175,121.61602311504768,317.9736514197977,225.73325580149768,2.487898201431797,57.2553738882205,17.466029506972905,1.6069985586481308,6.1240358763370235
APIPUCOS,9113095.0,286390.0,5.445449292961586,5.84590615853349,0.5426809755528552,123.40997025629791,48.7951281292318,230.79737335714884,182.85449022840564,79.22634011624523,57.49734373425869,50.52125717447278,7.812456815281157,19.326337177649354
AREIAS,9104782.0,287566.7,6.429249326311085,9.452090148042059,50.493667371673816,118.26452530086473,269.3217920549191,227.0403662106123,204.44725768108643,57.63717453149249,36.38706930957921,5.604769753885826,3.506546599893552,8.701700898012415
ARRUDA,9112449.1,291553.7,17.35994549574111,5.801983873525737,75.75625054056981,152.37835317987583,90.85853758334277,274.4760166186829,192.89859120060686,97.80548581716309,23.32403663642721,17.93004566160961,4.040949382532516,3.4784693348669062
BARRO,9104647.9,285112.8,9.4012376662194,7.768614304638061,55.55427304245605,157.2147505829192,214.57690585678367,158.53345272452694,5.412648398675628,63.97647943122877,18.396624789267744,26.16773863336654,6.32243426246851,14.329733566812125
BEBERIBE,9114684.0,290898.0,11.522911486278453,0.4520305917050651,31.917090038503733,112.36522631386715,191.27543486419674,259.4160135567329,164.9347744746504,53.90204043248562,53.60945728748033,12.873207656929672,5.571610809089896,11.651621859388113
BOA VIAGEM,9101556.0,290274.0,4.292107380721644,8.215449397038725,20.135647218780303,71.92529369792474,165.04418727709694,176.6963697158899,243.72590054951002,107.58811244376645,42.91477549336032,24.388383994545933,4.264921889621309,8.705287462526918
BOA VISTA,9108394.0,292017.0,7.211014100345012,9.94290373920687,64.45591646862279,204.10419338959744,87.5770865561272,130.72785998689014,152.90031164634263,55.33136514623671,33.83828418883985,32.53964919787849,2.0043658234042496,9.981047680777955
BOMBA DO HEMETERIO,9112839.1,290413.0,6.826532660865065,1.80398206662952,50.580616916160125,131.31309302100328,123.67378725257166,259.17959833500186,220.34221618399485,105.28693927810494,26.698316595916356,24.58239228528862,11.112178672950368,21.68965492114767
BONGI,9107910.4,288238.4,6.016756112152262,10.554263635196419,16.299371848033964,107.79297352247295,141.57274213384025,283.73530878805394,160.8499141503013,50.646121950605696,47.63762540179501,4.957084234114703,6.586259594995978,13.49032125010436
BRASILIA TEIMOSA,9106073.0,292947.0,6.795099305071637,9.901593637583183,78.52513827255382,141.18380974772228,236.3933371003,161.51476811819964,174.11600924662403,44.732313653090856,26.331038614881145,31.614496357675243,6.767248588035051,15.069083707861207
BREJO DA GUABIRABA,9116097.0,287054.0,6.033489332595032,9.005571756261794,14.217127773034228,65.36536529649783,123.19203612619043,301.428320641867,241.05233946226517,57.25402903598784,38.80774227867282,18.98306369426801,5.644840222431867,10.531151126809993
BREJO DE BEBERIBE,9115386.1,287902.9,1.1992980762691055,2.2520094496436425,99.35651070621333,153.0001332111862,138.82550682725082,152.79152962936638,268.72731975723264,87.10878930803963,40.05407419101744,19.44246850306823,4.36465922092871,18.958331012963242
CABANGA,9106392.0,290894.3,2.2328579755449365,6.11698911965217,57.125367309792075,114.28875988652996,108.06796475891528,191.10832136058843,201.3878104237418,57.73073427324473,57.27813808954242,31.15405190209613,2.194373893962106,8.738658338597443
CACOTE,9104023.9,287032.9,6.330494348628041,11.499563884160409,57.07904000344561,73.62534474690749,58.256506320656044,119.63207184833887,121.20911435411038,72.87721800502729,36.96323593068106,16.774935685139518,5.784327751477721,17.523854139896038
CAJUEIRO,9113888.0,292172.0,8.077189438021096,5.491185475326211,18.787320014055194,124.26455019452737,157.46888545186445,169.51593542756558,167.82810727244447,40.90415402181886,48.82202902372228,37.20131899224016,7.631359452619259,23.047832060155706
CAMPINA DO BARRETO,9113399.0,292574.0,10.836698239450506,2.2074850729329176,35.8104031946421,187.54910512150525,175.9332971303792,200.72973327912464,219.33737634709627,88.93118338402212,26.677930337251095,15.552320626967298,3.78054472231421,14.26114019266072
CAMPO GRANDE,9111728.0,292874.0,0.35180294051630945,9.37296692813906,14.564449409869901,198.59007719409823,276.8961629687607,309.08568835525557,187.47543577434652,65.04371255418897,35.717796644540854,19.682617101635596,0.3062710483728539,7.941576880780626
CASA AMARELA,9112482.0,288643.0,2.4360716650234293,4.975385994670434,37.1988072802937,140.40497301413697,156.889491719268,223.84640302194538,141.26768821031186,63.17531580714078,35.445507357666,24.442750048072202,3.0173513662972993,22.564867496780664
CASA FORTE,9111470.0,288586.0,7.77611600721388,9.162418039885083,9.878866289572123,136.60755463725394,114.11048677503462,258.5776815524865,411.6223368463572,43.963289786446516,39.27330068040205,23.85386262731192,5.187566826027255,11.46688679919395
CAXANGA,9111832.0,285184.0,1.343249571877557,1.338688027320539,32.43336726383778,155.59711294173275,123.32697228126389,194.7094165592169,50.627155039125455,83.93814370626492,35.1365055148878,23.265341501293474,0.2856753059270778,15.588285110667897
CIDADE UNIVERSITARIA,9109172.0,284920.0,6.319621274661691,10.254022995330997,57.11252787902015,127.48644541753414,197.72228992067193,255.51681262611072,170.51353517872903,97.91757705376088,20.875041021937058,31.2225636540432,5.491581107847772,9.337517324718837
COELHOS,9107816.0,291882.0,11.784237593081873,10.818828593458637,39.26082668745876,135.8215287438467,82.48559185006336,179.30368513997377,212.57707155526055,35.1290352226385,50.132977569849174,28.13881271822207,6.101959589323021,12.677004792717163
COHAB,9101433.0,284767.0,6.051845725026525,8.4950165607609,31.058113197620408,85.97024115878838,183.6247175940426,192.4859901337358,153.8824485104135,54.38478962408243,26.360048448687728,31.969745948049262,2.9062896577135033,17.409530555130537
COQUEIRAL,9105465.0,283108.0,13.566743843194075,1.2670471688007403,46.041406741604355,146.49177747455164,51.181912650497694,280.60637591279897,281.30149130473694,73.50161786790281,34.492503919643944,18.230218274308037,5.216516584958545,3.698081830037454
CORDEIRO,9109547.0,287467.0,13.85036787136734,15.020809317195837,39.09587426295926,122.98637867090106,158.88582893826703,184.58042092075178,157.0095786950228,80.82722452319257,22.96155971215949,24.661742693117933,4.957312650236021,7.977008134353121
CORREGO DO JENIPAPO,9114488.0,286627.0,3.265542084075272,9.691152738619136,31.15676673884204,99.37005284424693,253.20438075583505,135.02634176166515,251.87381017080264,81.29631948628595,36.85548332305836,17.726019406624342,2.4983376077997543,15.010968137356658
CURADO,9107651.0,283800.0,1.2074805330515392,7.586472654450064,24.95103205273729,72.17683779908624,116.33707474281141,241.52441818003288,259.6907877057429,20.665005686050073,57.55123624328527,42.244197582246045,6.133827697814057,18.306789857455932
DERBY,9108825.0,290723.0,12.54693174930587,14.920716360901697,42.322714612159096,95.0353098227916,75.29322110299854,206.66784883672278,250.922628158593,73.97501094736123,22.37388144018736,31.224609281219948,3.903396409602844,11.170685287405934
DOIS IRMAOS,9114707.0,284762.0,1.152813269958446,0.36676490689446606,15.680699254314899,158.4054030159299,178.7597540172406,152.71086669529615,293.2339461150222,55.05274579331329,31.124647573331604,25.523015432690006,6.2045936628306,17.364279266017213
DOIS UNIDOS,9115967.0,289395.0,4.104652645077493,13.021188299968665,34.59517593200944,87.81394220335267,141.32921210461572,319.34695962246406,322.6580523231375,12.11668042308316,41.871705570941856,7.5673390496577575,6.6596984856736805,22.823304969692686
ENCRUZILHADA,9111158.0,291613.0,12.460863826406635,13.525675846376146,47.94297010754059,158.73447892786567,176.62105867532637,126.13484349831063,313.5184763389409,113.8641226911007,39.774309431685424,14.648871354379565,2.7683126567678373,12.245531816989828
