bairro,latitude,longitude,jan,fev,mar,abr,mai,jun,jul,ago,set,out,nov,dez
AFLITOS,9110884.0,290992.0,48.64749670033509,54.29038957676383,13.965711273498805,171.4285777487679,60.06029325715744,186.13422129545353,111.69917404492733,75.98874111257518,3.1505428104932776,48.34647718388865,6.300398022551475,46.53018027996972
AFOGADOS,9106661.8,289910.65,77.50636422331752,59.09844093482806,54.486290591790265,180.90983908210646,134.45686096944104,148.94536868798986,66.37572328980886,4.448119831763876,44.54513573749805,60.29686552808477,8.804930717469805,28.71064191561648
AGUA FRIA,9113343.0,290787.7,56.707940245376506,50.184842831479884,13.22576839749275,117.45594906549248,97.44222558207407,76.08789485822032,95.35714411724976,98.90990837188744,120.8314209421832,18.751926700908236,5.699886669600485,28.836802005599914
ALTO DO MANDU,9112712.9,287498.0,80.52221210680517,87.15025265261092,28.336040320347408,26.97490791009578,162.7896569147017,69.70433234629735,92.08042113888006,80.62392368693182,117.75677288835396,100.98757506251593,17.912309138988448,11.380703836807353
ALTO JOSE BONIFACIO,9113775.0,289181.0,53.09535465679941,60.08084064519133,76.35629234832923,114.55189328660477,134.6131757660794,112.65610174284423,41.42830822592312,42.31711960623456,40.46370327705998,77.69634141667859,28.690127519646722,22.504701473831695
ALTO JOSE DO PINHO,9112846.0,289698.0,63.787033311774,21.95947626522263,34.768309407649454,163.74346469414087,169.79460968330216,158.90484344183514,17.65247015436458,28.4119411430012,17.39920532811449,53.75723914938741,18.620062857036057,4.791901157704679
ALTO SANTA TEREZINHA,9113502.0,289671.0,39.84366874351808,32.79634139107426,79.42520920843745,128.91038022618991,55.913232568629496,22.486747490112677,49.512018936609834,40.732665829378924,10.967429561858268,69.85122192674393,21.14179862527273,29.141226507499915
APIPUCOS,9113095.0,286390.0,92.57842226584782,54.433946474889204,12.164297038688055,127.93500464478362,215.2987003363553,50.84962603403369,35.35284543029955,52.10986969638082,161.99220405727607,79.28129680257751,18.508304923379637,31.521682017892356
AREIAS,9104782.0,287566.7,26.428629990093942,24.1007195317865,76.51431048796564,75.76587441138955,35.84138920794649,181.41644695954483,157.33147603460856,28.59332421302721,145.6723989706668,27.196412890654848,26.8893121708097,4.097214136071695
ARRUDA,9112449.1,291553.7,15.810917833966975,76.17794052611009,97.43795590491055,142.83949767854787,201.47197916020644,1.10118819246847,94.6610359389,72.61864545761661,149.23780456218608,87.92908191469101,12.84375519671581,20.196490658512502
BARRO,9104647.9,285112.8,25.918358972978893,10.199234915572188,90.75066384103792,13.7229731302387,89.56998365266433,98.83261275942748,90.3914956513488,29.312830248104746,97.33623641799164,86.1444768543156,8.397254668628939,5.356447752775129
BEBERIBE,9114684.0,290898.0,7.550283076378562,97.19300418578968,10.722111061346027,22.38961311937352,143.4041476564781,121.94030912470258,77.84355953700866,96.30187632967386,31.21509423677412,23.41672365509472,11.933733638612221,5.970930958104358
BOA VIAGEM,9101556.0,290274.0,16.34905190224888,41.47016955019819,56.07287490331207,85.1114919919836,158.35976801723783,28.837401850528977,89.52841008748587,16.768729686809444,112.63186636581229,39.978931137102336,5.054705288929661,29.904728821898196
BOA VISTA,9108394.0,292017.0,68.70990680947338,34.631338129464794,65.32432667315636,182.67850000915922,42.23818118907015,90.63267303767188,79.35468140341048,77.48793591089657,93.97894456000336,17.34609993818351,18.825747006870074,7.588239083971853
BOMBA DO HEMETERIO,9112839.1,290413.0,12.273861859179398,20.513424998210745,77.36674604951659,152.89504008118178,100.08578373369322,283.59226659471636,59.402929594382854,33.726266540066334,180.0965709403176,65.51311029029783,7.68122827968317,19.201976496852666
BONGI,9107910.4,288238.4,43.67663488417338,51.54273360460341,104.50937736267106,24.461194032625116,25.865531110725613,79.94952448929068,93.81966981399295,51.081486166227364,116.21696395290029,59.07237564847647,30.376822112914795,26.316333621770372
BRASILIA TEIMOSA,9106073.0,292947.0,7.270314947283353,15.060078496268655,51.93072752410727,50.57194514413603,12.007943280624332,116.22189502689847,158.60810901355077,98.97414727230033,77.00337372296234,52.503814706675584,28.094929853513605,18.626369521574752
BREJO DA GUABIRABA,9116097.0,287054.0,32.815261815933006,65.79643351988412,79.58449102232706,137.53753455083972,202.53627358935745,100.68883795746461,127.40554153263565,78.9835561876176,14.714067257403357,109.47313972732402,18.88654809558619,23.002840707652016
BREJO DE BEBERIBE,9115386.1,287902.9,54.82068386746553,5.311372575807503,73.10045648566889,99.2921768635787,38.16262021869649,61.234719303679555,80.95849229538587,2.0024333341579634,125.83860405940281,63.465332391322754,19.36896862051579,30.20360978025573
CABANGA,9106392.0,290894.3,56.1330837786191,79.22387635078329,114.47428899332499,143.3079038830291,68.76828084754753,156.3607342857815,109.1640715612965,27.946805294819193,132.08932589049354,43.76936117359578,4.051314839067103,35.18396917891054
CACOTE,9104023.9,287032.9,39.12646480644333,75.9035964794715,103.80995194942125,211.55655772567258,98.7471670876203,66.64298503852172,154.35242874842396,4.881064632731459,146.92663747040794,75.03688272944669,9.996940952339322,21.016370478084685
CAJUEIRO,9113888.0,292172.0,6.867171609394305,0.1701152587675594,98.74094851781547,128.15505104351837,23.46342190726618,89.16833779519206,61.91074980080433,67.34823262648439,153.28829153893065,61.34049611461913,35.78001735622858,37.69780419831503
CAMPINA DO BARRETO,9113399.0,292574.0,46.71403291414401,27.904716267703098,68.30736281220068,53.72345712917741,106.30004545135179,192.8813688095395,83.02432411983916,57.41195585956286,131.127194285451,27.622317679947873,9.34957323204286,35.90601742092104
CAMPO GRANDE,9111728.0,292874.0,21.278219146094415,22.973188418051414,123.33972477715733,190.80085229313147,66.33554967554275,121.66739607784142,203.9793427174164,46.99865660008898,82.06631816168643,18.336132832094464,9.402853037686718,24.912694754186635
CASA AMARELA,9112482.0,288643.0,77.36484355677209,51.86584112978845,58.6688353407262,179.9567414823966,123.43247377976597,10.269097248500572,88.10357287380019,69.22801182939212,110.83616547254282,47.01772940599691,20.678124057233372,15.364167195511898
CASA FORTE,9111470.0,288586.0,64.82375929798722,56.70763382880046,15.934475597151,81.54068258806444,160.1518318771887,96.68602536868724,116.41983390008616,11.089869049321514,200.94752523204477,49.27577899563073,16.278812169286564,13.773280563934046
CAXANGA,9111832.0,285184.0,35.060280123981975,49.423226755659826,43.53265982942841,309.34040103146685,118.2689543477426,162.478623336204,71.55450480298579,61.155658106345854,80.68698822633564,56.47050635032577,17.715954450909955,30.979752885769592
CIDADE UNIVERSITARIA,9109172.0,284920.0,30.588987458932163,35.43586891328966,21.607045893155053,152.83819514118647,8.417948376488539,120.99757739689528,102.291903082141,8.372195841344485,22.239450290043877,61.779940808694626,14.933015106958173,21.414946433986337
COELHOS,9107816.0,291882.0,13.452546622737291,44.53403627255923,124.05963237106272,68.8322641835606,141.3569964744927,110.03068584332482,97.11967393003354,50.44138625901168,7.456529015329764,50.30908395702548,30.773101427043123,50.680324240913095
COHAB,9101433.0,284767.0,57.80110076910656,33.4151838875393,87.12594200782837,141.28491489522952,129.0258239931149,14.361211516787634,47.79238582238452,67.41433139688658,92.39558949004882,43.435240516151765,14.54555532047388,21.095342999380378
COQUEIRAL,9105465.0,283108.0,24.714699782028507,27.91236224825941,110.08103396352735,125.56995294768755,181.41450400363527,138.40852086935516,87.5466945941084,70.9579690264876,93.97949724746695,93.84498419183761,20.112304132384104,19.95093921283698
