bairro,latitude,longitude,jan,fev,mar,abr,mai,jun,jul,ago,set,out,nov,dez
AFLITOS,9110884.0,290992.0,26.653377514223035,28.946190278332413,27.447747974893513,26.77152123191288,25.69879284354584,25.281861167883914,25.446228985489626,25.17990145777957,24.56140958229567,24.950648197923194,27.95908240622909,26.033229320309943
AFOGADOS,9106661.8,289910.65,26.53402290336783,27.279561677132307,27.101624111201488,26.61969532795982,26.04817939847614,24.527232007335417,24.401981421638226,24.778282853253746,23.442744298242708,26.805839192981246,27.094848455792377,25.90196967067673
AGUA FRIA,9113343.0,290787.7,26.609803698235122,27.1838244800299,27.46820313210806,28.131147594568667,25.50974777547822,26.952362537075484,23.019480185839555,24.1803632112575,25.59480296029716,24.689711712155134,26.58338918857018,26.188661214233235
ALTO DO MANDU,9112712.9,287498.0,26.937104568836112,26.60166905038512,27.82258325623723,30.823417143866845,24.50112407545386,25.423733447109562,25.709375956813034,25.864566730693184,24.93206914553449,24.836673724966218,25.942088517900924,27.493312668623062
ALTO JOSE BONIFACIO,9113775.0,289181.0,25.60588117276454,27.964007280517787,27.095983483276196,26.110613953638367,26.353539691063624,24.461894844064865,22.98356225799929,24.15298701281692,24.528577634951393,24.570938416405767,27.532122015007317,27.59522093014059
ALTO JOSE DO PINHO,9112846.0,289698.0,28.130374791969952,27.46355983102353,25.99351347122455,25.881732800723,24.41175645303588,23.960760687238647,24.271408565477284,24.65206295052283,25.932579149375584,28.876104216402847,25.714983740158964,26.549499752646554
ALTO SANTA TEREZINHA,9113502.0,289671.0,28.12257356652783,27.492832817283162,28.60120990516089,26.271701876076786,26.011134076732205,25.835608224029972,24.55415764694509,24.687460527709913,25.94372101370456,25.29452169574608,25.8059319266807,25.777278771055318
APIPUCOS,9113095.0,286390.0,27.166486702310582,28.21570986525987,27.753958207265402,24.777961114030028,25.769520300515623,25.51166799155542,23.453167802993455,25.71902384761566,25.082928000650924,27.42298511038305,26.12924919047296,26.511626100858564
AREIAS,9104782.0,287566.7,26.37046651216999,27.426187608203726,26.25649620168199,27.51464288934776,25.13851093342396,24.261825454275062,25.649895600793663,24.36715096141928,26.17449276870325,24.81481325171278,26.309624015419516,26.998656016460306
ARRUDA,9112449.1,291553.7,29.21050703598244,28.58841214816813,29.944025803784395,27.357726477639428,26.898673133026406,25.00198650060548,23.266448777723262,24.480003241968447,25.214196360948392,25.37653866998476,24.367105577136535,24.54017008470031
