bairro,latitude,longitude,jan,fev,mar,abr,mai,jun,jul,ago,set,out,nov,dez
AFLITOS,9110884.0,290992.0,26.527658594518698,29.792636035618944,27.033929318085544,27.310862779871016,26.28366443505827,26.529344493588184,22.95407200492824,21.891765317099456,23.008222490603544,26.762522454187856,28.593647123498265,26.213921700950753
AFOGADOS,9106661.8,289910.65,25.493923893337843,27.90671442919061,26.277705550314135,26.232150864448485,24.31875820574897,26.171823988872582,23.010433599027213,23.42833980908387,26.042150324551258,26.782684369715692,28.681648413576355,26.931981712368795
AGUA FRIA,9113343.0,290787.7,27.528257676611513,28.82984626462687,28.109452322779347,28.294242664721374,26.6784442569762,25.37153514866656,22.83010578688662,22.02565381336934,25.819265297822604,23.902248512716252,26.35622251256173,26.764266431857976
ALTO DO MANDU,9112712.9,287498.0,26.762357085167764,28.437293785337097,27.38923214328006,26.885587602994136,24.347393421588894,26.16179590035011,22.798180852682258,22.43312039723254,25.98582117143077,25.116558681829996,25.80547775666982,26.922865790629643
ALTO JOSE BONIFACIO,9113775.0,289181.0,26.73649746029829,29.129098905213326,26.51046435455084,26.16955177021422,24.148743018476363,24.209141800584803,24.173991232914172,25.42940596922858,25.086362509980383,23.905993172387305,26.743711141988825,27.39707415265068
ALTO JOSE DO PINHO,9112846.0,289698.0,27.985584165386577,29.01091300648325,27.279372516691225,26.277617404883546,24.807134865294188,25.465040718388952,23.43717128716626,22.542006388806875,24.250149902538098,26.29243312142773,26.67801680333082,27.141952603035392
ALTO SANTA TEREZINHA,9113502.0,289671.0,28.626124208152323,26.952989422604215,25.98538348247435,26.947382013988687,25.691029710572547,26.199794629284014,23.075275691677923,24.03278084750087,24.86399415059523,26.66397663798063,26.90646036288144,26.545039904302495
APIPUCOS,9113095.0,286390.0,27.095501879015575,28.21643858417744,27.76396907062308,27.596843105492717,25.377080145835563,23.05431808161316,23.83618749927257,23.760216357034967,25.274857967469394,26.677469547597852,27.99040779655668,28.20662155032967
AREIAS,9104782.0,287566.7,26.334446595185142,25.111032941025556,26.154610826822754,26.780754452178012,26.277085883941876,23.899550953382683,22.139341169231123,24.222088904157527,24.39233975108344,24.440461246709166,26.340299743006554,26.750294918084222
ARRUDA,9112449.1,291553.7,27.289126039328472,28.589093452939437,24.9618627985852,27.65230328398999,24.199852568645824,24.279347102546982,22.303046403397474,22.177947693933103,24.70467409321948,25.642871052319986,27.64527012727479,27.363433507849166
BARRO,9104647.9,285112.8,27.505641723550653,27.121639879020538,27.012700641104406,29.06477422280123,24.883698881559056,25.127978369485856,25.665945846736278,23.77941566842845,24.258988374146924,27.121448280082117,27.091435636207887,25.161250176307206
BEBERIBE,9114684.0,290898.0,26.776253944810655,28.61383769003222,29.006325252559538,25.324626877439965,27.709122008864856,24.05976905124697,22.893312212610287,23.117477449068144,25.80865045176197,25.75256101243283,27.511963299901836,26.981420674990108
BOA VIAGEM,9101556.0,290274.0,27.369231501308594,27.14854971167539,26.774835428975795,25.60642779945352,27.71955702070819,24.75158123814635,22.0574662665523,24.749257611609217,25.230490269857558,25.35887193295257,26.87449554030561,25.680297400306614
BOA VISTA,9108394.0,292017.0,28.387392218384818,25.296558349155283,29.58060567178238,26.256850985235225,25.00387495594418,24.919087037228792,23.657782808355403,23.79870209768782,26.97224974335723,27.12240583454257,29.709270002701913,27.050293066034723
BOMBA DO HEMETERIO,9112839.1,290413.0,26.593693986024427,28.21179101425593,27.827311657684312,27.31153284229287,25.21012375275729,24.927474840313245,24.520233010325356,22.097058408050852,24.169779385350886,26.89973460229106,26.470117841189992,26.348259068029524
BONGI,9107910.4,288238.4,28.505656947920862,28.700432433597893,27.975874596977306,26.321338477649487,27.432778404019757,25.309909168217697,24.668849142836432,23.180869304163693,25.693832867076004,26.533354856291933,27.926365399050464,26.054336610391147
