bairro,latitude,longitude,jan,fev,mar,abr,mai,jun,jul,ago,set,out,nov,dez
AFLITOS,9110884.0,290992.0,29.53775246280947,27.136575140387304,27.51437740789785,26.369863915058925,24.07186880647276,25.562347752311616,24.16914905011644,24.13983474253486,24.98365102333609,26.26895848080508,26.21725167041975,23.77985616565496
AFOGADOS,9106661.8,289910.65,27.88503551291452,27.747648848289987,26.75558247436567,25.954469831391215,24.47815597416998,24.080671527003354,22.59721426594849,25.297342943940784,25.802454098827944,27.238722415335815,25.50919262548671,23.785326233975113
AGUA FRIA,9113343.0,290787.7,29.03481646290439,26.827723016325585,25.150494853106274,27.166215745618103,26.062449232063738,23.40251128031284,23.51420841600007,24.258634838660885,25.15314708381107,26.51192014255458,25.562928844553678,23.780638447701772
ALTO DO MANDU,9112712.9,287498.0,26.466436139814693,28.121690538631853,25.8102110134602,29.370974972022186,25.158346053915476,22.173336589977637,22.305037457352885,25.06426914544563,24.793970561314822,27.768816777723202,25.198722510878902,23.782970424176177
ALTO JOSE BONIFACIO,9113775.0,289181.0,28.464314802867047,28.255293338501072,25.925987944109192,24.894521331666592,25.005696706558755,25.16561896320498,25.3687244471453,23.58757712355317,25.11318467468788,26.474701897402138,26.003511709557497,23.779468327429832
ALTO JOSE DO PINHO,9112846.0,289698.0,25.85823893712183,27.230931984172933,27.91536137267859,26.689578077316515,24.062291679983907,26.419240504990523,23.482698993259184,25.045312234996935,25.20867096318959,28.042696791168698,24.914977682274454,23.77048644499439
ALTO SANTA TEREZINHA,9113502.0,289671.0,27.298721301333348,26.24861791696292,28.94561225047198,26.431444095163204,25.941771011024095,23.612440726042095,22.983011742644045,23.6747230554429,25.407998791355737,27.49902552668618,24.31026322943018,23.782387422578207
APIPUCOS,9113095.0,286390.0,26.782398729102002,27.668792984914464,26.64572103650056,25.83697222699081,23.924556284992295,26.183839824689016,26.11429490447953,24.90732443077414,24.19474238766293,26.679248464585875,24.890320620209973,23.772850195293802
AREIAS,9104782.0,287566.7,25.09241967306651,25.41892726016164,27.036296153324187,26.803224405740476,26.28554497458917,24.97442664161919,24.233694575809448,25.148326250999425,26.264706670223354,26.778796698158008,25.476450291487744,23.784229296697454
ARRUDA,9112449.1,291553.7,26.54904081619531,29.13229556280345,27.23545766324461,26.204714384282777,24.065083473850525,26.16766378145892,22.420837554255698,25.113280641832997,26.48899142017179,28.054157869632117,25.469786532141924,23.783865227127052
BARRO,9104647.9,285112.8,24.186185300567683,27.29306736598021,23.894537015111876,26.129377907509323,24.79318693197361,24.74003338528021,25.695183352444488,25.564281843278604,27.030214319992602,26.7710221987474,25.022175093677795,23.77768526307623
BEBERIBE,9114684.0,290898.0,28.21551809056026,28.068763117193196,25.377209310731523,26.198167659106236,25.383965291378875,22.387028241019664,23.860486433122876,24.193299336605318,26.678204495239182,27.081383920108493,26.098112167662112,23.783320192157205
BOA VIAGEM,9101556.0,290274.0,26.87428974337769,24.44878864797912,27.686094674575656,26.71886924975142,25.352228201474926,23.64084801391658,23.167095104301513,22.424867204813015,26.320841479193998,27.598826398647702,25.54043083985752,23.772942380502155
BOA VISTA,9108394.0,292017.0,27.356151477939473,28.733913193675928,25.821164274715553,26.115247775709122,27.80514912354992,23.647565358425588,26.207013851059948,23.923996779025938,23.731319924581516,27.411920540621313,25.044395044973466,23.78083136853462
BOMBA DO HEMETERIO,9112839.1,290413.0,26.68341505160486,27.68007361721904,28.58890252285183,26.493879086171262,25.59137945937334,25.453835446342772,22.60935678825246,23.710465557417418,26.088618228763153,27.495683045488118,26.325862713384055,23.77202209370456
BONGI,9107910.4,288238.4,27.178333113183,28.418913351604598,28.30915069999184,28.09350088047321,25.110038623393574,26.269706696391072,23.840052223089213,23.414154046979377,24.953765066027586,27.573395729587038,25.681724547251967,23.774502707195616
BRASILIA TEIMOSA,9106073.0,292947.0,27.35548686022397,26.74159057382212,27.42935176670009,26.045173893942977,24.94693426715804,23.086995506281944,25.243309080502144,24.612328612393966,24.85393973222694,27.6989150725733,26.057318291350146,23.794450218513784
BREJO DA GUABIRABA,9116097.0,287054.0,28.744005067815312,26.2263557876354,25.556875533927958,25.8968438608509,25.69911354543189,23.33769940525159,25.040390012066627,25.53636509863115,24.62456549221611,27.12363904417575,25.692771722547235,23.779063932904965
BREJO DE BEBERIBE,9115386.1,287902.9,27.564861239693023,28.11242124394551,25.04799884766401,26.544720313815322,23.98995165660261,24.132920608648366,24.548667284213312,24.646768758659363,25.410540785032772,29.514006941755852,25.595652788348993,23.78345416019575
CABANGA,9106392.0,290894.3,26.751860572730674,27.970874550932546,29.007865819950528,27.359800038071004,25.905273280612338,22.637375703895135,24.87792047965701,23.730471012463045,26.083835886741383,28.777427433590148,25.138385407226973,23.780772394892033
CACOTE,9104023.9,287032.9,27.575446318723433,28.0355162840281,27.683440829647544,24.49148314807439,25.18760903168518,24.77261415277875,24.000512662452365,25.972302427559423,24.868735185422786,28.392177334618996,25.683075295966617,23.779624085910477
CAJUEIRO,9113888.0,292172.0,26.843297754737907,26.20036118085075,27.594135441594926,26.14983603216327,24.79769955277291,24.823719236403665,25.83067213049276,22.311962699144058,25.666448391023135,28.190129285102138,24.877551541202866,23.78065429083593
CAMPINA DO BARRETO,9113399.0,292574.0,25.922043452965845,26.525427516447156,27.692787101197425,25.485680751665416,26.336524766172886,23.947840723316265,25.3454927934698,24.04731722207701,25.112496436570616,24.950227860083363,25.07855908506372,23.773021631138338
CAMPO GRANDE,9111728.0,292874.0,28.931755719635394,28.323058067921288,26.192691831626124,25.607090148596193,24.22473839607742,23.255493763160477,24.541602200359804,24.853941835664283,26.453149754097794,25.793054317117363,26.12084203150212,23.785081781499848
CASA AMARELA,9112482.0,288643.0,26.356285276374,26.43018717978286,26.985093866806185,26.328414060398288,24.73444334964374,23.443003364463863,23.799122108882585,23.706119100348715,25.67207387514257,24.458815360654096,26.038816869507823,23.779817860491114
CASA FORTE,9111470.0,288586.0,26.554008231270146,27.769013285613607,26.56214158116036,27.190337843813644,25.41630094338546,26.36330622810902,23.26597772792253,24.32274144190308,24.30504227618635,26.550336099051346,25.843341290268338,23.775618296506995
CAXANGA,9111832.0,285184.0,28.00630088911185,26.271562952773834,26.94200686709903,26.828893932037403,25.681944690807107,22.865654613635844,26.458527566769575,23.784313456419518,26.83505082417838,25.776530727560424,26.05096647053347,23.778957398491244
