bairro,latitude,longitude,jan,fev,mar,abr,mai,jun,jul,ago,set,out,nov,dez
Santo Antônio,9108146.872,292305.893,99.75579878854981,149.8631289878443,53.806218344366414,380.4233894424667,403.4907240036395,240.1535379828193,509.64230807212215,131.20014189347867,24.866935222328284,13.747682326992537,69.16476492062489,33.75631348327872
São José,9106966.415,291028.633,100.81255416131954,87.61562535752583,75.00596753080511,376.05793366735134,502.78572519523334,238.03220590157713,377.48961803228605,107.81753257950214,23.786994263283038,13.460352614110441,40.72058933168242,30.214602264477776
Recife Antigo,9109085.741,292919.623,110.91092538123831,99.19178499714238,45.04192675660428,413.49591814554435,548.9405789986874,234.73739290762552,440.54586256440956,152.72117243815248,19.391686765657127,18.853474750604406,57.07036622831662,30.406082808843223
Cabanga,9106406.495,290656.46,73.76836659429092,122.78296564524263,97.70601339593748,428.5423983047255,555.7618176818688,223.95073445836107,456.05561486558446,125.78253463083337,24.925246373644224,30.184598294737444,45.24610619127867,27.44570392293125
Coelhos,9107760.014,291308.772,56.42757424331836,189.67845606953588,66.89088065959426,525.4395778959656,488.18462501317913,241.32107609503242,506.1703159453406,132.12292688789086,27.91819846397908,13.142603719329957,54.38165612435458,31.05769159848058
Ilha do Leite,9107978.96,291077.482,80.48207028107383,159.52894828410484,60.0731866881997,411.44347293255004,524.8276195248536,268.414702212039,431.60186959064464,129.24686143326187,21.43449472300038,17.51143324603529,46.79089998322118,31.750636793494646
Paissandú,9108194.842,290416.08,101.3516951871318,242.7537980980773,30.27405005167475,504.94575556800595,554.2588876196667,232.80714989719579,412.4121470845265,106.97579615567585,24.482093953874173,19.152610911280192,64.31328396424514,25.21179047558117
Ilha Joana Bezerra,9107310.114,290425.748,111.20320534530475,199.79036735776398,61.487949761935994,395.9325082315119,506.8215651833778,253.72287380881502,460.99043491627447,157.27583968149207,20.815197881950308,22.59993100476348,53.556727576585374,29.74580684091172
Boa Vista,9109077.387,290876.732,84.93150309374747,162.52184970214864,44.26367379172836,441.92810188702623,447.71044819065287,279.3056772918045,445.6547590873609,100.80080335427903,21.79452203664812,13.07720712694022,63.14901067165202,30.685691580900436
Soledade,9108960.796,291276.183,66.23801948904166,117.10308398810977,69.39407850494594,456.10909242312283,450.30040928529314,254.96691265662278,431.43925883618624,144.40281737013038,19.980878386671474,9.621118601491698,59.45531520266923,29.476362453691088
Santo Amaro,9109946.116,291880.247,88.73955988054715,90.95120210131347,71.9413540178977,471.45398863152917,472.51335429761696,232.20635452250303,427.2431704937937,114.44845568407443,18.43608852266771,14.811632014977858,33.065216318344206,36.715803112872436
Dois Unidos,9115506.345,288388.799,116.61357030235321,222.23898419089238,87.14655630873118,526.9562508826665,502.0806059055159,221.99721500900844,444.8243941631539,140.96010258801124,21.13361082947924,13.356033384649248,44.36385852695709,31.147434969929847
Beberibe,9114586.482,290525.705,123.658347345346,127.69782135193543,86.96357774104189,514.9422774361733,494.4602040330601,243.70296037144553,429.07908845253513,127.40546514278681,21.286693248073362,14.388106254267928,41.549908783232496,26.084899978482223
