bairro,latitude,longitude,ano,mes,chuva
AFLITOS,9110884.0,290992.0,2017,mar,3.2977393696310457
AFOGADOS,9106661.8,289910.65,2017,mar,47.93817369151723
AGUA FRIA,9113343.0,290787.7,2017,mar,46.75941323084232
ALTO DO MANDU,9112712.9,287498.0,2017,mar,44.922313906966345
ALTO JOSE BONIFACIO,9113775.0,289181.0,2017,mar,25.16018385229032
ALTO JOSE DO PINHO,9112846.0,289698.0,2017,mar,44.01451361426139
ALTO SANTA TEREZINHA,9113502.0,289671.0,2017,mar,41.08050460906662
APIPUCOS,9113095.0,286390.0,2017,mar,99.39620338039794
AREIAS,9104782.0,287566.7,2017,mar,37.506304751750605
ARRUDA,9112449.1,291553.7,2017,mar,33.53257730396194
BARRO,9104647.9,285112.8,2017,mar,40.14681650102898
BEBERIBE,9114684.0,290898.0,2017,mar,17.34258742912398
BOA VIAGEM,9101556.0,290274.0,2017,mar,56.46326651835596
BOA VISTA,9108394.0,292017.0,2017,mar,45.661500044135
BOMBA DO HEMETERIO,9112839.1,290413.0,2017,mar,34.945614363201614
BONGI,9107910.4,288238.4,2017,mar,33.89001570731355
BRASILIA TEIMOSA,9106073.0,292947.0,2017,mar,72.76543223835023
BREJO DA GUABIRABA,9116097.0,287054.0,2017,mar,5.974885692152341
BREJO DE BEBERIBE,9115386.1,287902.9,2017,mar,63.86131909868599
CABANGA,9106392.0,290894.3,2017,mar,70.89762272036859
CACOTE,9104023.9,287032.9,2017,mar,41.372461600761845
CAJUEIRO,9113888.0,292172.0,2017,mar,59.53785626025095
CAMPINA DO BARRETO,9113399.0,292574.0,2017,mar,42.52041553502305
CAMPO GRANDE,9111728.0,292874.0,2017,mar,29.408442441433092
CASA AMARELA,9112482.0,288643.0,2017,mar,69.5438443830925
CASA FORTE,9111470.0,288586.0,2017,mar,50.60953042384037
CAXANGA,9111832.0,285184.0,2017,mar,46.006158430283534
CIDADE UNIVERSITARIA,9109172.0,284920.0,2017,mar,15.275650997431375
COELHOS,9107816.0,291882.0,2017,mar,34.87401119363701
COHAB,9101433.0,284767.0,2017,mar,65.23021368260405
COQUEIRAL,9105465.0,283108.0,2017,mar,78.23304789791459
CORDEIRO,9109547.0,287467.0,2017,mar,49.487566133328734
CORREGO DO JENIPAPO,9114488.0,286627.0,2017,mar,50.92230033697939
CURADO,9107651.0,283800.0,2017,mar,49.91727620169495
DERBY,9108825.0,290723.0,2017,mar,40.619464892797296
DOIS IRMAOS,9114707.0,284762.0,2017,mar,64.2056959898095
DOIS UNIDOS,9115967.0,289395.0,2017,mar,55.971013239905616
ENCRUZILHADA,9111158.0,291613.0,2017,mar,104.2237118690912
ENGENHO DO MEIO,9108934.0,285940.0,2017,mar,7.952681914737212
ESPINHEIRO,9110478.0,291571.0,2017,mar,49.75474915186279
ESTANCIA,9105647.0,287423.0,2017,mar,100.06694940573055
FUNDAO,9113575.6,291651.2,2017,mar,29.68081725116009
GRACAS,9110179.5,290528.0,2017,mar,36.17994216280297
GUABIRABA,9120358.0,284635.0,2017,mar,61.45076569982224
HIPODROMO,9111621.2,292022.4,2017,mar,1.755105340257238
IBURA,9101668.1,287104.4,2017,mar,48.65119038853486
ILHA DO LEITE,9107953.6,291260.0,2017,mar,8.197015883704495
ILHA DO RETIRO,9108164.9,290198.2,2017,mar,65.75647755321788
ILHA JOANA BEZERRA,9107504.0,290753.0,2017,mar,65.394809626198
IMBIRIBEIRA,9103837.8,289440.3,2017,mar,24.30315340449378
IPSEP,9103015.3,288448.0,2017,mar,69.9512158861565
IPUTINGA,9110794.2,286487.9,2017,mar,10.910383964600406
JAQUEIRA,9111235.3,290316.6,2017,mar,84.45400851088368
JARDIM SAO PAULO,9106260.1,285989.0,2017,mar,40.9081260335079
JIQUIA,9105794.0,288086.0,2017,mar,52.21135292912188
JORDAO,9100464.0,286239.0,2017,mar,64.59038213599013
LINHA DO TIRO,9114147.0,290008.0,2017,mar,48.50802108651171
MACAXEIRA,9113886.0,287156.0,2017,mar,68.80800831837425
MADALENA,9109267.0,289691.0,2017,mar,26.462665093835323
MANGABEIRA,9112518.0,290270.0,2017,mar,82.53540569784755
MANGUEIRA,9106721.0,288365.0,2017,mar,39.11182863959385
MONTEIRO,9112291.0,287425.0,2017,mar,74.39432107067168
MORRO DA CONCEICAO,9113078.0,288997.0,2017,mar,27.13342456808071
MUSTARDINHA,9107205.0,288581.0,2017,mar,83.20426887314596
NOVA DESCOBERTA,9115154.0,287233.0,2017,mar,21.877984425055367
PAISSANDU,9108269.0,290754.0,2017,mar,102.29830411886375
PARNAMIRIM,9111464.0,289457.0,2017,mar,61.82424892551235
PASSARINHO,9117218.0,288021.0,2017,mar,78.00926118269716
PAU FERRO,9118853.0,282335.0,2017,mar,31.70185438407846
PEIXINHOS,9113220.0,293141.0,2017,mar,44.23444063366788
PINA,9104566.0,291222.0,2017,mar,26.17727168403535
POCO,9111320.0,287974.0,2017,mar,59.14095539307834
PONTO DE PARADA,9111936.0,291363.0,2017,mar,40.7183662554129
PORTO DA MADEIRA,9114446.0,291875.0,2017,mar,59.15143269108243
PRADO,9108586.0,289083.0,2017,mar,52.49835697779319
RECIFE,9108963.5,293824.9,2017,mar,27.697305396166986
ROSARINHO,9111653.0,290839.0,2017,mar,77.94973954318534
SAN MARTIN,9107439.0,287447.0,2017,mar,31.64591240035967
SANCHO,9105834.0,283826.0,2017,mar,69.34034860499595
