bairro,latitude,longitude,ano,mes,chuva
AFLITOS,9110884.0,290992.0,2018,ago,29.952642673518543
AFOGADOS,9106661.8,289910.65,2018,ago,17.54130762310656
AGUA FRIA,9113343.0,290787.7,2018,ago,45.62076552089296
ALTO DO MANDU,9112712.9,287498.0,2018,ago,21.966076183292
ALTO JOSE BONIFACIO,9113775.0,289181.0,2018,ago,31.716742747504867
ALTO JOSE DO PINHO,9112846.0,289698.0,2018,ago,11.339747106830767
ALTO SANTA TEREZINHA,9113502.0,289671.0,2018,ago,32.204343579392265
APIPUCOS,9113095.0,286390.0,2018,ago,16.898669091251595
AREIAS,9104782.0,287566.7,2018,ago,30.17762349435346
ARRUDA,9112449.1,291553.7,2018,ago,38.21465739611899
BARRO,9104647.9,285112.8,2018,ago,41.09600530423472
BEBERIBE,9114684.0,290898.0,2018,ago,60.85880226581654
BOA VIAGEM,9101556.0,290274.0,2018,ago,6.205584126860543
BOA VISTA,9108394.0,292017.0,2018,ago,52.720149330313
BOMBA DO HEMETERIO,9112839.1,290413.0,2018,ago,23.896478237522444
BONGI,9107910.4,288238.4,2018,ago,37.0725923544432
BRASILIA TEIMOSA,9106073.0,292947.0,2018,ago,15.344016099941552
BREJO DA GUABIRABA,9116097.0,287054.0,2018,ago,54.054795950315366
BREJO DE BEBERIBE,9115386.1,287902.9,2018,ago,26.153964330420152
CABANGA,9106392.0,290894.3,2018,ago,25.76740014261672
CACOTE,9104023.9,287032.9,2018,ago,63.63701211320756
CAJUEIRO,9113888.0,292172.0,2018,ago,35.15222731265011
CAMPINA DO BARRETO,9113399.0,292574.0,2018,ago,49.31703821977376
CAMPO GRANDE,9111728.0,292874.0,2018,ago,28.72339231951037
CASA AMARELA,9112482.0,288643.0,2018,ago,0.7573105278430816
CASA FORTE,9111470.0,288586.0,2018,ago,38.56907386312577
CAXANGA,9111832.0,285184.0,2018,ago,26.48935818906237
CIDADE UNIVERSITARIA,9109172.0,284920.0,2018,ago,31.943920930677702
COELHOS,9107816.0,291882.0,2018,ago,39.548758015012005
COHAB,9101433.0,284767.0,2018,ago,35.5739067935065
COQUEIRAL,9105465.0,283108.0,2018,ago,56.36992588210845
CORDEIRO,9109547.0,287467.0,2018,ago,36.487502377776885
CORREGO DO JENIPAPO,9114488.0,286627.0,2018,ago,37.68422925372092
CURADO,9107651.0,283800.0,2018,ago,52.07329627742926
DERBY,9108825.0,290723.0,2018,ago,2.740562268078065
DOIS IRMAOS,9114707.0,284762.0,2018,ago,18.249896398391307
DOIS UNIDOS,9115967.0,289395.0,2018,ago,18.500520126212905
ENCRUZILHADA,9111158.0,291613.0,2018,ago,58.81317558549554
ENGENHO DO MEIO,9108934.0,285940.0,2018,ago,60.83167547159172
ESPINHEIRO,9110478.0,291571.0,2018,ago,30.10801966453396
ESTANCIA,9105647.0,287423.0,2018,ago,42.64520464687618
FUNDAO,9113575.6,291651.2,2018,ago,53.82364926707246
GRACAS,9110179.5,290528.0,2018,ago,75.83562345545761
GUABIRABA,9120358.0,284635.0,2018,ago,53.727831162886766
HIPODROMO,9111621.2,292022.4,2018,ago,33.15904406000337
IBURA,9101668.1,287104.4,2018,ago,34.877345681082296
ILHA DO LEITE,9107953.6,291260.0,2018,ago,58.63459457511783
ILHA DO RETIRO,9108164.9,290198.2,2018,ago,39.97368250524782
ILHA JOANA BEZERRA,9107504.0,290753.0,2018,ago,65.5515620226013
IMBIRIBEIRA,9103837.8,289440.3,2018,ago,30.71195796877567
IPSEP,9103015.3,288448.0,2018,ago,26.48018778803088
IPUTINGA,9110794.2,286487.9,2018,ago,61.20280992459227
JAQUEIRA,9111235.3,290316.6,2018,ago,41.14524555954444
JARDIM SAO PAULO,9106260.1,285989.0,2018,ago,74.94130192589668
JIQUIA,9105794.0,288086.0,2018,ago,51.45169109547708
JORDAO,9100464.0,286239.0,2018,ago,39.97328444790634
LINHA DO TIRO,9114147.0,290008.0,2018,ago,82.29947705424307
MACAXEIRA,9113886.0,287156.0,2018,ago,34.52765011999059
MADALENA,9109267.0,289691.0,2018,ago,54.91441226822661
MANGABEIRA,9112518.0,290270.0,2018,ago,53.01708144662695
MANGUEIRA,9106721.0,288365.0,2018,ago,17.966901841838887
MONTEIRO,9112291.0,287425.0,2018,ago,57.27629334232896
MORRO DA CONCEICAO,9113078.0,288997.0,2018,ago,49.86121942743424
MUSTARDINHA,9107205.0,288581.0,2018,ago,27.430662942788764
NOVA DESCOBERTA,9115154.0,287233.0,2018,ago,31.345774058021963
PAISSANDU,9108269.0,290754.0,2018,ago,36.304181889159146
PARNAMIRIM,9111464.0,289457.0,2018,ago,39.39983428552731
PASSARINHO,9117218.0,288021.0,2018,ago,56.66171980805554
PAU FERRO,9118853.0,282335.0,2018,ago,27.25586058382652
PEIXINHOS,9113220.0,293141.0,2018,ago,63.97954466502578
PINA,9104566.0,291222.0,2018,ago,45.72935337570306
POCO,9111320.0,287974.0,2018,ago,35.81789254177318
PONTO DE PARADA,9111936.0,291363.0,2018,ago,30.02803078186025
PORTO DA MADEIRA,9114446.0,291875.0,2018,ago,37.13262476025896
PRADO,9108586.0,289083.0,2018,ago,31.18492014895601
RECIFE,9108963.5,293824.9,2018,ago,45.984215853111486
ROSARINHO,9111653.0,290839.0,2018,ago,40.99601937053057
SAN MARTIN,9107439.0,287447.0,2018,ago,25.632053987072844
SANCHO,9105834.0,283826.0,2018,ago,46.0296009552321
