bairro,latitude,longitude,ano,mes,chuva
AFLITOS,9110884.0,290992.0,2012,mai,118.86648377206602
AFOGADOS,9106661.8,289910.65,2012,mai,117.27446217293792
AGUA FRIA,9113343.0,290787.7,2012,mai,138.9393369894632
ALTO DO MANDU,9112712.9,287498.0,2012,mai,145.29083500625674
ALTO JOSE BONIFACIO,9113775.0,289181.0,2012,mai,104.72255212046926
ALTO JOSE DO PINHO,9112846.0,289698.0,2012,mai,128.60995692024488
ALTO SANTA TEREZINHA,9113502.0,289671.0,2012,mai,135.44669200394253
APIPUCOS,9113095.0,286390.0,2012,mai,89.67625966483624
AREIAS,9104782.0,287566.7,2012,mai,121.5736513255678
ARRUDA,9112449.1,291553.7,2012,mai,125.09186940576502
BARRO,9104647.9,285112.8,2012,mai,122.37871987484502
BEBERIBE,9114684.0,290898.0,2012,mai,107.55219947752984
BOA VIAGEM,9101556.0,290274.0,2012,mai,126.02389488944831
BOA VISTA,9108394.0,292017.0,2012,mai,79.868404508146
BOMBA DO HEMETERIO,9112839.1,290413.0,2012,mai,106.85310814227664
BONGI,9107910.4,288238.4,2012,mai,113.42191934329357
BRASILIA TEIMOSA,9106073.0,292947.0,2012,mai,121.23835497431917
BREJO DA GUABIRABA,9116097.0,287054.0,2012,mai,121.5345211829492
BREJO DE BEBERIBE,9115386.1,287902.9,2012,mai,150.54939897853484
CABANGA,9106392.0,290894.3,2012,mai,132.19164069448766
CACOTE,9104023.9,287032.9,2012,mai,144.4357733526277
CAJUEIRO,9113888.0,292172.0,2012,mai,135.7152714058622
CAMPINA DO BARRETO,9113399.0,292574.0,2012,mai,126.81946431247351
CAMPO GRANDE,9111728.0,292874.0,2012,mai,120.31413618012152
CASA AMARELA,9112482.0,288643.0,2012,mai,115.66777695043982
CASA FORTE,9111470.0,288586.0,2012,mai,137.4999761048908
CAXANGA,9111832.0,285184.0,2012,mai,152.45580143850248
CIDADE UNIVERSITARIA,9109172.0,284920.0,2012,mai,143.1947108695276
COELHOS,9107816.0,291882.0,2012,mai,121.6811515581536
COHAB,9101433.0,284767.0,2012,mai,107.03907587476309
COQUEIRAL,9105465.0,283108.0,2012,mai,160.81956238146
CORDEIRO,9109547.0,287467.0,2012,mai,106.18596412525248
CORREGO DO JENIPAPO,9114488.0,286627.0,2012,mai,115.10621321356165
CURADO,9107651.0,283800.0,2012,mai,141.08178508423765
DERBY,9108825.0,290723.0,2012,mai,133.9554243109332
DOIS IRMAOS,9114707.0,284762.0,2012,mai,123.28458612967998
DOIS UNIDOS,9115967.0,289395.0,2012,mai,135.8429421870764
ENCRUZILHADA,9111158.0,291613.0,2012,mai,129.2714862527085
ENGENHO DO MEIO,9108934.0,285940.0,2012,mai,142.19160381927605
ESPINHEIRO,9110478.0,291571.0,2012,mai,119.57435776246074
ESTANCIA,9105647.0,287423.0,2012,mai,99.2577723061615
FUNDAO,9113575.6,291651.2,2012,mai,130.13165940972064
GRACAS,9110179.5,290528.0,2012,mai,99.33999003531298
GUABIRABA,9120358.0,284635.0,2012,mai,142.76976427024437
HIPODROMO,9111621.2,292022.4,2012,mai,145.07773571859173
IBURA,9101668.1,287104.4,2012,mai,109.16003589587363
ILHA DO LEITE,9107953.6,291260.0,2012,mai,92.29581567337414
ILHA DO RETIRO,9108164.9,290198.2,2012,mai,138.30078114542098
ILHA JOANA BEZERRA,9107504.0,290753.0,2012,mai,125.48142716535244
IMBIRIBEIRA,9103837.8,289440.3,2012,mai,114.34824067615762
IPSEP,9103015.3,288448.0,2012,mai,134.06217822644072
IPUTINGA,9110794.2,286487.9,2012,mai,128.50003129299742
JAQUEIRA,9111235.3,290316.6,2012,mai,120.6932712994182
JARDIM SAO PAULO,9106260.1,285989.0,2012,mai,81.27992079978642
JIQUIA,9105794.0,288086.0,2012,mai,132.58617981691776
JORDAO,9100464.0,286239.0,2012,mai,102.98223375351373
LINHA DO TIRO,9114147.0,290008.0,2012,mai,92.74165580086115
MACAXEIRA,9113886.0,287156.0,2012,mai,148.40478922324448
MADALENA,9109267.0,289691.0,2012,mai,131.71307983509894
MANGABEIRA,9112518.0,290270.0,2012,mai,140.9192458532429
MANGUEIRA,9106721.0,288365.0,2012,mai,152.33246744452885
MONTEIRO,9112291.0,287425.0,2012,mai,140.6652473742435
MORRO DA CONCEICAO,9113078.0,288997.0,2012,mai,128.9420632575024
MUSTARDINHA,9107205.0,288581.0,2012,mai,100.23959611268212
NOVA DESCOBERTA,9115154.0,287233.0,2012,mai,129.1641369269213
PAISSANDU,9108269.0,290754.0,2012,mai,157.17745872796843
PARNAMIRIM,9111464.0,289457.0,2012,mai,109.43233291759915
PASSARINHO,9117218.0,288021.0,2012,mai,157.67254114253984
PAU FERRO,9118853.0,282335.0,2012,mai,122.54958826115391
PEIXINHOS,9113220.0,293141.0,2012,mai,136.47109160647398
