bairro,latitude,longitude,ano,mes,chuva
AFLITOS,9110884.0,290992.0,2015,fev,20.25190630441485
AFOGADOS,9106661.8,289910.65,2015,fev,10.506408511830596
AGUA FRIA,9113343.0,290787.7,2015,fev,15.87971870048147
ALTO DO MANDU,9112712.9,287498.0,2015,fev,31.55904770839668
ALTO JOSE BONIFACIO,9113775.0,289181.0,2015,fev,19.376523289114445
ALTO JOSE DO PINHO,9112846.0,289698.0,2015,fev,26.598053211443048
ALTO SANTA TEREZINHA,9113502.0,289671.0,2015,fev,23.875024936514077
APIPUCOS,9113095.0,286390.0,2015,fev,5.824589982134137
AREIAS,9104782.0,287566.7,2015,fev,8.423102103148247
ARRUDA,9112449.1,291553.7,2015,fev,26.88121407993001
BARRO,9104647.9,285112.8,2015,fev,14.49071315273692
BEBERIBE,9114684.0,290898.0,2015,fev,28.112825343627136
BOA VIAGEM,9101556.0,290274.0,2015,fev,12.392360392738546
BOA VISTA,9108394.0,292017.0,2015,fev,8.913486573210264
BOMBA DO HEMETERIO,9112839.1,290413.0,2015,fev,16.058913832436513
BONGI,9107910.4,288238.4,2015,fev,12.974054406020432
BRASILIA TEIMOSA,9106073.0,292947.0,2015,fev,9.940318786030284
BREJO DA GUABIRABA,9116097.0,287054.0,2015,fev,15.488958066253176
BREJO DE BEBERIBE,9115386.1,287902.9,2015,fev,19.11399343226888
CABANGA,9106392.0,290894.3,2015,fev,22.62674445656338
CACOTE,9104023.9,287032.9,2015,fev,10.235331334707851
CAJUEIRO,9113888.0,292172.0,2015,fev,6.603360614395436
CAMPINA DO BARRETO,9113399.0,292574.0,2015,fev,17.687792885015593
CAMPO GRANDE,9111728.0,292874.0,2015,fev,15.133303673277846
CASA AMARELA,9112482.0,288643.0,2015,fev,8.154324524167999
CASA FORTE,9111470.0,288586.0,2015,fev,24.59257097531842
CAXANGA,9111832.0,285184.0,2015,fev,27.753600418651438
CIDADE UNIVERSITARIA,9109172.0,284920.0,2015,fev,29.764978111562
COELHOS,9107816.0,291882.0,2015,fev,21.59739259548804
COHAB,9101433.0,284767.0,2015,fev,18.827016181822
COQUEIRAL,9105465.0,283108.0,2015,fev,8.250246192416927
CORDEIRO,9109547.0,287467.0,2015,fev,25.383190710513613
CORREGO DO JENIPAPO,9114488.0,286627.0,2015,fev,15.909591733969638
CURADO,9107651.0,283800.0,2015,fev,16.408547129324823
DERBY,9108825.0,290723.0,2015,fev,9.034835866385809
DOIS IRMAOS,9114707.0,284762.0,2015,fev,25.06033039125077
DOIS UNIDOS,9115967.0,289395.0,2015,fev,35.80305725900297
ENCRUZILHADA,9111158.0,291613.0,2015,fev,16.56298903907815
ENGENHO DO MEIO,9108934.0,285940.0,2015,fev,16.58988853135848
ESPINHEIRO,9110478.0,291571.0,2015,fev,27.49930871823252
ESTANCIA,9105647.0,287423.0,2015,fev,19.584557407485512
FUNDAO,9113575.6,291651.2,2015,fev,7.216132651038245
GRACAS,9110179.5,290528.0,2015,fev,23.271682912898576
GUABIRABA,9120358.0,284635.0,2015,fev,17.532054916268276
HIPODROMO,9111621.2,292022.4,2015,fev,16.14215984630806
IBURA,9101668.1,287104.4,2015,fev,31.778014151729664
ILHA DO LEITE,9107953.6,291260.0,2015,fev,17.97544888296414
ILHA DO RETIRO,9108164.9,290198.2,2015,fev,14.648247819193283
ILHA JOANA BEZERRA,9107504.0,290753.0,2015,fev,2.9957331631973414
IMBIRIBEIRA,9103837.8,289440.3,2015,fev,20.89350874185976
IPSEP,9103015.3,288448.0,2015,fev,25.90849139304356
IPUTINGA,9110794.2,286487.9,2015,fev,33.10607294410523
JAQUEIRA,9111235.3,290316.6,2015,fev,22.40886512854979
JARDIM SAO PAULO,9106260.1,285989.0,2015,fev,11.488654024103877
JIQUIA,9105794.0,288086.0,2015,fev,21.09072121801847
JORDAO,9100464.0,286239.0,2015,fev,7.012778464386537
LINHA DO TIRO,9114147.0,290008.0,2015,fev,14.129500288184518
MACAXEIRA,9113886.0,287156.0,2015,fev,9.431476889596016
MADALENA,9109267.0,289691.0,2015,fev,8.624332292262713
MANGABEIRA,9112518.0,290270.0,2015,fev,18.659908851609465
MANGUEIRA,9106721.0,288365.0,2015,fev,12.060726093132974
MONTEIRO,9112291.0,287425.0,2015,fev,15.429415642084477
MORRO DA CONCEICAO,9113078.0,288997.0,2015,fev,6.620201775548072
MUSTARDINHA,9107205.0,288581.0,2015,fev,24.943916484512677
NOVA DESCOBERTA,9115154.0,287233.0,2015,fev,22.14403927180321
PAISSANDU,9108269.0,290754.0,2015,fev,18.539232703488768
PARNAMIRIM,9111464.0,289457.0,2015,fev,18.150177870163404
PASSARINHO,9117218.0,288021.0,2015,fev,0.23472676978907
PAU FERRO,9118853.0,282335.0,2015,fev,21.643981054713688
PEIXINHOS,9113220.0,293141.0,2015,fev,3.1158879704276963
PINA,9104566.0,291222.0,2015,fev,22.816396796260243
POCO,9111320.0,287974.0,2015,fev,16.90873857376986
PONTO DE PARADA,9111936.0,291363.0,2015,fev,19.691858387086167
PORTO DA MADEIRA,9114446.0,291875.0,2015,fev,13.058623484758153
PRADO,9108586.0,289083.0,2015,fev,32.72112836764914
RECIFE,9108963.5,293824.9,2015,fev,37.14117184072416
ROSARINHO,9111653.0,290839.0,2015,fev,6.928121065108051
SAN MARTIN,9107439.0,287447.0,2015,fev,8.881955090962776
SANCHO,9105834.0,283826.0,2015,fev,17.38002669325475
SANTANA,9110875.0,288843.0,2015,fev,15.292037085765411
SANTO AMARO,9109594.0,292657.0,2015,fev,14.92931725535896
SANTO ANTONIO,9108074.0,293047.0,2015,fev,27.009062385936534
SAO JOSE,9107439.0,292735.0,2015,fev,39.11611421978054
SITIO DOS PINTOS,9113960.0,284132.0,2015,fev,8.254160165140075
