bairro,latitude,longitude,ano,mes,chuva
AFLITOS,9110884.0,290992.0,2010,out,48.272533126346914
AFOGADOS,9106661.8,289910.65,2010,out,35.57061562640082
AGUA FRIA,9113343.0,290787.7,2010,out,18.59327260111036
ALTO DO MANDU,9112712.9,287498.0,2010,out,28.49392915462261
ALTO JOSE BONIFACIO,9113775.0,289181.0,2010,out,25.24549682391321
ALTO JOSE DO PINHO,9112846.0,289698.0,2010,out,35.78044178947729
ALTO SANTA TEREZINHA,9113502.0,289671.0,2010,out,40.20563663899824
APIPUCOS,9113095.0,286390.0,2010,out,36.663831521206994
AREIAS,9104782.0,287566.7,2010,out,37.06480035022675
ARRUDA,9112449.1,291553.7,2010,out,48.63917023186322
BARRO,9104647.9,285112.8,2010,out,32.09657855817958
BEBERIBE,9114684.0,290898.0,2010,out,43.15930927202335
BOA VIAGEM,9101556.0,290274.0,2010,out,39.090258375310704
BOA VISTA,9108394.0,292017.0,2010,out,33.19539359251489
BOMBA DO HEMETERIO,9112839.1,290413.0,2010,out,38.9142095866828
BONGI,9107910.4,288238.4,2010,out,32.57023018119748
BRASILIA TEIMOSA,9106073.0,292947.0,2010,out,41.22561266759946
BREJO DA GUABIRABA,9116097.0,287054.0,2010,out,46.60335884337426
BREJO DE BEBERIBE,9115386.1,287902.9,2010,out,36.5050257295374
CABANGA,9106392.0,290894.3,2010,out,30.96025506302726
CACOTE,9104023.9,287032.9,2010,out,44.36922251379587
CAJUEIRO,9113888.0,292172.0,2010,out,58.92771089971895
CAMPINA DO BARRETO,9113399.0,292574.0,2010,out,34.4947683003325
CAMPO GRANDE,9111728.0,292874.0,2010,out,39.85058581029158
CASA AMARELA,9112482.0,288643.0,2010,out,40.84164242574866
CASA FORTE,9111470.0,288586.0,2010,out,25.95633598805508
CAXANGA,9111832.0,285184.0,2010,out,36.726024652415695
CIDADE UNIVERSITARIA,9109172.0,284920.0,2010,out,38.00445841966942
COELHOS,9107816.0,291882.0,2010,out,46.80194401319767
COHAB,9101433.0,284767.0,2010,out,46.83827622405319
COQUEIRAL,9105465.0,283108.0,2010,out,25.222822772181832
CORDEIRO,9109547.0,287467.0,2010,out,29.768325449210277
CORREGO DO JENIPAPO,9114488.0,286627.0,2010,out,30.309224402513205
CURADO,9107651.0,283800.0,2010,out,41.36468873803124
DERBY,9108825.0,290723.0,2010,out,38.89632844847221
DOIS IRMAOS,9114707.0,284762.0,2010,out,28.5450621289958
